,lon,lat,year,month,"('prec',)","('temp',)"
22934,-39.75,-7.25,1988,3,1.657254902717249,0.380442132008284
24449,-39.5,-8.0,2012,6,-0.8602761679172649,0.7849739022783727
16673,-40.5,-7.5,2010,6,-0.7733799473092354,0.4381391094863397
10353,-45.0,-22.75,1993,10,0.34622866868525753,-0.8519528206520119
16456,-40.5,-7.5,1992,5,-0.8981907924750137,0.7896016264863833
26938,-39.25,-7.75,1981,11,-0.8751346018655718,1.2484148588409874
3972,-45.75,-23.5,2006,1,0.819956531740588,0.2075072779622396
12128,-44.75,-22.5,2005,9,-0.15936797339023473,-1.1370117874228967
16717,-40.5,-7.5,2014,2,0.06279123212651978,0.7028415524856094
27435,-39.25,-7.5,1989,4,1.658689510132948,-0.13706958081485637
27897,-39.25,-7.25,1993,10,-0.8208244639855534,1.502957899426324
15500,-40.5,-8.25,2014,9,-0.9078231565518471,1.0860048907677
17692,-40.25,-8.0,1993,5,-0.7961287220438846,0.9470066809136709
26094,-39.25,-8.5,2013,7,-0.7216316083858217,0.4854828872185657
27210,-39.25,-7.75,2004,7,-0.8638626864565114,-0.09949891148593343
27652,-39.25,-7.5,2007,5,-0.3456619935145243,-0.05103657197214108
17120,-40.25,-8.5,2013,9,-0.9236038381245316,1.1269702650384323
19389,-40.0,-8.5,1998,10,-0.9245260857489094,1.55914611915247
11590,-44.75,-22.75,1994,11,0.5210458294839582,-0.531079066418639
4024,-45.75,-23.5,2010,5,-0.5247829765603209,-1.0427586501387272
15844,-40.5,-8.0,2009,5,-0.10802952229987764,0.1625567021813175
2809,-46.0,-23.25,2011,2,1.5328539453845278,-0.09921462585040794
10562,-45.0,-22.75,2011,3,1.5609312619489146,-0.692830903955301
6863,-45.5,-22.75,2008,12,1.5784539668120903,-0.8350963547341512
24942,-39.5,-7.5,1985,7,-0.49065981445834705,-0.6859634548776585
23755,-39.5,-8.25,1988,8,-0.9088478761344889,0.28063000280029576
26947,-39.25,-7.75,1982,8,-0.8960388813514657,0.18175434392109227
14067,-40.75,-7.5,1997,4,0.17981420846421986,0.17686388775972742
10178,-45.0,-23.0,2013,3,0.8250801296537973,-0.47213606314202855
19498,-40.0,-8.5,2007,11,-0.798588049042225,1.5962979781399398
27628,-39.25,-7.5,2005,5,-0.1148951435035781,-0.0370675562346598
16307,-40.5,-7.75,2013,12,-0.11366548000440797,1.0550909646924551
220,-46.5,-23.5,1999,5,-0.3490435681372425,-1.5955883008888292
18817,-40.25,-7.25,1985,2,2.037015980044321,-0.0905745722219024
6395,-45.5,-23.0,2003,12,0.7235304190139894,-0.26814160985846985
9468,-45.0,-23.25,1988,1,1.852361511252259,-0.006320113773391269
20919,-40.0,-7.25,1990,4,1.0104519021537093,0.2736324883992133
16224,-40.5,-7.75,2007,1,-0.31461299016047606,1.2178026843161096
17046,-40.25,-8.5,2007,7,-0.8964487691845225,0.5269997384606662
17612,-40.25,-8.0,1986,9,-0.8974734887671643,0.8309389875821289
22096,-39.75,-7.75,1986,5,-0.6107569495439726,-0.2916314072717526
14350,-40.75,-7.25,1986,11,-0.5509133259176883,1.165919626795825
26360,-39.25,-8.25,2001,9,-0.8519759392978659,1.0361690614383647
18396,-40.25,-7.5,1984,1,-0.21162867210496952,0.572730706182226
1643,-46.25,-23.0,1981,12,1.3461500374271818,-0.5976230871970907
17386,-40.25,-8.25,2001,11,-0.8609934716251142,1.7716104262984596
5965,-45.5,-23.25,2002,2,1.383347358277081,-0.5184300279064814
3979,-45.75,-23.5,2006,8,-0.5476342232532343,-1.0247315963099342
27443,-39.25,-7.5,1989,12,1.3247333981499665,0.17652571791879876
22429,-39.75,-7.75,2014,2,0.1990789366178869,0.34920415747006206
7700,-45.25,-23.5,2010,9,0.03071750918982971,-0.5654319196456564
1118,-46.25,-23.5,2006,3,0.9372869239530806,-0.12603223746774256
3961,-45.75,-23.5,2005,2,-0.038860950471552295,-0.19909364579617686
8067,-45.25,-23.25,2007,4,0.42205791780075486,-0.5448685920097662
2501,-46.0,-23.25,1985,6,-0.6726500123355409,-2.294525532072201
24176,-39.5,-8.0,1989,9,-0.6998050812755502,1.082617989745318
25599,-39.5,-7.25,2006,4,2.674186616531028,0.2766968274194717
14246,-40.75,-7.5,2012,3,-0.23140576004995728,0.8204271081417004
15813,-40.5,-8.0,2006,10,0.0760101147425998,0.6018393255681456
11523,-44.75,-22.75,1989,4,0.040349873266663144,-0.98298843140504
12138,-44.75,-22.5,2006,7,-0.5098220706537498,-1.652400834167491
9553,-45.0,-23.25,1995,2,2.6402683983455826,-0.1857879632082476
18949,-40.25,-7.25,1996,2,0.7560140297837361,0.251470254287239
3301,-46.0,-22.75,1984,2,-0.3715873989553633,-0.09406038696166935
13225,-40.75,-8.0,1995,2,0.1978492731187166,0.6370907443725329
20868,-40.0,-7.25,1986,1,-0.21859676526693408,0.5590738472210146
5349,-45.5,-23.5,1984,10,-0.15270729610306275,-0.46183488952556445
3292,-46.0,-22.75,1983,5,1.1413085928570743,-1.26087819754789
13398,-40.75,-8.0,2009,7,-0.8295345804380092,0.4159499653074532
1705,-46.25,-23.0,1987,2,0.6696301689670274,-0.5049515442459775
21862,-39.75,-8.0,2000,11,-0.3446372739318824,1.3263135823557735
21941,-39.75,-8.0,2007,6,-0.8766716812395347,0.34532189337298225
24428,-39.5,-8.0,2010,9,-0.8910177553965206,0.7833610922677067
18547,-40.25,-7.5,1996,8,-0.8890707881895011,0.2046198277818593
7653,-45.25,-23.5,2006,10,1.241628639997712,-0.4843101774160139
11763,-44.75,-22.75,2009,4,-0.013960264613355247,-1.117254864792327
10350,-45.0,-22.75,1993,7,-0.7458149905361695,-1.874032145309548
8002,-45.25,-23.25,2001,11,0.6412454365278483,-0.49769389919801665
17033,-40.25,-8.5,2006,6,-0.6413960650649643,0.2950022210404498
24749,-39.5,-7.75,2003,6,-0.8863040453163681,0.17847669777039352
23433,-39.5,-8.5,1995,10,-0.9159184412547177,1.5874743465977519
26462,-39.25,-8.25,2010,3,-0.21111631231364847,1.3339250050834932
13700,-40.75,-7.75,2000,9,-0.8593539202928873,1.0614095381051802
11554,-44.75,-22.75,1991,11,0.12632384625031495,-0.7185682301576439
24338,-39.5,-8.0,2003,3,0.44347455707796973,0.771652611851639
502,-46.5,-23.25,1988,11,0.08881910952562302,-0.8818652437367762
10100,-45.0,-23.0,2006,9,-0.021953077357961745,-1.1408018909479272
15593,-40.5,-8.0,1988,6,-0.7769664658484818,0.2782289969295893
3001,-46.0,-23.0,1993,2,1.6986535738559803,-0.552644640275449
19522,-40.0,-8.5,2009,11,-0.8160082819471367,1.6670196971072895
22320,-39.75,-7.75,2005,1,0.46622333181261894,0.5256730721615871
11889,-44.75,-22.5,1985,10,0.052031676508780315,-0.9216418209512472
23491,-39.5,-8.5,2000,8,-0.8632478547069262,0.6867459687098919
8268,-45.25,-23.0,1990,1,0.47421614455722544,-0.0734338206685162
2941,-46.0,-23.0,1988,2,1.8297152084758734,-0.4795497865781123
13481,-40.75,-7.75,1982,6,-0.8806680876118379,0.5289403130864073
23203,-39.75,-7.25,2010,8,-0.9009575353481467,0.6127648127371246
319,-46.5,-23.5,2007,8,-0.8657071817052668,-1.3375126861188413
9233,-45.25,-22.5,2002,6,-0.7279848697982012,-1.5689223082771282
10781,-45.0,-22.5,1995,6,-0.6903776611152449,-2.0273635538066945
6827,-45.5,-22.75,2005,12,1.1680537739640269,-0.8207371430263747
8389,-45.25,-23.0,2000,2,1.2253355986337067,-0.362760096151136
26317,-39.25,-8.25,1998,2,0.15634813002172143,1.2431041058773158
8770,-45.25,-22.75,1997,11,1.7289852735021791,-0.35625046126329235
11671,-44.75,-22.75,2001,8,-0.38634336094540606,-1.5481404708978468
23060,-39.75,-7.25,1998,9,-0.9199148476270209,1.252688805369215
15771,-40.5,-8.0,2003,4,-0.44936361527788027,0.7494920820438872
13018,-40.75,-8.25,2011,11,-0.5247829765603209,1.3038955232076181
16983,-40.25,-8.5,2002,4,-0.4924018377488382,0.9220627531843201
28146,-39.25,-7.25,2014,7,-0.7536028593642476,0.5884946233831791
18394,-40.25,-7.5,1983,11,-0.7919273717550531,1.2765583935269627
16130,-40.5,-7.75,1999,3,1.0918146370154727,0.16786336737768445
21027,-40.0,-7.25,1999,4,0.024876607568771195,0.3008889775793436
11331,-44.75,-23.0,2007,4,0.42205791780075486,-0.5448685920097662
14820,-40.5,-8.5,1992,1,1.3487118363837864,0.8549204319180365
14174,-40.75,-7.5,2006,3,1.3646974618729992,0.34189077014061237
20577,-40.0,-7.5,1995,10,-0.8249233423161209,1.1519376045259904
23972,-39.5,-8.25,2006,9,1.7160738067608916,0.23871515166847337
15153,-40.5,-8.25,1985,10,-0.825538174065706,1.4896131972413575
10726,-45.0,-22.5,1990,11,0.4098637547673168,-0.3055275864281112
5750,-45.5,-23.25,1984,3,0.41703679184580966,-0.44911450089311367
24673,-39.5,-7.75,1997,2,0.2619967189920969,-0.024478161963678562
18487,-40.25,-7.5,1991,8,-0.9140739460059625,0.01802811477460353
18384,-40.25,-7.5,1983,1,-0.18437113120669602,0.7475385008858166
6187,-45.5,-23.0,1986,8,0.08400292748720631,-1.3908134556646319
2875,-46.0,-23.0,1982,8,-0.176583262378618,-1.3563201318882967
22405,-39.75,-7.75,2012,2,0.11515440279951868,0.364672832793958
11841,-44.75,-22.5,1981,10,0.8693480156239255,-1.2157715433788459
7950,-45.25,-23.25,1997,7,-0.7084127257697417,-1.6466259338067553
27474,-39.25,-7.5,1992,7,-0.8077080533277375,-0.04284245659539464
4657,-45.75,-23.0,1995,2,3.0998551311604556,-0.21395453803724768
25260,-39.5,-7.5,2012,1,-0.5179173553566205,0.5938012885795462
26525,-39.25,-8.0,1981,6,-0.7824999515947479,0.42475278639788605
22648,-39.75,-7.5,1998,5,-0.8987031522663346,0.7689212400593817
2303,-46.0,-23.5,2002,12,1.0386316906763604,-0.07398009502698245
14823,-40.5,-8.5,1992,4,0.04844515796953388,0.5995007510526833
16176,-40.5,-7.75,2003,1,0.049572349510439914,1.0721035089984137
21624,-39.75,-8.0,1981,1,-0.3166624293257598,0.9463823673611552
23856,-39.5,-8.25,1997,1,0.6156274469618018,0.7930353510252042
5480,-45.5,-23.5,1995,9,0.18545016616875004,-0.9147665679542022
13919,-40.75,-7.5,1984,12,-0.2761860058114064,1.3284622614990034
10158,-45.0,-23.0,2011,7,-0.8260505338570269,-1.634842015503065
13676,-40.75,-7.75,1998,9,-0.9208370952513987,1.0989073708529806
24884,-39.5,-7.75,2014,9,-0.8797458399874601,0.6065971150995946
2390,-46.0,-23.5,2010,3,0.5723842805743155,-0.1846396722098761
23742,-39.5,-8.25,1987,7,-0.7618006160253825,0.4572326989673582
20170,-40.0,-7.75,1995,11,-0.5809376096890947,0.8206170035139088
10709,-45.0,-22.5,1989,6,-0.26737341740068654,-2.1130844058731646
17473,-40.25,-8.25,2009,2,0.24929019616733777,0.5912120596050519
6855,-45.5,-22.75,2008,4,0.9344177091216833,-1.0299212027151905
4507,-45.75,-23.0,1982,8,-0.09470816772553353,-1.2991174026393166
22259,-39.75,-7.75,1999,12,-0.12565469912131771,0.7827341774087401
19047,-40.25,-7.25,2004,4,-0.0741113041144323,0.08654652716288187
16343,-40.5,-7.5,1982,12,-0.5226310654367731,1.4648747727230442
9909,-45.0,-23.0,1990,10,0.8552068853834679,-0.7562767687294087
9751,-45.0,-23.25,2011,8,-0.3464817691806379,-1.203519389910787
26553,-39.25,-8.0,1983,10,-0.9109997872580369,1.4599583034969965
22625,-39.75,-7.5,1996,6,-0.8388595286400501,-0.29923762738654464
25835,-39.25,-8.5,1991,12,-0.7721502838100651,1.7263060728377804
12576,-40.75,-8.5,2009,1,0.03204964464726408,1.051110965795168
4358,-45.75,-23.25,2004,3,0.3097486515432074,-0.7611932379554565
9633,-45.0,-23.25,2001,10,0.3766628402897207,-0.9136037839626479
6643,-45.5,-22.75,1990,8,-0.28212937939072924,-2.1758097087554273
5044,-45.75,-22.75,1993,5,-0.2563064459081545,-1.8469525449692972
14550,-40.75,-7.25,2003,7,-0.8806680876118379,0.4992177853738506
3844,-45.75,-23.5,1995,5,0.1298078928312973,-1.2080456631664922
5255,-45.75,-22.75,2010,12,1.493812129285873,-0.31254591128092574
22702,-39.75,-7.5,2002,11,-0.8468523413846566,1.2511566358590982
18739,-40.25,-7.5,2012,8,-0.8579193128771886,0.021071643343105885
24285,-39.5,-8.0,1998,10,-0.9240137259575885,1.5920786590475295
2600,-46.0,-23.25,1993,9,0.8761111648693617,-1.209265675900363
14203,-40.75,-7.5,2008,8,-0.9117170909658862,0.4809566139628614
21030,-40.0,-7.25,1999,7,-0.9165332730043029,0.46527073595595764
6020,-45.5,-23.25,2006,9,-0.10372570005278198,-1.0933046361340542
21774,-39.75,-8.0,1993,7,-0.8822051669858006,0.42999702023898395
17654,-40.25,-8.0,1990,3,-0.17381651950548488,0.9035388498199508
8040,-45.25,-23.25,2005,1,0.9802226744657744,-0.23021456154331307
3943,-45.75,-23.5,2003,8,-0.5415883777156474,-1.4322522677126597
10434,-45.0,-22.75,2000,7,-0.28797028101178784,-2.301530850392686
11108,-44.75,-23.0,1988,9,0.015551659366730187,-1.2174103664541946
26805,-39.25,-8.0,2004,10,-0.8798483119457244,1.601443362335233
26602,-39.25,-8.0,1987,11,-0.7112819406011389,1.8832975195365416
18934,-40.25,-7.25,1994,11,-0.876364265364742,1.4779983638581677
13833,-40.75,-7.75,2011,10,-0.6147533559162759,1.2247481725878016
16263,-40.5,-7.75,2010,4,0.6253622829968993,0.4584605156206317
27306,-39.25,-7.75,2012,7,-0.9046465258456573,0.06321280813772119
18445,-40.25,-7.5,1988,2,0.04198942459889008,0.564633467046406
15876,-40.5,-8.0,2012,1,-0.5677187270730147,1.1678576001150662
12122,-44.75,-22.5,2005,3,0.3880372276570453,-0.5586034901650512
22436,-39.75,-7.75,2014,9,-0.891222699313049,0.7040108397433281
9756,-45.0,-23.25,2012,1,2.0914285898826037,-0.5539991777152725
1025,-46.25,-23.5,1998,6,-0.687098558450791,-1.8903553434012967
15129,-40.5,-8.25,1983,10,-0.9105898994249801,1.4758782990860966
8586,-45.25,-22.75,1982,7,-0.5086948791128438,-1.9102423313552819
9873,-45.0,-23.0,1987,10,0.3677477799207365,-0.9445073048120393
6712,-45.5,-22.75,1996,5,-0.49814026741163264,-1.8262721585423198
9485,-45.0,-23.25,1989,6,0.2058420858633231,-1.844067696095393
14890,-40.5,-8.5,1997,11,-0.2862282577212966,1.2488987018441844
19887,-40.0,-8.25,2006,4,1.0664015913659546,0.3534665839267898
18402,-40.25,-7.5,1984,7,-0.8052487263293971,-0.22389338682411195
8076,-45.25,-23.25,2008,1,1.8647606182022252,-0.48064233529501993
14874,-40.5,-8.5,1996,7,-0.9194024878357001,0.3433735148278393
12061,-44.75,-22.5,2000,2,1.2340457150861623,-0.5587165124460952
4152,-45.75,-23.25,1987,1,2.322707799684871,-0.1850298681801954
16613,-40.5,-7.5,2005,6,-0.849311668382997,0.4711210742043142
12017,-44.75,-22.5,1996,6,-0.6194670659964285,-2.1846125298458596
9183,-45.25,-22.5,1998,4,-0.3240404103207811,-0.8179979673147155
7400,-45.25,-23.5,1985,9,0.23555895375993688,-0.8608987135982133
9064,-45.25,-22.5,1988,5,0.2626115507416819,-1.5143494998681
3411,-46.0,-22.75,1993,4,-0.09808974234825164,-0.8449318944926983
6960,-45.5,-22.5,1983,1,2.810474321022395,-0.6634101277931365
10735,-45.0,-22.5,1991,8,-0.7710230922691591,-1.9524615353439712
14532,-40.75,-7.25,2002,1,1.377403984697758,0.22709511567233281
18185,-40.25,-7.75,2000,6,-0.8642725742895682,0.2218612870570885
25005,-39.5,-7.5,1990,10,-0.7811678161373136,0.9082212014638029
9249,-45.25,-22.5,2003,10,0.9155628688010732,-0.8762230100059324
17585,-40.25,-8.0,1984,6,-0.8744172981577225,0.2918572415196661
25401,-39.5,-7.25,1989,10,-0.6345304438612639,1.3607704878415232
28085,-39.25,-7.25,2009,6,-0.8214392957351385,-0.1052972236049002
21568,-39.75,-8.5,2010,5,-0.8320963793946139,1.1889281825123865
14579,-40.75,-7.25,2005,12,0.3517621544315235,0.7856216275890954
6064,-45.5,-23.25,2010,5,-0.5883155906841161,-1.4216389373199498
2482,-46.0,-23.25,1983,11,0.47257659322499845,-0.7118750686134047
24162,-39.5,-8.0,1988,7,-0.8471597572594491,0.16286885895756328
5367,-45.5,-23.5,1986,4,0.6015887886796083,-0.3668143668331115
22778,-39.75,-7.5,2009,3,0.4890745785055322,0.19377237980695386
5828,-45.5,-23.25,1990,9,0.0731408999112026,-1.6030332400025475
1878,-46.25,-23.0,2001,7,-0.554602316415199,-1.6706620055785042
10123,-45.0,-23.0,2008,8,0.08748697406818864,-1.2970883835936484
27740,-39.25,-7.5,2014,9,-0.8797458399874601,0.6065971150995946
17810,-40.25,-8.0,2003,3,0.6099914892572714,0.7242828210547294
24938,-39.5,-7.5,1985,3,1.9735858378787903,-0.14608831034220449
13429,-40.75,-8.0,2012,2,-0.17084483271582357,0.8004652205014304
24315,-39.5,-8.0,2001,4,-0.7128190199751018,0.9016607065494787
218,-46.5,-23.5,1999,3,0.5835537240251114,-0.2224886813309594
23099,-39.75,-7.25,2001,12,0.1827858952538813,1.1445238810899057
9169,-45.25,-22.5,1997,2,0.26834998040447633,-0.47160093723988
21786,-39.75,-8.0,1994,7,-0.8349655942260111,0.37060919355621263
9842,-45.0,-23.0,1985,3,2.1138699487424604,-0.31168748014623854
10320,-45.0,-22.75,1991,1,2.466168541254731,-0.5355819279161362
17582,-40.25,-8.0,1984,3,1.2333284113783132,0.5696871776137237
2929,-46.0,-23.0,1987,2,0.6696301689670274,-0.5049515442459775
21223,-39.75,-8.5,1981,8,-0.9144838338390191,0.6043365797782058
21741,-39.75,-8.0,1990,10,-0.8596613361676798,1.4605045778554628
20508,-40.0,-7.5,1990,1,-0.5599308582449366,0.1055100513204594
26871,-39.25,-8.0,2010,4,0.6649164588868751,0.767474913662741
1529,-46.25,-23.25,2006,6,-0.7708181483526308,-1.799957342303902
20809,-40.0,-7.25,1981,2,-0.5908773896407207,0.9312845704238211
18322,-40.25,-7.75,2011,11,-0.41821213996556783,0.7098975962822468
25160,-39.5,-7.5,2003,9,-0.9105898994249801,0.6388533153127488
10106,-45.0,-23.0,2007,3,-0.10475041963542377,-0.19220947403408278
22725,-39.75,-7.5,2004,10,-0.8659121256217951,1.2105450392681478
9693,-45.0,-23.25,2006,10,1.1671315263396491,-0.9239049575791111
24354,-39.5,-8.0,2004,7,-0.8906078675634639,0.4487264268143659
24847,-39.5,-7.75,2011,8,-0.8425485191375608,0.06844143414001469
8226,-45.25,-23.0,1986,7,0.4456264682015177,-2.0063085792482034
24040,-39.5,-8.25,2012,5,-0.8659121256217951,1.119863495765642
16032,-40.5,-7.75,1991,1,0.7026261395280953,0.6321185328650214
15854,-40.5,-8.0,2010,3,0.15850004114526925,1.174256814028341
24858,-39.5,-7.75,2012,7,-0.9046465258456573,0.06321280813772119
28067,-39.25,-7.25,2007,12,0.2771625688151963,1.214212881389141
4093,-45.75,-23.25,1982,2,0.9257075926692276,-0.3034654936287727
19363,-40.0,-8.5,1996,8,-0.9051588856369782,0.6385177467782719
25703,-39.5,-7.25,2014,12,-0.6573816905541772,1.3837140108963886
27340,-39.25,-7.5,1981,5,-0.8942968580609746,-0.11034635946083886
9959,-45.0,-23.0,1994,12,1.6912755928609593,-0.22077181906156104
12123,-44.75,-22.5,2005,4,-0.03302004885049378,-0.6999402745345424
23712,-39.5,-8.25,1985,1,1.7265259465038385,0.6437463727805653
49,-46.5,-23.5,1985,2,1.8079911533238666,-0.03277261344705997
12236,-44.75,-22.5,2014,9,-0.4893276790009127,-0.7270354827135991
2930,-46.0,-23.0,1987,3,0.6527222958534368,-0.6402324871560987
8920,-45.25,-22.75,2010,5,-0.6314562851133383,-1.627038096096662
25589,-39.5,-7.25,2005,6,-0.6751093393338813,0.46878249968885194
8616,-45.25,-22.75,1985,1,3.958057781623011,-0.7708700980194058
26596,-39.25,-8.0,1987,5,-0.6916073246144152,0.8543741575595701
24312,-39.5,-8.0,2001,1,-0.6282796544071485,1.1184587902724892
22669,-39.75,-7.5,2000,2,0.9936465009983827,0.1312602943549212
20916,-40.0,-7.25,1990,1,-0.4869708239608364,0.3677217433758332
24383,-39.5,-8.0,2006,12,-0.7630302795245526,1.714131958563795
1710,-46.25,-23.0,1987,7,-0.7359776825428077,-1.6769831802976807
20390,-40.0,-7.75,2014,3,1.2639675268993045,0.08639044877475896
8473,-45.25,-23.0,2007,2,0.41365521722309173,-0.24298511822909377
24221,-39.5,-8.0,1993,6,-0.8223615433595162,0.48063665326718885
19217,-40.0,-8.5,1984,6,-0.8833323585267068,0.4646698341616739
22610,-39.75,-7.5,1995,3,0.9014217385606156,0.07476260885919087
19396,-40.0,-8.5,1999,5,-0.7654896065228932,0.8941741465322722
25411,-39.5,-7.25,1990,8,-0.7219390242606143,0.821207500082339
19504,-40.0,-8.5,2008,5,-0.7164055385143482,0.3961280100151636
27052,-39.25,-7.75,1991,5,-0.5287793829326242,0.06180810264456864
19704,-40.0,-8.25,1991,1,0.6306908248266371,0.9541862867675583
27885,-39.25,-7.25,1992,10,-0.9235013661662675,1.3663112706200866
21347,-39.75,-8.5,1991,12,-0.7333134116279388,1.6506860937896632
22372,-39.75,-7.75,2009,5,0.4577181592766914,-0.22451770037662763
17812,-40.25,-8.0,2003,5,-0.4662714883914709,0.7793004528699192
25116,-39.5,-7.5,2000,1,0.26127941528424753,0.1625567021813175
1277,-46.25,-23.25,1985,6,-0.6726500123355409,-2.294525532072201
17934,-40.25,-8.0,2013,7,-0.7075929501036282,0.46012014914773763
11455,-44.75,-22.75,1983,8,-0.7694860128951965,-1.867320774620028
24078,-39.5,-8.0,1981,7,-0.9043391099708648,0.2896825493117294
20818,-40.0,-7.25,1981,11,-0.8996253998907121,1.5963786186404652
7295,-45.5,-22.5,2010,12,1.493812129285873,-0.31254591128092574
2102,-46.0,-23.5,1986,3,2.3734314190256427,-0.24785141940178745
27553,-39.25,-7.5,1999,2,-0.08517827560696434,0.3296776362695907
10917,-45.0,-22.5,2006,10,0.6956580463661308,-0.9300700539101652
4050,-45.75,-23.5,2012,7,0.07047662899633371,-1.3372785685366448
27615,-39.25,-7.5,2004,4,-0.14184526852705903,-0.07739561042052302
27950,-39.25,-7.25,1998,3,0.6192139655010482,0.9618341277858394
404,-46.5,-23.5,2014,9,-0.4270247283762878,-0.5218054088573633
7674,-45.25,-23.5,2008,7,-0.8124217634078902,-0.7946720522089583
25198,-39.5,-7.5,2006,11,-0.6552297794306293,0.8165043379867307
21836,-39.75,-8.0,1998,9,-0.918275296294794,1.0796342912256083
11008,-45.0,-22.5,2014,5,-0.6549223635558368,-1.4007244333107767
25215,-39.5,-7.5,2008,4,0.7086719850656823,-0.18109929410582226
3768,-45.75,-23.5,1989,1,1.430484459078606,-0.043076574177591025
26487,-39.25,-8.25,2012,4,-0.8292271645632167,1.2476890943361911
23205,-39.75,-7.25,2010,10,-0.5504009661263674,1.1985270033822613
8620,-45.25,-22.75,1985,5,-0.4647344090175081,-1.7142078758662733
17626,-40.25,-8.0,1987,11,-0.730136780921749,1.8799912590146843
5098,-45.75,-22.75,1997,11,1.5114373061073132,-0.40463476158303613
5453,-45.5,-23.5,1993,6,0.01001817362046424,-1.5927112559343273
7925,-45.25,-23.25,1995,6,-0.4022265144763549,-1.7434283514303273
7313,-45.5,-22.5,2012,6,0.31395000183203897,-1.743750913432475
23088,-39.75,-7.25,2001,1,-0.3116413033708147,0.7692333968356515
23696,-39.5,-8.25,1983,9,-0.9196074317522284,1.2952669896505886
21273,-39.75,-8.5,1985,10,-0.8491067244664686,1.5848990531936413
8989,-45.25,-22.5,1982,2,0.7367493016300692,-0.5677647341253688
20970,-40.0,-7.25,1994,7,-0.8492091964247329,0.29046294125239114
20030,-40.0,-7.75,1984,3,1.302804399081431,0.07694770629300608
8645,-45.25,-22.75,1987,6,-0.22833160130203176,-2.176629120293102
3565,-46.0,-22.75,2006,2,1.804097218909827,-0.34770256820681283
7167,-45.5,-22.5,2000,4,-0.6745969795425604,-1.1856380092442385
12264,-40.75,-8.5,1983,1,-0.19123675241039648,1.2270893484097387
14446,-40.75,-7.25,1994,11,-0.8186725528620056,1.5961366971388662
604,-46.5,-23.25,1997,5,-0.12842144199445069,-1.6518545598090486
12999,-40.75,-8.25,2010,4,0.6336625116162984,0.6479656918729756
19297,-40.0,-8.5,1991,2,0.030000205481980482,0.7842308576663266
20625,-40.0,-7.5,1999,10,-0.5404611861747414,0.8122329927649549
2319,-46.0,-23.5,2004,4,0.4631491730646932,-0.5443847490065682
14660,-40.75,-7.25,2012,9,-0.9187876560861149,1.160919915762777
23400,-39.5,-8.5,1993,1,-0.5088998230293721,1.2338007190992342
11533,-44.75,-22.75,1990,2,0.8697579034569821,-0.42304383584756255
8850,-45.25,-22.75,2004,7,-0.025949483730264993,-2.235431653020395
6254,-45.5,-23.0,1992,3,0.9504033346108963,-0.50023017300509
1407,-46.25,-23.25,1996,4,-0.16274954801295283,-0.955812582725459
8060,-45.25,-23.25,2006,9,-0.021953077357961745,-1.1408018909479272
3365,-46.0,-22.75,1989,6,-0.525910168101227,-2.1408247380564918
26852,-39.25,-8.0,2008,9,-0.8593539202928873,1.0411687724714127
22627,-39.75,-7.5,1996,8,-0.8890707881895011,0.2046198277818593
23387,-39.5,-8.5,1991,12,-0.7721502838100651,1.7263060728377804
23510,-39.5,-8.5,2002,3,-0.17545607083771195,1.0039752925804546
1109,-46.25,-23.5,2005,6,-0.704723735272231,-1.2606336747398401
11960,-44.75,-22.5,1991,9,0.1090060853036676,-1.5968239214615054
20338,-40.0,-7.75,2009,11,-0.5796054742316603,1.1251961740266916
26892,-39.25,-8.0,2012,1,-0.5985627865105346,1.2724301201609802
6204,-45.5,-23.0,1988,1,2.0948101645053216,-0.011860896551953786
4730,-45.75,-23.0,2001,3,0.6834638833326925,-0.22280083810722928
2582,-46.0,-23.25,1992,3,1.1423333124397161,-0.55228231544585
8055,-45.25,-23.25,2006,4,-0.5068503838640884,-0.8441254894873769
13513,-40.75,-7.75,1985,2,1.0568716992473854,0.006712431635305311
8997,-45.25,-22.5,1982,10,0.7890100003448038,-0.9562912231157054
20982,-40.0,-7.25,1995,7,-0.8054536702459255,0.19798649628641324
24144,-39.5,-8.0,1987,1,-0.26102015598830697,1.220846212884612
9683,-45.0,-23.25,2005,12,0.7269119936367073,-0.5919262260304292
13320,-40.75,-8.0,2003,1,-0.10977154559036882,1.2274795443800581
16785,-40.25,-8.5,1985,10,-0.8491067244664686,1.5848990531936413
2186,-46.0,-23.5,1993,3,1.116817794831934,-0.25362631976254635
8536,-45.25,-23.0,2012,5,-0.4420881062411231,-1.4460652050620182
9793,-45.0,-23.0,1981,2,0.25318413058137695,-0.20263606778385843
20839,-40.0,-7.25,1983,8,-0.9119220348824144,0.9474749160780629
17468,-40.25,-8.25,2008,9,-0.8687813404531923,1.062296583611026
6324,-45.5,-23.0,1998,1,1.1276798224079376,0.058920652464188324
7302,-45.5,-22.5,2011,7,-0.9115121470493578,-1.9780583909969955
14663,-40.75,-7.25,2012,12,-0.762620391691496,1.455197912659096
16085,-40.5,-7.75,1995,6,-0.8356828979338603,0.2040397364393325
19745,-40.0,-8.25,1994,6,-0.5615704095771636,0.5073286589435727
21124,-40.0,-7.25,2007,5,-0.48123239429804204,0.03246536567645266
11269,-44.75,-23.0,2002,2,1.8144468866945103,-0.4636520879016218
21742,-39.75,-8.0,1990,11,-0.586573567393625,1.5029162785228358
9309,-45.25,-22.5,2008,10,0.309031347835358,-0.7179595244439335
