,0
0,34.87754952007687
1,81.65214032435144
2,60.31555388298704
3,99.964207786104
4,34.10587798020558
5,72.76602163527622
6,59.88235994256487
7,36.25890284069196
8,77.72598709620152
9,51.31735815705912
10,70.20095552070511
11,99.27945851098555
12,101.49757436918125
13,62.62690720424544
14,84.15164427506208
15,43.9258162855729
16,57.94344767660773
17,91.5293594124238
18,45.06717274025925
19,40.482718549576745
20,34.005427626902865
21,88.27428897467902
22,103.50613316879502
23,84.6716011331458
24,74.49606661565882
25,44.282985550228965
26,42.075617067156024
27,72.51556484112328
28,37.738115894312884
29,51.0024002189307
30,94.12057181707293
31,63.90318437408156
32,97.53626731447913
33,92.75351711575072
34,46.15819227998121
35,53.26400370081111
36,100.30830103459908
37,71.66172427319303
38,97.70143632305941
39,43.830257182516874
40,86.18116837020952
41,44.94698187898352
42,60.80150624721388
43,53.37946060509134
44,82.8717302015455
45,97.4238867239206
46,97.9744511015245
47,47.1236023720399
48,112.01336460871673
49,45.94450349676614
50,78.67984722492679
51,43.68210763507996
52,80.89593237660232
53,44.25810398246495
54,48.723609585141695
55,48.82517339175799
56,67.93108870364809
57,101.42240143036139
58,89.70636595450857
59,42.11841944272497
60,109.61102305342526
61,101.10010037414403
62,121.9707431937916
63,61.048923308470535
64,92.32627688859448
65,98.66495758053712
66,89.78294402402302
67,89.26209253891545
68,57.26641758154946
69,83.08565980868654
70,84.6632174990915
71,45.99111903282321
72,54.32362058777954
73,59.947555779061524
74,90.74495408576433
75,76.49762115426836
76,86.2757276042447
77,66.3469913715829
78,35.43326569250831
79,102.18899956993644
80,61.49070672002961
81,79.29989038748273
82,90.62862187378892
83,47.542063890948256
84,47.7566395591244
85,86.93466270365036
86,82.41156419375888
87,97.04625645840335
88,111.2909147162041
89,33.80248787604197
90,122.67839068859132
91,44.44612754342025
92,86.50419103413049
93,67.2649282884112
94,44.742551375827716
95,47.14304049300261
96,46.694829685642496
97,89.8436773616464
98,83.30468395522459
99,85.32876342694611
100,36.9082600877793
101,74.79339319966331
102,39.5304027822512
103,94.26788129407296
104,95.87099769761993
105,121.24175322472297
106,114.3024348390933
107,83.82627032810299
108,77.35628367238964
109,42.888761263515825
110,94.01460436921255
111,53.295401623544585
112,99.01893317066754
113,46.70173024161362
114,93.30919819753053
115,90.05765256269592
116,34.510899529585835
117,51.99499917126841
118,100.03165235445621
119,47.86785565363007
120,42.50301281988943
121,49.150535798134904
122,49.192799099949355
123,99.87697887261676
124,56.368863235131144
125,61.66525781900335
126,89.91240800519189
127,98.68056590096789
128,45.400044680649636
129,96.90614092531418
130,85.60404535535602
131,108.93670957648075
132,89.07580099232622
133,58.37986610205111
134,75.96164052181422
135,60.865616155480275
136,38.95292393975384
137,95.24629489824954
138,89.37132585741645
139,80.88517317452474
140,119.20628886806037
141,44.929039622951954
142,56.042943221255186
143,43.84144671849554
144,90.45975643001633
145,73.67699251687469
146,98.11331263079182
147,48.39910032699771
148,92.02701945774248
149,68.45716564640671
150,69.41843075994005
151,46.229960063590426
152,97.73895766386924
153,94.95649683612301
154,112.86912425225707
155,46.12010531040652
156,93.08147289402983
157,45.83000493213485
158,100.15092111735838
159,60.744399483918635
160,72.84732811267263
161,36.11304795734469
162,36.5257681965686
163,49.9366009659173
164,68.51966485829344
165,110.55758426257692
166,51.4299418257508
167,48.47957547513663
168,98.24628186058106
169,89.5501257585715
170,49.31643188933629
171,56.01809082219928
172,93.75508845646215
173,107.24212874050724
174,89.62766004236235
175,63.12195952083902
176,62.559645387398206
177,75.1816602996932
178,109.55981303138115
179,75.3789198636113
180,94.318912777759
181,98.60420635591618
182,114.06543936536784
183,49.043255462680406
184,86.58190694615108
185,55.091273286591935
186,94.1059802620655
187,87.49695626196429
188,47.8080433376117
189,94.48604092461701
190,51.427248699162504
191,74.86648355093487
192,74.3698251732544
193,92.47843935679445
194,86.61721332257414
195,84.42682416275507
196,91.52711511497019
197,33.77600844734543
198,85.04435536740394
199,38.13590173617489
200,69.1424836828228
201,91.93524346081098
202,46.079501945117826
203,68.42684293350727
204,97.43689879170716
205,65.80253878800154
206,79.53929718165942
207,67.44155992024552
208,52.350929260131196
209,49.00195545517164
210,48.096896644172844
211,29.99224831156135
212,101.76187648846958
213,60.263130666255094
214,82.97617662527799
215,58.04219542330816
216,45.09007889707133
217,70.64826039528182
218,45.8910859865382
219,41.81431213805338
220,48.79213055956681
221,78.77315972546677
222,55.33241397560326
223,32.79112427151246
224,72.01554922874386
225,75.3679450518371
226,111.9722505550461
227,108.10530423030588
228,61.28212804673254
229,83.81481858742877
230,97.72191285971081
231,99.92876555785654
232,56.13827304574077
233,74.48862505903709
234,108.05525254363542
235,72.83721682183817
236,39.06953295827451
237,89.30859280348324
238,105.39867893327927
239,43.83068118861949
240,105.65916799077034
241,54.119278439775044
242,36.128893551021186
243,119.38968497100852
244,53.54387691700501
245,85.26955250930841
246,43.823907390023706
247,86.38494809819758
248,39.813681861167986
249,93.3915385782917
250,68.26476633018775
251,100.69130827418311
252,94.38269209171251
253,52.81691354186277
254,97.866928083692
255,106.1011166669401
256,53.54939093916744
257,58.66258885182078
258,93.61385894159096
259,47.77222362520422
260,87.99948483673016
261,94.20641560582565
262,95.96591534732539
263,100.64452216990415
264,89.3424835026507
265,87.74230481761786
266,55.05027315509281
267,59.120757466738425
268,70.56869487829628
269,111.56806040840914
270,56.63026280629096
271,103.63602032579435
272,91.41803628881614
273,74.79862274234594
274,51.38145637654818
275,76.45453418943966
276,94.51156796160306
277,49.538928612003254
278,56.93908066161158
279,48.323133334440115
280,96.94986053198626
281,50.19976492608072
282,51.716023696826255
283,100.33124176373904
284,109.46119704770383
285,80.68866625517443
286,38.217163005048
287,62.45474351131208
288,95.2918756802843
289,60.06710601931242
290,86.95520348560642
291,89.98546011183196
292,95.80644640906606
293,56.80530650113925
294,54.7618749004269
295,69.17195111719141
296,96.39828928002527
297,72.53026222908376
298,68.44156659971954
