,Yobs,Yest,prec,et_obs,et_est,year,month
0,128.816273635061,122.1838096472666,127.23,128.816273635061,122.1838096472666,2015,1
1,98.4797150677072,97.97540419705851,136.22,98.4797150677072,97.97540419705851,2015,2
2,92.1702992073001,89.66298155078117,174.15,92.1702992073001,89.66298155078117,2015,3
3,71.1184962829623,69.263064740961,63.37,71.1184962829623,69.263064740961,2015,4
4,55.3567452467967,51.45765355405009,40.72,55.3567452467967,51.45765355405009,2015,5
5,46.4460420682185,44.33460337722016,24.6,46.4460420682185,44.33460337722016,2015,6
6,49.1807505154197,44.93362178220171,46.59,49.1807505154197,44.93362178220171,2015,7
7,62.5944321704709,55.911719694868154,25.11,62.5944321704709,55.911719694868154,2015,8
8,78.2968152801503,76.90532602537677,133.92,78.2968152801503,76.90532602537677,2015,9
9,97.1915427550758,91.35685128523741,84.51,97.1915427550758,91.35685128523741,2015,10
10,97.7115627127147,92.56862710289921,206.21,97.7115627127147,92.56862710289921,2015,11
11,114.381576704238,110.8800820297894,194.84,114.381576704238,110.8800820297894,2015,12
12,106.740762640578,100.60245572439034,182.76,106.740762640578,100.60245572439034,2016,1
13,108.478019256801,104.58196951004928,174.12,108.478019256801,104.58196951004928,2016,2
14,101.751252918857,95.66405979610943,169.66,101.751252918857,95.66405979610943,2016,3
15,90.9590320631435,80.4713390386442,9.62,90.9590320631435,80.4713390386442,2016,4
16,56.3744730880476,51.96095410820743,65.52,56.3744730880476,51.96095410820743,2016,5
17,32.9354171511265,36.660608398647206,136.79,32.9354171511265,36.660608398647206,2016,6
18,44.0144969937614,40.92974624522332,3.78,44.0144969937614,40.92974624522332,2016,7
19,56.3723809902936,49.660448684084635,40.12,56.3723809902936,49.660448684084635,2016,8
20,62.3959802132714,56.90186713286587,20.6,62.3959802132714,56.90186713286587,2016,9
21,84.4398715445496,78.60852924767937,101.75,84.4398715445496,78.60852924767937,2016,10
22,86.4576781524076,81.31568008422641,154.77,86.4576781524076,81.31568008422641,2016,11
23,113.459668542727,107.97032558331975,126.3,113.459668542727,107.97032558331975,2016,12
24,112.576047827595,106.59547448846033,300.4,112.576047827595,106.59547448846033,2017,1
25,104.120264949372,101.36996056579385,89.31,104.120264949372,101.36996056579385,2017,2
26,93.6606863456611,89.35677362253783,192.48,93.6606863456611,89.35677362253783,2017,3
27,70.4555790396097,66.79819537823818,125.5,70.4555790396097,66.79819537823818,2017,4
28,57.8273861153528,51.870542177106614,113.41,57.8273861153528,51.870542177106614,2017,5
29,45.022854759843,41.96065770204662,74.1,45.022854759843,41.96065770204662,2017,6
30,37.5931107365925,36.53791860943857,11.9,37.5931107365925,36.53791860943857,2017,7
31,49.0581646314124,44.788009007178154,61.93,49.0581646314124,44.788009007178154,2017,8
32,76.0119512095644,69.58208161513932,29.89,76.0119512095644,69.58208161513932,2017,9
33,99.0146018641825,91.43510348600586,90.56,99.0146018641825,91.43510348600586,2017,10
34,85.6813172421422,81.00781979395163,152.99,85.6813172421422,81.00781979395163,2017,11
35,109.093586742422,104.77605524610878,123.12,109.093586742422,104.77605524610878,2017,12
36,107.319100996683,102.08356242251968,193.56,107.319100996683,102.08356242251968,2018,1
37,90.0790477223066,89.71673186671909,98.29,90.0790477223066,89.71673186671909,2018,2
38,107.344954681636,101.50030058513138,138.49,107.344954681636,101.50030058513138,2018,3
39,75.5565482762813,70.03749646373971,58.23,75.5565482762813,70.03749646373971,2018,4
40,60.3100600698858,52.43808320770417,21.56,60.3100600698858,52.43808320770417,2018,5
41,53.8097899547412,48.243577011066435,30.64,53.8097899547412,48.243577011066435,2018,6
42,55.1631193983173,47.98895706822037,17.59,55.1631193983173,47.98895706822037,2018,7
43,48.9093064937271,45.64024887121937,46.08,48.9093064937271,45.64024887121937,2018,8
44,68.4623218499044,63.386311182025445,64.55,68.4623218499044,63.386311182025445,2018,9
45,80.3983520917171,75.79016719755363,155.13,80.3983520917171,75.79016719755363,2018,10
46,88.9161239384475,84.7100815759305,135.35,88.9161239384475,84.7100815759305,2018,11
47,116.2088357293,110.0321080144808,116.55,116.2088357293,110.0321080144808,2018,12
48,135.864248369019,125.67333963967818,196.69,135.864248369019,125.67333963967818,2019,1
49,99.9588973848606,99.01887474225585,243.58,99.9588973848606,99.01887474225585,2019,2
50,97.8771056753582,93.35255285732931,195.54,97.8771056753582,93.35255285732931,2019,3
51,82.6865657477309,79.14633966732735,93.23,82.6865657477309,79.14633966732735,2019,4
52,66.7428121183546,62.08838724833694,88.87,66.7428121183546,62.08838724833694,2019,5
53,48.7624413846056,44.746568135929,37.21,48.7624413846056,44.746568135929,2019,6
54,39.7004559248521,39.405314303788806,79.12,39.7004559248521,39.405314303788806,2019,7
55,48.4094769099064,46.73854327690003,31.75,48.4094769099064,46.73854327690003,2019,8
56,71.2609572305208,66.91185643149147,68.08,71.2609572305208,66.91185643149147,2019,9
57,96.1396977142441,87.79793021238595,42.83,96.1396977142441,87.79793021238595,2019,10
58,92.2224366411105,88.20259404096387,168.75,92.2224366411105,88.20259404096387,2019,11
59,109.070522572824,105.77707547767095,125.35,109.070522572824,105.77707547767095,2019,12
60,109.343647894194,104.35105424566866,171.46,109.343647894194,104.35105424566866,2020,1
61,92.1561036089029,91.2827599759009,290.17,92.1561036089029,91.2827599759009,2020,2
62,86.5055603823342,84.07512677744323,104.5,86.5055603823342,84.07512677744323,2020,3
63,65.6160272911388,61.40379519301737,23.49,65.6160272911388,61.40379519301737,2020,4
64,49.0238757395229,46.48046403866202,33.14,49.0238757395229,46.48046403866202,2020,5
65,54.9151211967582,49.240163244638566,98.77,54.9151211967582,49.240163244638566,2020,6
66,50.4488966631693,44.53874259491055,25.71,50.4488966631693,44.53874259491055,2020,7
67,52.8211265031622,48.49553417430621,47.27,52.8211265031622,48.49553417430621,2020,8
