,lon,lat,year,month,"('prec',)","('temp',)"
3338,-46.0,-22.75,1987,3,0.09862595461534572,0.40631671950419695
246,-46.5,-23.5,2001,7,-0.7244580317675986,-0.9114645869798739
544,-46.5,-23.25,1992,5,-0.3585501743999273,-0.41789115363038953
2911,-46.0,-23.0,1985,8,-0.8980903534386457,-0.7575506574303069
2973,-46.0,-23.0,1990,10,-0.15959647248518585,0.43534327674096257
1946,-46.25,-23.0,2007,3,0.24053698675033597,1.036973557618856
9734,-45.0,-23.25,2010,3,0.5707352053127972,1.0607558209010948
3628,-46.0,-22.75,2011,5,-1.076360290538941,-1.272101266597939
72,-46.5,-23.5,1987,1,2.3180959467448785,1.4417598747146887
4519,-45.75,-23.0,1983,8,-1.0334159716641038,-1.2446601935799895
5902,-45.5,-23.25,1996,11,0.4562788565189555,0.10137932009631395
12077,-44.75,-22.5,2001,6,-1.1243132340773656,-1.2256709710515754
4761,-45.75,-23.0,2003,10,0.20965046799154408,0.44497814237835936
5309,-45.5,-23.5,1981,6,-0.6405171924982089,-0.9434994988882325
116,-46.5,-23.5,1990,9,-0.21061024220691443,-0.985087969550988
2167,-46.0,-23.5,1991,8,-0.8471693360255022,-0.9448817158995096
3931,-45.75,-23.5,2002,8,-0.7219537194358048,0.44339265815954343
11304,-44.75,-23.0,2005,1,0.48920592606661656,1.108442307790035
1358,-46.25,-23.25,1992,3,0.6359400782480248,0.6051120484786525
9557,-45.0,-23.25,1995,6,-0.7621154690530929,-1.2564212342082657
5592,-45.5,-23.5,2005,1,0.9538022397686864,1.4872510757622326
50,-46.5,-23.5,1985,3,0.5344690526560775,1.1946682572286738
7691,-45.25,-23.5,2009,12,1.5990800505942606,1.9085020366688423
8048,-45.25,-23.25,2005,9,-0.48970193873906226,-0.17764151035016518
6382,-45.5,-23.0,2002,11,0.5063651031548343,0.9446170692008158
11542,-44.75,-22.75,1990,11,-0.027053423517276597,0.9907424639358705
1221,-46.25,-23.5,2014,10,-1.0113409222208831,1.0336806288567228
8974,-45.25,-22.75,2014,11,-0.07009049470069853,0.7727180571281227
4952,-45.75,-22.75,1985,9,-0.3818310038547526,-0.8221367799541955
8845,-45.25,-22.75,2004,2,1.7908918247479602,0.46246893512648857
9050,-45.25,-22.5,1987,3,-0.0037725940624514583,0.31631000000530707
438,-46.5,-23.25,1983,7,-0.6984873853638096,-1.1833141503443243
11564,-44.75,-22.75,1992,9,0.25046148376892674,-0.9552198860750096
4316,-45.75,-23.25,2000,9,-0.3320230141446285,-0.3621430892903844
12169,-44.75,-22.5,2009,2,1.1349474984351153,0.9238858467037877
8259,-45.25,-23.0,1989,4,-0.0957828841787327,0.29092192578352105
9826,-45.0,-23.0,1983,11,0.226067626611082,0.50995453794072
7449,-45.25,-23.5,1989,10,-0.5206812098064393,-0.07835361015501097
5022,-45.75,-22.75,1991,7,-1.0692183627778988,-2.145459150515781
5642,-45.5,-23.5,2009,3,0.309730208954717,1.340898686333165
11648,-44.75,-22.75,1999,9,-0.6084248937278124,-0.49762068311601054
142,-46.5,-23.5,1992,11,0.983204721590119,0.22778306577734017
959,-46.25,-23.5,1992,12,0.3741930634212648,0.478883112596074
665,-46.5,-23.25,2002,6,-1.116429287847644,-0.6948508545924189
4530,-45.75,-23.0,1984,7,-1.0494621210493023,-0.8140182876850222
7895,-45.25,-23.25,1992,12,0.19573762170379994,0.24789025794725864
4233,-45.75,-23.25,1993,10,-0.11275655664978056,0.4486369521140715
11170,-44.75,-23.0,1993,11,-0.3237680586805669,0.9960355420202208
5567,-45.5,-23.5,2002,12,0.8563195634458924,1.4827385437548237
6174,-45.5,-23.0,1985,7,-1.1706893883698462,-1.9967895149207784
7511,-45.25,-23.5,1994,12,0.5953145670878119,1.9219176723664888
10516,-45.0,-22.75,2007,5,-0.5658515840873153,-1.3823533999678195
10499,-45.0,-22.75,2005,12,0.5253793264147514,0.2633792191618013
4611,-45.75,-23.0,1991,4,0.008192453745008706,-0.10479867385599506
10278,-45.0,-22.75,1987,7,-1.0793283644136598,-1.36222994642133
10146,-45.0,-23.0,2010,7,-0.4278361489128932,-0.9301245166320484
8584,-45.25,-22.75,1982,5,-0.8889078748887346,-1.4665060238895251
6158,-45.5,-23.0,1984,3,-0.02056076191632943,0.7663435974996436
9874,-45.0,-23.0,1987,11,-0.15616463706754238,0.3594798895427543
1646,-46.25,-23.0,1982,3,1.0672383131680936,0.39521832997248546
11550,-44.75,-22.75,1991,7,-0.9748892649469935,-1.9991067610867517
507,-46.5,-23.25,1989,4,-0.4800556986462264,0.16829895016274585
4253,-45.75,-23.25,1995,6,-0.8894643887402442,-1.4239093478773583
7814,-45.25,-23.25,1986,3,1.449377824538133,0.8623263729001807
3035,-46.0,-23.0,1995,12,0.7283213775986461,0.662799281978606
2124,-46.0,-23.5,1988,1,1.7479475058731226,1.774345679692222
612,-46.5,-23.25,1998,1,0.4492296810664983,1.5515241667864887
3729,-45.75,-23.5,1985,10,-0.7620227167445079,0.6327970421456424
9999,-45.0,-23.0,1998,4,-0.5277303852588964,0.5079381272418945
6796,-45.5,-22.75,2003,5,-0.8051525402365148,-1.631396382646266
2459,-46.0,-23.25,1981,12,0.8204244200235125,0.5342530999300926
2836,-46.0,-23.25,2013,5,-0.6104654445166816,-0.7812109603880056
5157,-45.75,-22.75,2002,10,-0.5539792885884403,1.1679589461578446
1600,-46.25,-23.25,2012,5,-0.8633082377192853,-1.0747694615177612
2414,-46.0,-23.5,2012,3,-0.3562313666853033,1.0159963818007087
11998,-44.75,-22.5,1994,11,0.07358283129740609,0.638248668651871
2562,-46.0,-23.25,1990,7,-0.23825043016523284,-1.9261744870212578
8288,-45.25,-23.0,1991,9,-0.17332381415576012,-0.9337955224002445
4080,-45.75,-23.25,1981,1,1.5287738006868599,0.9291606307394508
4864,-45.75,-23.0,2012,5,-0.8778703501671241,-0.9262217862472975
3821,-45.75,-23.5,1993,6,-0.38897293161579455,-1.0208792594546656
11215,-44.75,-23.0,1997,8,-0.7957845570694336,-0.9475648430390236
1504,-46.25,-23.25,2004,5,-0.03929672825049139,-1.1225779087312777
4956,-45.75,-22.75,1986,1,0.7724714764850875,0.8256163152184132
6367,-45.5,-23.0,2001,8,-0.6771543543892685,-0.399962985925334
4388,-45.75,-23.25,2006,9,-0.4919279941451014,-0.2404022933503219
11315,-44.75,-23.0,2005,12,0.25992221924459286,0.5431562036203315
6565,-45.5,-22.75,1984,2,-0.8047815310021749,1.2583862184998909
1242,-46.25,-23.25,1982,7,-0.8819514517448626,-1.231976319829462
3073,-46.0,-23.0,1999,2,1.2484763241431078,1.15532298539199
6933,-45.5,-22.75,2014,10,-0.8627517238677755,0.6187716048253391
7466,-45.25,-23.5,1991,3,2.164405371419598,1.6714111657937658
11745,-44.75,-22.75,2007,10,-0.03957498517624628,0.7067049988072952
1156,-46.25,-23.5,2009,5,-0.7289101425796768,-0.3049558931209952
11079,-44.75,-23.0,1986,4,0.04278906484719908,0.37397284144036763
4003,-45.75,-23.5,2008,8,-0.24437208253184026,-0.1156734694593976
10458,-45.0,-22.75,2002,7,-0.9765588065015228,-1.5271203051780704
1465,-46.25,-23.25,2001,2,0.2850580948711174,1.1717963406544976
4379,-45.75,-23.25,2005,12,0.47622060286472195,0.4994944074406811
9945,-45.0,-23.0,1993,10,-0.047087922171628147,0.35375181963427016
5604,-45.5,-23.5,2006,1,0.3441413154397376,1.7925177680463176
3463,-46.0,-22.75,1997,8,-1.13785507113077,-1.3617421051232506
2875,-46.0,-23.0,1982,8,-0.5578748855490087,-0.6514451750942553
8695,-45.25,-22.75,1991,8,-1.0959310276503675,-1.5831000941346691
2938,-46.0,-23.0,1987,11,-0.2053233606175717,0.6545059799109474
1220,-46.25,-23.5,2014,9,-0.7845615277306535,0.6527416205494844
7008,-45.5,-22.5,1987,1,1.5120783851415671,0.758538136730103
1447,-46.25,-23.25,1999,8,-1.176440031502114,-1.148799378503953
12011,-44.75,-22.5,1995,12,0.9944277509288993,0.4519298808762422
10520,-45.0,-22.75,2007,9,-0.9723849526151995,0.03660212639737067
303,-46.5,-23.5,2006,4,-0.8228682311762423,0.19110959619291082
103,-46.5,-23.5,1989,8,-0.7905904277886758,-1.2334398437237766
8833,-45.25,-22.75,2003,2,-0.6377346232406601,1.2133848113172532
11253,-44.75,-23.0,2000,10,-0.3970423824626862,0.9823353322319953
7415,-45.25,-23.5,1986,12,2.8273988731848996,1.6060404318488104
11752,-44.75,-22.75,2008,5,-0.8565373191925832,-1.440894355739431
758,-46.5,-23.25,2010,3,0.11393008553186408,0.8102493143283718
1121,-46.25,-23.5,2006,6,-1.0890673568150806,-0.8155834451830694
9636,-45.0,-23.25,2002,1,0.8205171723320974,1.063682868689649
9643,-45.0,-23.25,2002,8,-0.7605386798071485,-0.11372210426704028
12111,-44.75,-22.5,2004,4,0.3341240661125617,0.058152515740797404
642,-46.5,-23.25,2000,7,-0.67344426204587,-1.8027506386027705
7109,-45.5,-22.5,1995,6,-1.0737632258985619,-1.8796181658062312
9727,-45.0,-23.25,2009,8,-0.7699994152828145,-0.8202382642357471
7700,-45.25,-23.5,2010,9,-0.37023696528163247,0.5845617337963156
9515,-45.0,-23.25,1991,12,0.5083129016351186,1.225280298684219
1804,-46.25,-23.0,1995,5,-0.6206681984610273,-0.9148794760665458
6113,-45.5,-23.25,2014,6,-0.9683966033460462,-0.4864043986039596
7093,-45.5,-22.5,1994,2,-0.033824342043978654,1.2329637991292586
8207,-45.25,-23.0,1984,12,0.8439835064040925,0.46315023073245365
8692,-45.25,-22.75,1991,5,-0.86395750387938,-1.2769796795789257
3439,-46.0,-22.75,1995,8,-1.1683705806552223,-0.6371758171249119
1883,-46.25,-23.0,2001,12,1.2228766869736587,0.618527684176299
9864,-45.0,-23.0,1987,1,1.6182797784713474,1.2272316638766128
3963,-45.75,-23.5,2005,4,0.06903796817674317,1.2073805883882185
12183,-44.75,-22.5,2010,4,-0.4277433966043083,-0.3805428369169494
10472,-45.0,-22.75,2003,9,-0.8613604392390011,-0.33315718549511875
11157,-44.75,-23.0,1992,10,0.29043772876904494,0.031532642241290355
5772,-45.5,-23.25,1986,1,0.40341004062552754,1.3415084879557841
4496,-45.75,-23.0,1981,9,-0.9300898999004573,0.4298022126634116
10969,-45.0,-22.5,2011,2,0.5111882232012523,1.0433851861081203
5929,-45.5,-23.25,1999,2,1.268510822797459,1.2580789145295037
11100,-44.75,-23.0,1988,1,1.27862082443322,1.4583464788500045
3583,-46.0,-22.75,2007,8,-1.2292160950869566,-1.0468405472017313
2930,-46.0,-23.0,1987,3,0.19276954782908096,0.4676627627398626
2407,-46.0,-23.5,2011,8,-0.7629502398303576,-0.46887056928150034
7527,-45.25,-23.5,1996,4,-0.05116902374936642,1.403224477509188
8198,-45.25,-23.0,1984,3,0.37382205418692505,0.6259672639722983
8380,-45.25,-23.0,1999,5,-0.8252797911994514,-1.2036815245398538
1933,-46.25,-23.0,2006,2,0.9348807688173545,1.1204858898368095
3028,-46.0,-23.0,1995,5,-0.6206681984610273,-0.9148794760665458
3903,-45.75,-23.5,2000,4,-1.0535432226270405,0.50692992189252
4280,-45.75,-23.25,1997,9,-0.1924307897242621,0.4242570832416976
8904,-45.25,-22.75,2009,1,1.064270239293375,0.6143810331424703
7202,-45.5,-22.5,2003,3,0.23784716980137216,0.45107615860458294
3735,-45.75,-23.5,1986,4,0.1464861458451856,0.8949629557428724
1178,-46.25,-23.5,2011,3,0.5313154741641888,0.8169571321771755
7301,-45.5,-22.5,2011,6,-0.8793543871044837,-2.0963823159272414
5355,-45.5,-23.5,1985,4,0.43531683477875416,0.927729629598389
6809,-45.5,-22.75,2004,6,-0.7568285874637501,-1.8440789272398777
10635,-45.0,-22.5,1983,4,0.12645164719083404,-0.13454073166331035
121,-46.5,-23.5,1991,2,0.9843177492931385,1.0035520729733562
1540,-46.25,-23.25,2007,5,-0.4972148757344441,-1.1584342441413873
8169,-45.25,-23.0,1981,10,0.278287176344415,-0.28605204281974295
8137,-45.25,-23.25,2013,2,0.47965243828236553,1.2638850971220144
7107,-45.5,-22.5,1995,4,-0.8429954821391789,-0.29812204960349076
1477,-46.25,-23.25,2002,2,0.8095723999190719,0.556746068353055
11055,-44.75,-23.0,1984,4,-0.002566814050846743,0.00963263330089159
4471,-45.75,-23.25,2013,8,-1.1628981944487096,-0.7110837737866037
4843,-45.75,-23.0,2010,8,-1.2043584763861872,-0.8904874111616892
7120,-45.5,-22.5,1996,5,-0.8489316298886164,-1.3858902493790295
6990,-45.5,-22.5,1985,7,-1.2063990271750562,-2.6193969716168564
4429,-45.75,-23.25,2010,2,0.3330110384095421,1.456029232684032
10508,-45.0,-22.75,2006,9,-0.5153943282170965,-0.4380105418327545
9429,-45.0,-23.25,1984,10,-0.23556061321626906,0.5127880828138263
6248,-45.5,-23.0,1991,9,-0.2620877734715679,-0.5432419751763781
5477,-45.5,-23.5,1995,6,-0.561584977892407,-0.8312106280987968
10971,-45.0,-22.5,2011,4,-0.44193449981780736,0.001693016174366798
7843,-45.25,-23.25,1988,8,-1.1729154437758853,-1.3207634360831149
10013,-45.0,-23.0,1999,6,-0.45250826299649294,-1.374129208750753
4243,-45.75,-23.25,1994,8,-1.1575185605507818,-0.868412592422805
5002,-45.75,-22.75,1989,11,0.20028248482446284,-0.08425648986198041
7505,-45.25,-23.5,1994,6,-0.3111537447130122,0.03962674244557065
1973,-46.25,-23.0,2009,6,-0.8224972219419024,-1.922718944493086
6464,-45.5,-23.0,2009,9,-0.07166728394664287,0.32570501033782556
5811,-45.5,-23.25,1989,4,-0.4655863385069724,0.23345422086771597
4704,-45.75,-23.0,1999,1,2.002181583704501,1.3950490704219454
588,-46.5,-23.25,1996,1,1.3369620265331603,1.2205238460277714
8024,-45.25,-23.25,2003,9,-0.7445852827305353,-0.2584239639708614
2157,-46.0,-23.5,1990,10,-0.1683151894921723,0.5588890854839518
3347,-46.0,-22.75,1987,12,0.5246373079460716,0.6514569717978544
7679,-45.25,-23.5,2008,12,0.8758903005573191,1.0674636387498986
8092,-45.25,-23.25,2009,5,-0.5652950702358055,-0.5114347225404513
7185,-45.5,-22.5,2001,10,0.19666514478964947,-0.04042394922796759
2294,-46.0,-23.5,2002,3,0.09194778839722854,1.5839656131099262
5289,-45.75,-22.75,2013,10,0.0806320067498633,-0.1736046236084289
10913,-45.0,-22.5,2006,6,-1.1270030510263296,-1.569721046534361
2450,-46.0,-23.25,1981,3,0.15854394596123036,0.5838909520114277
767,-46.5,-23.25,2010,12,1.0121434418686268,1.0580726937615432
559,-46.5,-23.25,1993,8,-0.9371390753529144,-1.345155500987934
2328,-46.0,-23.5,2005,1,1.4915801249442904,1.2652832851281572
4124,-45.75,-23.25,1984,9,-0.2839773182976187,-0.5898714725861202
1458,-46.25,-23.25,2000,7,-0.67344426204587,-1.8027506386027705
8556,-45.25,-23.0,2014,1,-0.4345143151310104,1.8153243487323583
3631,-46.0,-22.75,2011,8,-0.9995613790305931,-0.7838940875275585
2362,-46.0,-23.5,2007,11,0.32735314758585965,0.62841866649522
150,-46.5,-23.5,1993,7,-1.0099496375921087,-1.1081865904373955
6974,-45.5,-22.5,1984,3,-0.2967771368823433,0.45717417483076894
9174,-45.25,-22.5,1997,7,-1.083131209065643,-1.6649354718904017
1333,-46.25,-23.25,1990,2,0.20260129253908687,1.0493263962028048
3399,-46.0,-22.75,1992,4,-0.5241130452240829,-0.18570715314535305
7391,-45.25,-23.5,1984,12,0.8858147975759099,1.1408837541134724
10581,-45.0,-22.75,2012,10,-0.6350448062916962,0.9601385531686113
4036,-45.75,-23.5,2011,5,-0.8010714386587764,-0.5386318749093622
3817,-45.75,-23.5,1993,2,0.9293156303022568,1.3416609383614566
516,-46.5,-23.25,1990,1,0.9694773799195449,1.1836918280214637
12124,-44.75,-22.5,2005,5,-0.5935845243542186,-0.8018222552326126
3979,-45.75,-23.5,2006,8,-0.8937309949351525,-0.13323575619091169
1406,-46.25,-23.25,1996,3,1.4282302981807622,0.7626847877639316
2165,-46.0,-23.5,1991,6,-0.36652687293823394,-0.847719990695198
6349,-45.5,-23.0,2000,2,0.6158128272850885,0.8428926260165408
684,-46.5,-23.25,2004,1,0.6812959571460709,0.6546279402354863
4331,-45.75,-23.25,2001,12,1.0230882142816524,0.763416549711052
8831,-45.25,-22.75,2002,12,1.5965757382624663,0.9026952403176979
901,-46.25,-23.5,1988,2,2.1721038130321495,0.8487593381789943
12157,-44.75,-22.5,2008,2,1.3467010189345812,0.6968766788620135
9736,-45.0,-23.25,2010,5,-1.0107844083693733,-0.6002218387941043
9968,-45.0,-23.0,1995,9,-0.14763142467772594,-0.4307010530495787
4029,-45.75,-23.5,2010,10,-0.44518083061828095,0.0705599460890318
5519,-45.5,-23.5,1998,12,0.42001270386223555,1.4324908900508708
5680,-45.5,-23.5,2012,5,-0.8426244729048391,-0.18909358482297023
9983,-45.0,-23.0,1996,12,0.4157460976673275,0.9408688218937801
2037,-46.25,-23.0,2014,10,-0.9261943029398889,1.0063615161632744
8127,-45.25,-23.25,2012,4,-0.41930293652307676,0.4505964479947887
10540,-45.0,-22.75,2009,5,-0.6205754461524423,-0.9558581451066822
6549,-45.5,-22.75,1982,10,0.561923735997226,-0.0795732134002479
9841,-45.0,-23.0,1985,2,1.9419853354328613,1.0753867041181129
2346,-46.0,-23.5,2006,7,-0.390271463935984,-0.6446153969209126
1216,-46.25,-23.5,2014,5,-0.7447707873477051,-0.14518786799428107
12067,-44.75,-22.5,2000,8,-0.6694559127767167,-1.2091697391434588
6767,-45.5,-22.75,2000,12,0.9497211381909482,0.597062667060034
11153,-44.75,-23.0,1992,6,-1.1125336908870758,-0.7906303627854171
389,-46.5,-23.5,2013,6,-0.3370316388082164,-0.48211952586898377
7546,-45.25,-23.5,1997,11,1.369610839155067,1.3995697331176375
6180,-45.5,-23.0,1986,1,0.40341004062552754,1.3415084879557841
10897,-45.0,-22.5,2005,2,0.3259618629570852,0.46425222937905597
4493,-45.75,-23.0,1981,6,-0.6822557313614414,-1.602109643383852
3980,-45.75,-23.5,2006,9,-0.40603935639542743,-0.0037260875786465893
4778,-45.75,-23.0,2005,3,0.10048100078704483,0.994409404359905
1108,-46.25,-23.5,2005,5,0.3959898559387309,-0.20275314116969578
11750,-44.75,-22.75,2008,3,0.8157868045942644,0.41180493410776514
8293,-45.25,-23.0,1992,2,-0.43247376434214124,0.8757462141262881
1654,-46.25,-23.0,1982,11,0.4216822454167649,0.881100132188608
9715,-45.0,-23.25,2008,8,-0.318852186325564,-0.5588772887803902
1924,-46.25,-23.0,2005,5,0.10817944239959672,-0.6347366106344381
9584,-45.0,-23.25,1997,9,-0.1111797674038362,0.13666650732530572
3418,-46.0,-22.75,1993,11,-0.40418431022372814,0.9240748852068011
1437,-46.25,-23.25,1998,10,0.5052520754518149,0.026776189584842573
8888,-45.25,-22.75,2007,9,-0.9723849526151995,0.03660212639737067
2335,-46.0,-23.5,2005,8,-1.0203378961536245,-0.15726194012215175
11302,-44.75,-23.0,2004,11,0.45358903956999147,0.4309364436814868
3737,-45.75,-23.5,1986,6,-0.9296261383575325,-0.8538952484602987
4150,-45.75,-23.25,1986,11,0.38754939585749915,0.9132366777007367
8328,-45.25,-23.0,1995,1,1.0606528992585615,1.5109113787199313
10812,-45.0,-22.5,1998,1,0.7966798290257624,1.216986996616598
4920,-45.75,-22.75,1983,1,2.145854909702606,0.431440546356174
645,-46.5,-23.25,2000,10,-0.6787311436352128,1.2588193879283924
10231,-45.0,-22.75,1983,8,-1.0945397430215933,-1.4500413800787475
871,-46.25,-23.5,1985,8,-0.8826934702135422,-0.4353314800373647
5746,-45.5,-23.25,1983,11,0.09881145923251547,0.4600483731454142
8138,-45.25,-23.25,2013,3,0.34877893086898565,0.7303653017649953
2344,-46.0,-23.5,2006,5,-0.9608836663506645,-1.011837934063281
4030,-45.75,-23.5,2010,11,0.10493311159912287,0.759737413254571
12182,-44.75,-22.5,2010,3,0.6747105432365387,0.689996434347478
2463,-46.0,-23.25,1982,4,-0.6675081142964325,-0.7326585551949235
370,-46.5,-23.5,2011,11,-0.09485536109288314,0.26848935675938157
6593,-45.5,-22.75,1986,6,-1.2056570087063765,-2.147296686071959
8664,-45.25,-22.75,1989,1,1.3659934991202536,0.5679141494987672
6277,-45.5,-23.0,1994,2,0.4845683106373685,1.5729630495474853
11361,-44.75,-23.0,2009,10,0.47594234593896706,0.2426459639926943
2122,-46.0,-23.5,1987,11,-0.3773788930426744,0.55418954764565
9709,-45.0,-23.25,2008,2,1.2071087945142147,0.940149676531931
10280,-45.0,-22.75,1987,9,-0.06452535618560078,-0.8947275651110032
9175,-45.25,-22.5,1997,8,-1.0347145039842933,-1.3861341700280696
3824,-45.75,-23.5,1993,9,0.6409487029116129,-0.34689398338072003
239,-46.5,-23.5,2000,12,1.2198158607903544,1.0783181076325712
5029,-45.75,-22.75,1992,2,-0.10969573046647685,0.37798827998712736
7787,-45.25,-23.25,1983,12,1.4484503014522838,0.6310895976022876
6099,-45.5,-23.25,2013,4,-0.5767963565003407,-0.2657334527539996
8927,-45.25,-22.75,2010,12,2.0225870915931923,0.9686757758853087
7934,-45.25,-23.25,1996,3,2.058203978089818,0.9362343295618711
11908,-44.75,-22.5,1987,5,-0.047087922171628147,-1.0822090413137606
2639,-46.0,-23.25,1996,12,1.25487623343547,0.9459911555238069
5054,-45.75,-22.75,1994,3,0.5953145670878119,0.23057189186482366
3978,-45.75,-23.5,2006,7,-0.29223227376168026,-0.2965406307287977
6640,-45.5,-22.75,1990,5,-0.6633342604101093,-1.451382943648524
7106,-45.5,-22.5,1995,3,0.626108333538019,0.4879081766108907
9317,-45.25,-22.5,2009,6,-0.8368738297725715,-2.0978946239513414
3404,-46.0,-22.75,1992,9,0.07998274058976837,-0.8814948699001267
8908,-45.25,-22.75,2009,5,-0.6205754461524423,-0.9558581451066822
1379,-46.25,-23.25,1993,12,0.2703104778061085,0.9820914115829565
8417,-45.25,-23.0,2002,6,-0.6458968263961367,-0.5484090275920667
10942,-45.0,-22.5,2008,11,0.8955537899773309,0.08865072756012475
3990,-45.75,-23.5,2007,7,0.04167603714417951,-0.8817062677959516
5362,-45.5,-23.5,1985,11,0.0028128198470808497,0.8323281984113787
5000,-45.75,-22.75,1989,9,-0.2810092444228999,-1.0070164359004403
4581,-45.75,-23.0,1988,10,0.48595959526614296,-0.04274119539394152
7831,-45.25,-23.25,1987,8,-0.8557953007239034,-1.3171046263473651
12029,-44.75,-22.5,1997,6,-0.6153813168716844,-1.7193135152516146
527,-46.5,-23.25,1990,12,-0.018056449584535384,0.9616020770628884
6916,-45.5,-22.75,2013,5,-0.6211319600039521,-1.1005030899923938
7377,-45.25,-23.5,1983,10,0.2083519356713545,0.4691262866341397
2844,-46.0,-23.25,2014,1,-0.32302604021188724,1.7260493911806252
4747,-45.75,-23.0,2002,8,-0.6388476509436796,0.2477682976227211
1641,-46.25,-23.0,1981,10,1.0266128020078809,-0.18799594190227217
9728,-45.0,-23.25,2009,9,-0.2637573150260971,0.2761769225485453
4117,-45.75,-23.25,1984,2,-0.8374303436240813,1.560065595031611
3112,-46.0,-23.0,2002,5,-0.6381056324749999,-0.44838123476143216
1098,-46.25,-23.5,2004,7,-0.3248810863835865,-1.3691816849192124
6893,-45.5,-22.75,2011,6,-0.8793543871044837,-2.0963823159272414
3579,-46.0,-22.75,2007,4,-0.5245768067670077,0.2195913973134892
10602,-45.0,-22.75,2014,7,-0.828340617382755,-1.3879635748959258
1303,-46.25,-23.25,1987,8,-1.0885108429635708,-1.4690671907045385
9760,-45.0,-23.25,2012,5,-0.7981961170926427,-0.7916995482970993
4517,-45.75,-23.0,1983,6,0.43049371473233633,-1.1489213388284918
2932,-46.0,-23.0,1987,5,0.7743265226567869,-1.0342786337757428
6763,-45.5,-22.75,2000,8,-0.5782803934377,-1.3710110897870684
2652,-46.0,-23.25,1998,1,0.4492296810664983,1.5515241667864887
6700,-45.5,-22.75,1995,5,-0.607033609099038,-1.0767208267101562
5408,-45.5,-23.5,1989,9,-0.09151627798382454,-0.4982508114593985
4204,-45.75,-23.25,1991,5,-0.8324217189604933,-0.9368323344808911
11098,-44.75,-23.0,1987,11,-0.15616463706754238,0.3594798895427543
2833,-46.0,-23.25,2013,2,0.5147128109274808,1.1456010052370547
12046,-44.75,-22.5,1998,11,-0.035215626672753124,0.019084558451518387
7863,-45.25,-23.25,1990,4,0.4442210564029105,0.8085093470318003
9880,-45.0,-23.0,1988,5,0.2404442344417511,-0.5840011156323673
3205,-46.0,-23.0,2010,2,0.5147128109274808,1.321406813038698
3909,-45.75,-23.5,2000,10,-0.6553575618718028,1.3671201561058777
4907,-45.75,-22.75,1981,12,1.3748049684358248,0.2977720306776338
