,etp
7140,106.62190329393
10266,34.646514651065
9092,47.2273701865027
10275,72.8182096832532
7702,91.4493197566388
1716,113.666009897241
10265,35.3268715187696
11465,46.2291356330788
8398,85.1843273571664
8231,95.8537538519886
7612,72.757102072435
4674,34.5328906517621
8716,46.7015305591647
3063,73.5579932023603
10147,46.3203775727525
7489,111.759173906654
10529,42.1688241403447
8408,57.34290566204
4189,96.1048118680175
5390,98.9412965853701
9143,101.487579120692
7405,117.734502928055
8167,50.2057013193184
957,76.6494798006035
3670,88.5401438838281
11975,87.6915262671596
4362,38.308976347559
8069,45.5528498711665
2613,97.2960358279398
48,91.5813633507867
8729,35.5233895257901
6638,94.5939402711858
10106,100.092242974842
6256,61.6079329056569
9845,35.4831267646157
2575,47.2199738712301
5206,81.3195521226401
7834,83.3551157961814
10909,94.2044722782673
6093,101.13659453957
7324,51.0393077317941
1954,82.797884742098
10817,33.086998589463
7593,72.0046996165188
3005,35.6802014109475
11211,65.4661564061198
7163,94.9236237800468
755,100.414515915492
7417,112.013052324985
2487,66.0837442597162
10774,90.0033892531231
3269,32.9738348601062
7721,64.3551683801691
1065,72.983732843857
11758,79.955870618342
6877,93.7082523020375
6608,53.7754601391656
3949,89.9352317440695
6817,82.0300235384109
3268,51.3118739673771
9782,100.883987197811
10327,43.8673638410621
6052,54.4253590851821
2775,71.517660213535
2451,62.8444445028885
9842,97.987766289486
2992,60.9557798733797
942,40.247408180041
1944,99.5950004562522
7998,42.9843197101284
10076,71.6046439523658
10046,101.453194758335
2568,98.5752369149119
11736,95.5215349043082
9747,75.5146253240798
8197,103.660400031483
4052,71.6357455183769
7314,37.4727088597923
5978,90.662895626109
9687,69.9164456511222
6654,35.5390086211214
7706,107.434109528966
7515,84.6277587050376
1909,83.2877571971581
3801,76.6994927400506
11154,40.2606830817162
5329,105.379044482818
787,47.9402337520784
2530,90.5402105958976
5470,96.7350712648958
9547,43.9979201211875
10018,72.6270667381533
6193,88.0078957458911
4928,53.1817583541203
7646,121.94695731516
693,75.1082164023707
6731,106.811531987878
10062,46.0138083352094
9503,97.8977767077114
11979,73.0375083525551
6323,111.514358040856
5734,97.6378037125983
4696,47.4576773833157
7922,93.0618793621816
10467,70.0836658295283
1255,45.9333944473415
8001,72.6240847438095
7549,128.421960301501
9573,75.4703010585586
7296,102.186878715944
7150,78.6774652205421
8442,40.249049931418
3471,71.5706595377603
4298,95.0239309028453
9408,99.424712957574
4033,111.251280411208
11514,28.1106093088
596,54.3975558578814
10133,34.8804417013447
5012,45.8910249402126
10211,92.8243457167851
1758,37.2597788246532
299,94.0086920925821
7541,56.2688730036089
2198,88.6848069436163
7615,52.4249610303003
11406,41.2769783905213
5596,66.8681798754622
1825,91.5512399267947
11507,97.3143833079612
2582,89.7032102445553
4687,51.8393992863231
11674,88.2266836641052
2300,53.666170443782
1278,32.3720901931526
10482,36.0408640255902
2369,45.1047341246308
4209,76.6211530195909
8846,79.9947519552117
8986,88.7917801869398
7583,120.181997389812
3858,35.8241379027882
3692,59.6764017059382
12037,97.3607467809399
6888,102.316098291528
3096,103.645330205012
8154,40.8785517289588
5542,92.1413964172835
4477,118.269481348829
5193,87.9579900325878
1728,99.4803302329494
6170,95.4910866001762
7011,72.2318054517393
4289,34.3699860378639
11759,86.4721188641405
2527,43.0031188521049
62,97.7960426056049
7775,90.104188641536
8571,59.749043088578
4879,52.5304952278445
3123,70.9210968540745
1658,85.2684345627025
12068,58.2583313483047
2888,52.8052057054549
3202,106.458403125179
6416,61.5551736556842
8937,79.3656467763241
12166,79.8900404765739
9625,98.6373233289655
963,78.8312305128071
10301,39.36817149688
8412,99.9844073219003
6061,101.631130538569
1653,78.0419584588124
11446,93.7485055988596
7316,62.720826683159
10,93.7642159385754
4400,72.9815568570191
7682,116.09961856468
2957,39.5537020710484
8540,68.7808890892545
6530,87.4121852000442
7460,54.6733282645499
2150,104.298491577306
1821,78.551388580692
10643,88.1665808440348
3782,108.20293392267
9130,95.2437976661969
1669,103.480379844311
9912,97.7359193842527
4252,51.6847616068044
2361,90.87745705967
11182,90.0777729835114
4826,93.1391856295807
9623,100.064813664643
5469,91.4298248252912
1138,85.1745538544936
8178,47.0768301065659
664,55.4659786514246
6157,103.462583976378
8617,89.1865015662618
5495,111.308222406365
6452,58.1320620733868
1457,45.4441737560477
7267,52.2888933822488
1484,55.913095489766
11222,101.043935009399
4016,71.8912159388277
7608,128.578661356217
9997,103.505201432818
263,109.165321094505
4503,56.7414777288254
9738,47.1067907771747
4096,47.822624829392
729,93.2968295761622
3695,98.1579350670722
1004,53.3058580283175
3977,49.7532475832711
3223,55.0617112862557
5615,108.321330896753
12000,106.912874015976
11729,39.010899222535
8523,75.5305918428521
1813,94.1305648405119
8992,46.7549298527309
2249,36.1308594794629
9242,87.8462041277776
1176,117.323966868071
11790,41.9926236059753
7715,109.707543998282
2915,103.550569017905
5753,52.0048694676369
11851,55.2570660810098
7210,79.4909024431923
5911,51.7774458169119
1466,97.0942039471782
3632,64.3865219562792
8246,91.435517573634
3376,46.3708495295833
2253,70.7300517358855
9206,84.8227061060908
2149,98.2871520705862
3059,111.385510844399
8655,71.6953530335324
1534,86.9541791634754
803,105.886012941905
8141,51.9029508484506
5264,57.3794439743967
11089,89.6941223650459
5503,55.09963172648
7067,100.959440269601
11767,46.9654494966982
60,119.404985257726
8170,90.6648589728011
557,35.6265273391259
2455,50.2518277406822
651,77.4406084512432
9097,86.6036962908286
6720,91.0075150998373
10964,65.7521775894841
12132,104.052349327605
2088,91.5813633507867
