,r2,rmse,mape,rrmse,iter
0,0.9485371835086666,4.676732494582815,2.608452434514921,3.600257871274269,1
1,0.9486572027058374,4.698986254069048,2.5960380148274402,3.6165736970924303,2
2,0.9466113873517153,4.831454772187721,2.7193927855102418,3.713440802076817,3
3,0.9490411236766413,4.622678647319924,2.580958779315924,3.5591997824660173,4
4,0.9485495085308545,4.706137902010917,2.5889900699083785,3.6198404830746593,5
5,0.9483088838004406,4.765738298808326,2.6247459471090555,3.6649760929096367,6
6,0.9499799274124957,4.637987903546687,2.583202936381059,3.5652871262219743,7
7,0.9481030040657062,4.736566018577836,2.5974659406056313,3.6431781471844817,8
8,0.9492836820285944,4.696852628032832,2.605101764191509,3.6094690768960174,9
9,0.9455750774817887,4.877706701034483,2.6883116617756353,3.7502000085548404,10
10,0.90387063619334,6.385527460033424,3.907544639070916,4.911461853608779,11
11,0.9484294781417095,4.758972006269422,2.60471569175613,3.6597712612149462,12
12,0.949776888841306,4.609417430276831,2.566565300522482,3.549802508627999,13
13,0.9492525027865842,4.7478981665149576,2.6143904787230734,3.647238885410282,14
14,0.9492473519501994,4.618757303283159,2.571807393432836,3.554741870579341,15
15,0.9490349547190471,4.6179602129957935,2.5606124336842835,3.5551522635733206,16
16,0.9486911858463648,4.67776476119692,2.58991018972606,3.598403357977424,17
17,0.948226833037342,4.75124318703613,2.6172842214666003,3.6566159651267833,18
18,0.8949307072181638,6.7858985474575935,3.8218458627265806,5.217232913590147,19
19,0.9493739998923557,4.6535946545126015,2.5870827744766176,3.580030268744731,20
20,0.9480928169754179,4.68063155309539,2.585190544067435,3.6016200386282438,21
21,0.9445670042220576,4.867178894496425,2.682858135602503,3.742846351742948,22
22,0.947308893056603,4.810464626625208,2.676823184784266,3.69661174777669,23
23,0.948857049980667,4.736063602350841,2.6115588598596577,3.6409237028692765,24
24,0.9480817153680619,4.704331380315784,2.6007462784449067,3.620119312566543,25
25,0.9479851890862052,4.771067663466324,2.6597275306346337,3.670363354904949,26
26,0.892694676902613,6.830174565677721,3.950153284480319,5.250702452096803,27
27,0.9489666880303897,4.651064283681652,2.6053462231692324,3.578109828740668,28
28,0.9484695337829161,4.699054908874622,2.59702477948732,3.6169133858341707,29
29,0.9485438895028269,4.7083581278180695,2.604804829579154,3.62244207798017,30
30,0.8548138308584972,7.865958257544212,4.70845018144328,6.050019792268246,31
31,0.9483608912752722,4.660659259597991,2.5859989606203326,3.584017461817788,32
32,0.9398023909031906,5.113285024123899,2.8482387930833397,3.9308124604445243,33
33,0.948670590092456,4.661440174924836,2.585654782858074,3.5908472047135627,34
34,0.9490310556197471,4.7383443407198955,2.6145609132336527,3.6389669197051013,35
35,0.9472923073183295,4.831195450861,2.6448909663906015,3.7138942692888786,36
36,0.9483998840125372,4.691514561454167,2.587603817427499,3.609286085004945,37
37,0.9488960903381717,4.672839325164952,2.5897977044736784,3.5956725160216543,38
38,0.949545797830575,4.649295827134365,2.591809969503162,3.57773541859461,39
39,0.9485783909989467,4.710998381067018,2.604266028594137,3.6222919952398906,40
40,0.9487972959532559,4.771129347999541,2.6131178220233133,3.665323066769966,41
41,0.9490476552804757,4.730019325418216,2.603526054144368,3.6342530486458005,42
42,0.9498439418604264,4.674331956689347,2.5852202970119795,3.5932090525803053,43
43,0.9492365551484915,4.685057360588218,2.5800714511383793,3.603486097084825,44
44,0.9486558477313091,4.748594410094315,2.633531390530995,3.6521694170851995,45
45,0.9489880066380415,4.687168065954925,2.597075599841548,3.6075415706318057,46
46,0.9319905479503025,5.409565605350784,3.1555389760266555,4.157993069703829,47
47,0.9489044987421927,4.673306507958385,2.5755289717574597,3.5974769254544325,48
48,0.949057027287436,4.759455542577217,2.6248990198035105,3.660434630985954,49
49,0.9493247421349652,4.717654207273149,2.5527271980606687,3.6227574408305916,50
50,0.9492480855497692,4.722223908946534,2.616295814745435,3.6329033561498725,51
51,0.949010710226863,4.662740089761178,2.575976117169737,3.5868233586899585,52
52,0.4648410598189423,15.329163701352565,11.370082662796872,11.77280749868301,53
53,0.9137861909137323,6.099590260837923,3.606581682594258,4.692880976225212,54
54,0.9494397157400587,4.57116727239103,2.560967276541533,3.5203724883098833,55
55,0.9456365130627316,4.798675356974436,2.641011907045094,3.6959853738582282,56
56,0.9493429610424954,4.696704559112126,2.61008062912512,3.609411158112388,57
57,0.9475366484289621,4.725333355008833,2.610119770758956,3.6345749570356003,58
58,0.9484030663170632,4.691396773084571,2.5959920626815873,3.607063417563833,59
59,0.9493212879831433,4.655193592050337,2.574394415607599,3.5807467967150273,60
60,0.9365163394213205,5.303308786184751,3.0368401355376102,4.078106582419281,61
61,0.9421716234662273,5.032318522953288,2.7512335342318397,3.8677270116822453,62
62,0.949126494924085,4.752692664208494,2.608553317233311,3.649236709069547,63
63,0.9490941329194453,4.64738768548048,2.578234567405524,3.576237520992588,64
64,0.9485259979427952,4.693265869521865,2.593036835027708,3.612201801915962,65
65,0.9486452631137398,4.728915017894357,2.608119133394591,3.636758283105046,66
66,0.9470555141493865,4.690099312805371,2.5958141572379607,3.610810348789509,67
67,0.9411865108708178,5.07858296253689,2.872523743016407,3.901580071797528,68
68,0.9485010068764542,4.730908619393447,2.6183327677142034,3.640951023972883,69
69,0.9476575447803993,4.673909961239905,2.6046605218942593,3.6005263291287326,70
70,0.9493361120581394,4.685436888772499,2.591473781880549,3.6024917340190714,71
71,0.9476879849924241,4.6318643221796485,2.5846115651260053,3.5671736333711572,72
72,0.9481187480353245,4.698125925851977,2.6033037823867997,3.6131173934321925,73
73,0.9486478390496369,4.745481182145873,2.5935132441641486,3.647977057735204,74
74,0.9492143685944362,4.641407552318846,2.5953415422918167,3.576889084379065,75
75,0.939279833754129,5.015787376529739,2.7794111333013642,3.8628668576245113,76
76,0.948863997481032,4.726040502683128,2.6118333946162378,3.6335040619133756,77
77,0.9464449096620858,4.822880345803756,2.626038415963677,3.7086552643974895,78
78,0.9507405178528584,4.529366105383909,2.543051248881014,3.4847978397205837,79
79,0.9450110308612173,4.861685118450666,2.692584615558446,3.743064070776327,80
80,0.9485136287798703,4.696435714197587,2.599276288553031,3.6148004769480306,81
81,0.9487900949388222,4.671777905848976,2.5997481203496933,3.5940488436865916,82
82,0.9449826800247912,4.889558418472588,2.7295098152520203,3.758877586785467,83
83,0.9487591920949193,4.662209648355109,2.584662242812904,3.5873536254120157,84
84,0.9442941378239544,4.873238955027287,2.7639195786708095,3.749038459174561,85
85,0.9506493700805562,4.643590159632378,2.580935973978502,3.564775132990175,86
86,0.9488699145072721,4.751221136395676,2.6233437520410416,3.6520560366228647,87
87,0.9496782964368202,4.6879869648657415,2.5978558700093903,3.601417712512457,88
88,0.9485368545021189,4.65894032820589,2.5882183966287786,3.588357975864989,89
89,0.9503662987508462,4.697018147201281,2.6163920512580168,3.6074153074113777,90
90,0.9416226809928631,5.044734225986654,2.905630464228298,3.8796491558512542,91
91,0.7601366675646423,10.036255754741145,6.005350702598864,7.727398359202399,92
92,0.9485373272032432,4.68207871500049,2.5976289697663884,3.6034932811343476,93
93,0.9495362550291301,4.64502679280681,2.580387729710024,3.5722393137302,94
94,0.9484080313033331,4.738584342304971,2.606798639718656,3.6414271555314617,95
95,0.9476761339856332,4.730248790756501,2.648388002202544,3.640412514260789,96
96,0.9465600853697994,4.73360086991828,2.6392589715744834,3.64487205847114,97
97,0.9488540716032977,4.696358636663937,2.5977590280453606,3.613090332316607,98
98,0.948458606768576,4.742214468934985,2.61420476808085,3.6439152547234657,99
99,0.9492458495802775,4.682145135022335,2.5748887763341823,3.597073305905072,100
