,0
0,91.69725495140187
1,107.19200812264057
2,82.77806485729411
3,81.57005195905981
4,86.27957089486767
5,32.02852218432122
6,81.19779634651672
7,135.27695726160778
8,106.25909928938086
9,124.1714995353093
10,109.6533534868056
11,74.4969859258697
12,86.75419144358489
13,79.82158032838083
14,74.82563294375609
15,126.71237520986938
16,128.252087431493
17,102.20777770488235
18,123.6159948409902
19,101.54280709526097
20,100.0237507436675
21,67.49240832470127
22,144.13399140695287
23,68.19176661051347
24,113.97044623966099
25,101.79503932477269
26,56.686685794584946
27,85.03037816425672
28,83.79882924053413
29,94.84256628730395
30,93.85677779119465
31,120.0939091348398
32,118.6190690107021
33,102.58285737692381
34,112.07023715990249
35,106.8761081860855
36,94.8512015057047
37,125.05846281823938
38,111.64379848331623
39,108.66964560591327
40,61.022728342765504
41,68.38215393927999
42,138.2681869671203
43,82.64651987710272
44,42.02728010307942
45,97.64694144039709
46,91.75833769312771
47,57.490372298866305
48,68.64794299639357
49,128.29718016284346
50,111.71373569218736
51,100.15334954736932
52,118.2963033765543
53,105.61924636308572
54,108.68283944403697
55,113.29617482214121
56,92.85754696937397
57,116.55124335356118
58,130.05812702783328
59,75.9775071534084
60,131.47779508808048
61,121.77960049713033
62,73.7078747313924
63,95.16191352845522
64,113.23779513494696
65,59.63540358500791
66,154.1587107795483
67,98.65441113684096
68,72.11353929791835
69,119.81159515598733
70,90.35035237268198
71,103.98436128605567
72,102.31237158516774
73,80.68878745481084
74,115.78960004067517
75,120.8729973556899
76,86.8775123635412
77,107.61251049607995
78,108.4684771190357
79,81.39209065517821
80,84.88901671206872
81,109.23994619707696
82,49.66971679852463
83,85.93468800102596
84,104.23287503955248
85,68.43306937171906
86,74.17609919016718
87,126.79979472902664
88,113.06612123857371
89,97.67955119907742
90,64.46107183367599
91,153.59777953653133
92,56.11238778661823
93,99.76948637245982
94,119.78699670638775
95,152.9762956605398
96,88.48642343858842
97,59.578313200486036
98,51.890448357021114
99,61.63107456614557
100,101.95936538402634
101,90.16992860764617
102,63.950531098379315
103,33.768899237823234
104,84.06013471782967
105,89.64443384791844
106,119.7928408379073
107,114.37085006730808
108,123.81094149318119
109,130.51809090700294
110,106.65478755977415
111,117.01291686213403
112,89.6042703663104
