"","station","month","prec","temp","etp","etr","def","exc","wb"
"328","-49.25_-17.25",4,92.7129411764706,22.6304803921569,87.0309952660052,87.0309952660052,0,5.68194591046543,5.68194591046543
"329","-49.25_-17.25",5,28.1782352941176,20.8580265654649,68.8460303099058,61.5923757510546,7.25365455885125,0,-7.25365455885125
"330","-49.25_-17.25",6,10.24,20.0275294117647,57.7373026984076,35.4159915873892,22.3213111110184,0,-22.3213111110184
"331","-49.25_-17.25",7,5.88323529411765,20.6529886148008,64.6202437906118,24.2780354334167,40.3422083571951,0,-40.3422083571951
"332","-49.25_-17.25",8,14.6670588235294,23.241669829222,91.70411402187,27.0297974459837,64.6743165758863,0,-64.6743165758863
"333","-49.25_-17.25",9,54.9858823529412,25.9576666666667,125.445996190098,60.3727045664485,65.07329162365,0,-65.07329162365
"334","-49.25_-17.25",10,120.560588235294,26.0521347248577,136.515751058959,121.337113865265,15.1786371936938,0,-15.1786371936938
"335","-49.25_-17.25",11,202.863235294118,24.5909215686275,116.960179415203,116.960179415203,0,0,0
"336","-49.25_-17.25",12,258.268235294118,23.6428557874763,111.085492519591,111.085492519591,0,137.574780003884,137.574780003884
"337","-49.25_-17",1,257.299117647059,23.4615559772296,105.511164700067,105.511164700067,0,151.787952946992,151.787952946992
"338","-49.25_-17",2,193.903823529412,23.4911713995943,96.9640125498306,96.9640125498306,0,96.9398109795811,96.9398109795811
"339","-49.25_-17",3,220.736470588235,23.3585294117647,102.409582896639,102.409582896639,0,118.326887691596,118.326887691596
"340","-49.25_-17",4,92.7129411764706,22.6304803921569,87.0479502096121,87.0479502096121,0,5.6649909668585,5.6649909668585
"341","-49.25_-17",5,28.1782352941176,20.8580265654649,68.9036671392762,61.6307426715039,7.27292446777236,0,-7.27292446777236
"342","-49.25_-17",6,10.24,20.0275294117647,57.8145966802285,35.4334616585614,22.3811350216672,0,-22.3811350216672
"343","-49.25_-17",7,5.88323529411765,20.6529886148008,64.7130411996144,24.274550613151,40.4384905864634,0,-40.4384905864634
"344","-49.25_-17",8,14.6670588235294,23.241669829222,91.8025295411402,27.0121305866686,64.7903989544716,0,-64.7903989544716
"345","-49.25_-17",9,54.9858823529412,25.9576666666667,125.501957376449,60.3581006255619,65.1438567508874,0,-65.1438567508874
"346","-49.25_-17",10,120.560588235294,26.0521347248577,136.488397942423,121.332929023386,15.155468919037,0,-15.155468919037
"347","-49.25_-17",11,202.863235294118,24.5909215686275,116.869009977275,116.869009977275,0,0,0
"348","-49.25_-17",12,258.268235294118,23.6428557874763,110.95829699643,110.95829699643,0,137.777248435697,137.777248435697
"349","-49.25_-16.75",1,258.489705882353,22.8888425047438,99.8223114057273,99.8223114057273,0,158.667394476626,158.667394476626
"350","-49.25_-16.75",2,201.416470588235,22.9688774992756,92.2994753185657,92.2994753185657,0,109.11699526967,109.11699526967
"351","-49.25_-16.75",3,229.802352941176,22.8758538899431,98.0059328954607,98.0059328954607,0,131.796420045716,131.796420045716
"352","-49.25_-16.75",4,100.424705882353,22.2004901960784,84.0104324906571,84.0104324906571,0,16.4142733916958,16.4142733916958
"353","-49.25_-16.75",5,26.5761764705882,20.5299715370019,67.7014690390857,60.2942498324645,7.40721920662119,0,-7.40721920662119
"354","-49.25_-16.75",6,9.76117647058824,19.6899607843137,56.8962362616204,34.672661195343,22.2235750662774,0,-22.2235750662774
"355","-49.25_-16.75",7,5.10147058823529,20.3556451612903,63.9172061940336,23.4968518913362,40.4203543026974,0,-40.4203543026974
"356","-49.25_-16.75",8,13.5797058823529,22.9945825426945,90.4709892780359,25.9054418918338,64.5655473862021,0,-64.5655473862021
"357","-49.25_-16.75",9,53.3379411764706,25.6625196078431,121.968730621561,58.6260617708054,63.3426688507557,0,-63.3426688507557
"358","-49.25_-16.75",10,132.695588235294,25.4842884250474,128.799647169504,128.799647169504,0,0,0
"359","-49.25_-16.75",11,211.165294117647,23.9464705882353,109.540881722119,109.540881722119,0,10.8815574677711,10.8815574677711
"360","-49.25_-16.75",12,264.279411764706,23.0513187855787,104.723612164679,104.723612164679,0,159.555799600026,159.555799600026
"361","-49.25_-16.5",1,258.489705882353,22.8888425047438,99.7027565631656,99.7027565631656,0,158.786949319187,158.786949319187
"362","-49.25_-16.5",2,201.416470588235,22.9688774992756,92.2147175157565,92.2147175157565,0,109.201753072479,109.201753072479
"363","-49.25_-16.5",3,229.802352941176,22.8758538899431,97.9619573664029,97.9619573664029,0,131.840395574774,131.840395574774
"364","-49.25_-16.5",4,100.424705882353,22.2004901960784,84.0267060400298,84.0267060400298,0,16.3979998423231,16.3979998423231
"365","-49.25_-16.5",5,26.5761764705882,20.5299715370019,67.7577431698545,60.3315389174986,7.42620425235583,0,-7.42620425235583
"366","-49.25_-16.5",6,9.76117647058824,19.6899607843137,56.9717642449143,34.6898633091834,22.281900935731,0,-22.281900935731
"367","-49.25_-16.5",7,5.10147058823529,20.3556451612903,64.0081991394915,23.493491013359,40.5147081261326,0,-40.5147081261326
"368","-49.25_-16.5",8,13.5797058823529,22.9945825426945,90.5673318632058,25.8882434012217,64.6790884619841,0,-64.6790884619841
"369","-49.25_-16.5",9,53.3379411764706,25.6625196078431,122.022801940971,58.6121011441143,63.4107007968566,0,-63.4107007968566
"370","-49.25_-16.5",10,132.695588235294,25.4842884250474,128.773966424701,128.773966424701,0,0,0
"371","-49.25_-16.5",11,211.165294117647,23.9464705882353,109.455831918542,109.455831918542,0,10.9723168125568,10.9723168125568
"372","-49.25_-16.5",12,264.279411764706,23.0513187855787,104.604118039836,104.604118039836,0,159.67529372487,159.67529372487
"373","-49.25_-16.25",1,268.957941176471,22.9073149905123,98.7203584847506,98.7203584847506,0,170.23758269172,170.23758269172
"374","-49.25_-16.25",2,205.522647058824,23.0485598377282,92.0277414442824,92.0277414442824,0,113.494905614541,113.494905614541
"375","-49.25_-16.25",3,232.359117647059,22.9913567362429,98.2035346921992,98.2035346921992,0,134.15558295486,134.15558295486
"376","-49.25_-16.25",4,109.336764705882,22.4400294117647,85.4236898954321,85.4236898954321,0,23.9130748104503,23.9130748104503
"377","-49.25_-16.25",5,25.7982352941176,20.9894212523719,70.6998708249184,61.9726693200676,8.72720150485078,0,-8.72720150485078
"378","-49.25_-16.25",6,8.67058823529412,20.3167254901961,60.8063663599013,34.6020306283264,26.2043357315749,0,-26.2043357315749
"379","-49.25_-16.25",7,5.13264705882353,21.1524478178368,69.8453796419405,23.1873931746313,46.6579864673092,0,-46.6579864673092
"380","-49.25_-16.25",8,13.8332352941176,23.8036527514232,98.6829270211934,25.1802113967688,73.5027156244246,0,-73.5027156244246
"381","-49.25_-16.25",9,50.9520588235294,26.2397156862745,129.526020671321,55.5737725002515,73.9522481710692,0,-73.9522481710692
"382","-49.25_-16.25",10,141.689705882353,25.7586907020873,132.258677663492,132.258677663492,0,0,0
"383","-49.25_-16.25",11,217.904117647059,24.0192745098039,109.472923513199,109.472923513199,0,21.7329100385574,21.7329100385574
"384","-49.25_-16.25",12,276.122941176471,23.0782922201139,103.73963911484,103.73963911484,0,172.383302061631,172.383302061631
"385","-49.25_-16",1,268.957941176471,22.9073149905123,98.6025063834412,98.6025063834412,0,170.355434793029,170.355434793029
"386","-49.25_-16",2,205.522647058824,23.0485598377282,91.9435353338389,91.9435353338389,0,113.579111724985,113.579111724985
"387","-49.25_-16",3,232.359117647059,22.9913567362429,98.1596594293849,98.1596594293849,0,134.199458217674,134.199458217674
"388","-49.25_-16",4,109.336764705882,22.4400294117647,85.440146007601,85.440146007601,0,23.8966186982814,23.8966186982814
"389","-49.25_-16",5,25.7982352941176,20.9894212523719,70.7582286610051,62.0099056730185,8.74832298798664,0,-8.74832298798664
"390","-49.25_-16",6,8.67058823529412,20.3167254901961,60.886423110827,34.6172089868606,26.2692141239663,0,-26.2692141239663
"391","-49.25_-16",7,5.13264705882353,21.1524478178368,69.9439716710353,23.1819434233174,46.7620282477179,0,-46.7620282477179
"392","-49.25_-16",8,13.8332352941176,23.8036527514232,98.7872234388515,25.1621818532715,73.6250415855799,0,-73.6250415855799
"393","-49.25_-16",9,50.9520588235294,26.2397156862745,129.583094789191,55.5602263449257,74.0228684442654,0,-74.0228684442654
"394","-49.25_-16",10,141.689705882353,25.7586907020873,132.232432008698,132.232432008698,0,0,0
"395","-49.25_-16",11,217.904117647059,24.0192745098039,109.388247110424,109.388247110424,0,21.8284428347782,21.8284428347782
"396","-49.25_-16",12,276.122941176471,23.0782922201139,103.621658544234,103.621658544234,0,172.501282632237,172.501282632237
"397","-49_-18.5",1,257.45,23.914734345351,112.911336196349,112.911336196349,0,144.538663803651,144.538663803651
"398","-49_-18.5",2,181.312058823529,23.9741893654013,103.923208254214,103.923208254214,0,77.3888505693159,77.3888505693159
"399","-49_-18.5",3,193.729117647059,23.6639278937381,107.332942255404,107.332942255404,0,86.396175391655,86.396175391655
"400","-49_-18.5",4,74.54,22.7517450980392,89.2254952667485,88.1980795013337,1.02741576541479,0,-1.02741576541479
"401","-49_-18.5",5,33.0644117647059,20.6512428842505,67.9068821390774,58.4662861915369,9.44059594754052,0,-9.44059594754052
"402","-49_-18.5",6,14.4817647058824,19.4365882352941,53.9750455702416,34.3649595753709,19.6100859948707,0,-19.6100859948707
"403","-49_-18.5",7,8.41352941176471,19.5759203036053,56.5113390896698,24.0899196617156,32.4214194279542,0,-32.4214194279542
"404","-49_-18.5",8,15.3526470588235,21.5760910815939,75.2813366676453,26.7940792784743,48.487257389171,0,-48.487257389171
"405","-49_-18.5",9,47.3635294117647,24.3655588235294,105.57973687358,53.5149742778673,52.0647625957125,0,-52.0647625957125
"406","-49_-18.5",10,104.981764705882,25.4040986717268,127.766370929752,106.568509660994,21.1978612687586,0,-21.1978612687586
"407","-49_-18.5",11,171.987647058824,24.6820098039216,119.224983777939,119.224983777939,0,0,0
"408","-49_-18.5",12,247.790882352941,24.0590417457305,118.093098742106,118.093098742106,0,88.6612858032514,88.6612858032514
"409","-49_-18.25",1,256.802647058824,24.2375332068311,115.472097176305,115.472097176305,0,141.330549882519,141.330549882519
"410","-49_-18.25",2,178.969705882353,24.2888749637786,106.237448044079,106.237448044079,0,72.7322578382744,72.7322578382744
"411","-49_-18.25",3,204.049117647059,24.0246774193548,110.221307745476,110.221307745476,0,93.8278099015828,93.8278099015828
"412","-49_-18.25",4,74.3870588235294,23.1480098039216,91.7180252017258,90.2993402920758,1.41868490965,0,-1.41868490965
"413","-49_-18.25",5,32.0176470588235,21.2029791271347,70.677657974536,58.9793051213805,11.6983528531555,0,-11.6983528531555
"414","-49_-18.25",6,12.4176470588235,20.0547549019608,56.501053419444,32.783117453107,23.717935966337,0,-23.717935966337
