,lon,lat,year,month,"('prec',)","('temp',)"
232,-49.75,-18.5,2000,5,-1.0857159048735368,-0.7419868680517361
18624,-48.75,-16.5,2003,1,1.8118601569840007,-0.2929455978380301
5568,-49.5,-18.0,2003,1,2.0336194477054055,0.4816689664913756
12436,-49.25,-16.5,1997,5,-0.46782172069809547,-1.4556023727612906
2732,-49.75,-17.0,2004,9,-1.0496788854644505,2.337725814799589
9631,-49.25,-18.25,2001,8,-0.945107987834054,0.1297852346119593
7313,-49.5,-17.0,2012,6,-0.8486159182323949,-0.9549936244351852
7856,-49.5,-16.5,1989,9,-0.638929482879777,0.9311168971026029
6091,-49.5,-17.75,2012,8,-1.1002396406555361,-0.21930576923665257
8231,-49.5,-16.25,1986,12,1.9665379430622956,-0.12376507344651543
17342,-49.0,-16.25,1998,3,0.373737994520138,0.1677075415563521
10601,-49.25,-17.75,2014,6,-1.0907992123972365,-0.5824192075135936
1622,-49.75,-17.75,2014,3,0.42121245585754874,0.7234604196834177
7473,-49.5,-16.75,1991,10,-0.019855245172048452,0.8645666780811659
12301,-49.25,-16.5,1986,2,0.6206415028141297,-0.3975206638179974
14593,-49.0,-18.0,2007,2,0.475313371645497,0.39890027690222024
1010,-49.75,-18.0,1997,3,0.5764348820276686,0.47578953905815846
16010,-49.0,-17.0,1989,3,0.3128290775843775,-0.6139623356929226
11443,-49.25,-17.0,1982,8,-0.8217470070356958,-0.39995117712299477
4163,-49.75,-16.0,1987,12,2.018914165226131,0.08539555749099999
17729,-49.0,-16.0,1996,6,-1.1002396406555361,-1.8167902985538071
16981,-49.0,-16.5,2002,2,1.079863873571226,-0.5700188651182309
6482,-49.5,-17.5,2011,3,1.759211614774253,0.06878617499210646
15750,-49.0,-17.25,2001,7,-1.0966087067100363,-1.0769672460606101
2800,-49.75,-17.0,2010,5,-1.0578484868418252,-0.7979884143533262
13510,-49.0,-18.5,1984,11,0.3446905229561391,1.065839077212413
16700,-49.0,-16.75,2012,9,-0.6370232425583896,0.5533783830854982
17362,-49.0,-16.25,1999,11,1.1420436173879116,-0.3176832887633674
18643,-48.75,-16.5,2004,8,-1.1002396406555361,-1.302884245182866
608,-49.75,-18.25,1997,9,-0.5965383290660661,2.3082600843133183
14477,-49.0,-18.0,1997,6,-0.3106930542065884,-1.622073461010626
15236,-49.0,-17.5,1992,9,-0.04872117003877239,0.029678183515313223
755,-49.75,-18.25,2009,12,1.5799342512151966,0.5410511835671211
81,-49.75,-18.5,1987,10,0.20244868564118135,2.193170292307636
10134,-49.25,-18.0,2009,7,-1.050858938996738,-0.274866358480789
8153,-49.5,-16.5,2014,6,-1.0972441201504988,-1.4434564555887868
15882,-49.0,-17.25,2012,7,-1.0573038467500002,-1.7861731801952059
3305,-49.75,-16.5,1984,6,-1.1005119607014486,-1.2375001126023792
9710,-49.25,-18.25,2008,3,0.23912111849073026,0.19681070735092163
12266,-49.25,-16.5,1983,3,0.9860950044286919,-0.3279281910657698
16603,-49.0,-16.75,2004,8,-1.1002396406555361,-1.302884245182866
13878,-49.0,-18.25,1981,7,-1.0868051850571867,-2.3744098948909027
12519,-49.25,-16.5,2004,4,-0.28445955645035176,-0.5011606208633675
18444,-48.75,-16.5,1988,1,0.4093211471860369,-0.27045678790587574
10737,-49.25,-17.5,1991,10,0.47086547756225977,0.7575610987962029
2663,-49.75,-17.0,1998,12,0.7384653093456005,0.4481562301219397
14098,-49.0,-18.25,1999,11,0.3006654488669532,0.8917786280513342
6705,-49.5,-17.25,1995,10,-0.050082770268334895,1.2530498457325214
555,-49.75,-18.25,1993,4,-0.38621648027298583,0.5295324053208187
1615,-49.75,-17.75,2013,8,-1.0994226805177987,0.8620679214220589
7699,-49.5,-16.75,2010,8,-0.9425663340722042,-0.2866252133472669
2571,-49.75,-17.0,1991,4,-0.22491223974415392,-0.14423038043704273
17,-49.75,-18.5,1982,6,-0.657174925955914,-0.7309629416144092
18815,-48.75,-16.25,1984,12,0.6965280222750769,-0.5414983925782438
104,-49.75,-18.5,1989,9,-0.7609288634485729,1.5377464206185976
14286,-49.0,-18.0,1981,7,-1.0868051850571867,-2.3744098948909027
15500,-49.0,-17.5,2014,9,-0.8624134672252943,1.778180705978113
10747,-49.25,-17.5,1992,8,-1.0681058752378623,-0.334542546928185
9712,-49.25,-18.25,2008,5,-0.7622904636781354,-1.1481083180027882
16812,-49.0,-16.5,1988,1,0.4093211471860369,-0.27045678790587574
11160,-49.25,-17.25,1993,1,0.2475630399140173,-0.08275606709966458
12902,-49.25,-16.25,2002,3,0.5439380232154446,0.049384064462410164
5845,-49.5,-17.75,1992,2,0.9941738324574291,-0.31788754818196807
14943,-49.0,-17.75,2002,4,-0.9110679820949927,-0.284876083685887
18967,-48.75,-16.25,1997,8,-1.1005119607014486,-1.075497389202306
10071,-49.25,-18.0,2004,4,0.0666517560794862,-0.11309391265518982
4030,-49.75,-16.25,2010,11,0.8405853265627845,0.28013689264850256
4363,-49.75,-16.0,2004,8,-1.0997857739123487,0.17814352525037644
933,-49.75,-18.0,1990,10,0.4889293739411215,1.6547617251086604
17616,-49.0,-16.0,1987,1,0.49319572132708384,-0.5347370510300252
15572,-49.0,-17.25,1986,9,-0.7317906185359365,-0.3252775491979851
13358,-49.25,-16.0,2006,3,1.062616937330102,-0.0614431426541637
3804,-49.75,-16.25,1992,1,3.2600581611466257,-0.0010320257776149395
1161,-49.75,-18.0,2009,10,-0.3847641066947859,1.665050723116836
10568,-49.25,-17.75,2011,9,-1.093431639507724,1.7645110371958288
15931,-49.0,-17.0,1982,8,-0.8232901539625331,-0.8503153185092013
10210,-49.25,-17.75,1981,11,1.8104985567544383,0.26798607595312446
7922,-49.5,-16.5,1995,3,0.9895443916769168,0.024837454928647872
2625,-49.75,-17.0,1995,10,-0.18969218047280503,1.605080563297788
5851,-49.5,-17.75,1992,8,-1.0681058752378623,-0.334542546928185
3917,-49.75,-16.25,2001,6,-1.016183519817214,-1.1577603780390577
18403,-48.75,-16.5,1984,8,-0.600169263011566,-0.7427217964808889
13615,-49.0,-18.5,1993,8,-0.5036771934099068,-1.0534495363276526
8119,-49.5,-16.5,2011,8,-1.0996950005637112,0.36731410291489147
18286,-48.75,-16.75,2008,11,0.3895325571830625,0.21710453104132102
11831,-49.25,-17.0,2014,12,0.7584354460458497,0.13331289107191643
6910,-49.5,-17.25,2012,11,0.7597062729267747,0.5697819856242392
19059,-48.75,-16.25,2005,4,-0.5241011968533436,-0.764985228361442
1506,-49.75,-17.75,2004,7,-1.0105555722016892,-0.8958808811168141
11674,-49.25,-17.0,2001,11,1.6081647626414577,0.5536821535028519
1562,-49.75,-17.75,2009,3,-0.1457578797322565,0.7199327632234606
1302,-49.75,-17.75,1987,7,-1.0904361190026866,-0.10157023488605844
18846,-48.75,-16.25,1987,7,-1.1005119607014486,-0.9527643415334057
11007,-49.25,-17.5,2014,4,-0.14239926583266924,0.13007430646078236
13338,-49.25,-16.0,2004,7,-1.0300718421587511,-1.450457873757181
4881,-49.5,-18.5,2013,10,-0.28355182296397685,1.554664473057763
16857,-49.0,-16.5,1991,10,0.007921399511025613,0.26706986517814374
18158,-48.75,-16.75,1998,3,0.43827784540139836,0.16197509980893832
4737,-49.5,-18.5,2001,10,-0.09138464389839594,1.3274246027630048
7494,-49.5,-16.75,1993,7,-1.1005119607014486,-1.158838273068463
3396,-49.75,-16.5,1992,1,2.7562660762085183,0.025866354729451035
15087,-49.0,-17.75,2014,4,-0.05689077141614716,-0.04596065041332306
17100,-49.0,-16.5,2012,1,2.348784514174795,-0.8723631713838566
8389,-49.5,-16.25,2000,2,1.2379910468977458,-0.11362812959610497
14435,-49.0,-18.0,1993,12,2.2404011359016236,0.517827445205814
15924,-49.0,-17.0,1982,1,3.676435511346824,-0.6380679881692295
7331,-49.5,-17.0,2013,12,1.6887714962315548,0.24193531290103368
8354,-49.5,-16.25,1997,3,1.9339503109014342,-0.32366560617670526
112,-49.75,-18.5,1990,5,-0.6865854909144629,-0.38187193776575207
17526,-49.0,-16.25,2013,7,-1.0973348934991363,-0.8886785825110964
8032,-49.5,-16.5,2004,5,-0.9605394571024285,-1.073145618229001
16061,-49.0,-17.0,1993,6,-0.9686182851311658,-2.1769101283626187
11594,-49.25,-17.0,1995,3,0.82442767050531,0.27515407789881746
13584,-49.0,-18.5,1991,1,2.172321124423501,0.3046982007508408
2887,-49.75,-16.75,1983,8,-1.0995134538664362,-0.1691836503682795
15884,-49.0,-17.25,2012,9,-0.7278873645445241,0.8466687210697982
3481,-49.75,-16.5,1999,2,0.6288111041915041,0.48303383357410723
17230,-49.0,-16.25,1988,11,0.49555582839165896,-0.5421696272102184
8075,-49.5,-16.5,2007,12,0.4292005105376487,0.2967609737159704
11844,-49.25,-16.75,1982,1,2.983108674453623,-0.5670739019128546
17766,-49.0,-16.0,1999,7,-1.0993319071691612,-0.5231251818493506
957,-49.75,-18.0,1992,10,0.46451134315763487,1.1007726752115976
18962,-48.75,-16.25,1997,3,1.9880512266893822,-0.860604316517377
11695,-49.25,-17.0,2003,8,-1.032250402526051,0.0589381340414331
17904,-49.0,-16.0,2011,1,1.6127034300733325,-0.6361571742534249
881,-49.75,-18.0,1986,6,-1.0671981417514873,-1.1223711244137982
5518,-49.5,-18.0,1998,11,0.4676884103599472,1.0207291702308772
6985,-49.5,-17.0,1985,2,0.2475630399140173,0.09719115877894051
2120,-49.75,-17.25,1987,9,-0.6280366810432775,2.3571671215121404
14441,-49.0,-18.0,1994,6,-0.9803280471054029,-1.8315231637969192
13791,-49.0,-18.5,2008,4,0.08507874585289808,0.011907614098343825
2650,-49.75,-17.0,1997,11,0.4170368818202241,1.7277548166923393
18465,-48.75,-16.5,1989,10,-0.3417375394406123,0.3502637633584989
7386,-49.5,-16.75,1984,7,-1.1005119607014486,-1.0596229351325201
3207,-49.75,-16.75,2010,4,-0.5450698403886054,-0.32117664856329986
6917,-49.5,-17.25,2013,6,-1.032613495920601,-0.4063842506395351
2399,-49.75,-17.25,2010,12,1.0150517026440535,0.5854408606880804
4161,-49.75,-16.0,1987,10,0.46187891604714754,1.750449406584646
2666,-49.75,-17.0,1999,3,1.010603808560816,0.42258072078732895
1443,-49.75,-17.75,1999,4,-0.6689754612787885,-0.0005469730143879512
9627,-49.25,-18.25,2001,4,-0.6891271446763128,0.27679541805729296
3536,-49.75,-16.5,2003,9,-0.7197177631671493,1.3919366202742387
12712,-49.25,-16.25,1986,5,-0.8005060434545216,-0.7778513753945225
18411,-48.75,-16.5,1985,4,0.04913249979244925,-0.9504370681744233
14197,-49.0,-18.25,2008,2,0.4779457987559843,0.47872418430285285
16686,-49.0,-16.75,2011,7,-1.1003304140041736,-1.8336495567186233
5003,-49.5,-18.25,1989,12,2.820170513649316,0.030128939618560925
1686,-49.75,-17.5,1985,7,-0.9973026633006147,-1.7013624394706999
7374,-49.5,-16.75,1983,7,-0.8753940560804565,-1.2208662324891644
9051,-49.25,-18.5,1987,4,0.050221779976099126,0.10440570619179777
4707,-49.5,-18.5,1999,4,-0.7793558532219846,-0.11506842036817096
15243,-49.0,-17.5,1993,4,-0.25296120447314036,-0.29717878558994276
1090,-49.75,-18.0,2003,11,0.7809472365079491,1.2403551819995673
17549,-49.0,-16.0,1981,6,-0.8242886607975458,-2.158987673736973
6938,-49.5,-17.0,1981,3,1.915795641173935,0.3437963931819324
5879,-49.5,-17.75,1994,12,1.1811669306506727,0.34938184924349747
9336,-49.25,-18.5,2011,1,0.9666695078202675,0.6667239449526294
3397,-49.75,-16.5,1992,2,1.2155700297842842,-0.2974616063233819
9352,-49.25,-18.5,2012,5,-0.8629581073171194,-0.38437069442490607
3188,-49.75,-16.75,2008,9,-0.7463143543179359,1.6303963979207277
6974,-49.5,-17.0,1984,3,1.0039773541102788,0.15536074394657007
15090,-49.0,-17.75,2014,7,-0.8182068464388333,-0.7477193097991498
4781,-49.5,-18.5,2005,6,-0.959540950267416,-0.28214214992943015
7266,-49.5,-17.0,2008,7,-1.093250092810449,-1.8182160597063832
9390,-49.25,-18.25,1981,7,-1.0876221451949242,-2.292685853568853
5972,-49.5,-17.75,2002,9,-0.5379895191948806,0.8056597147229473
1328,-49.75,-17.75,1989,9,-0.6146929987935654,1.5318228974796073
10448,-49.25,-17.75,2001,9,-0.4027372297250102,1.4054544038478454
2481,-49.75,-17.0,1983,10,0.283327739277191,0.7374240598373523
16349,-49.0,-16.75,1983,6,-1.0822665176253117,-1.8072215304062083
14321,-49.0,-18.0,1984,6,-1.1004211873528111,-1.103385473327278
8471,-49.5,-16.25,2006,12,1.3805052042586157,0.10582656782150107
11441,-49.25,-17.0,1982,6,-1.0860789982680867,-1.2827619047925929
9409,-49.25,-18.25,1983,2,1.0700603519183767,0.1481269484081568
18456,-48.75,-16.5,1989,1,0.6741977785102525,-0.6909828350683632
11918,-49.25,-16.75,1988,3,0.997441673008379,-0.17197637839908553
11751,-49.25,-17.0,2008,4,0.9826456171804672,-0.020443935353059845
14209,-49.0,-18.25,2009,2,0.22296346243325582,0.7473140966982568
4941,-49.5,-18.25,1984,10,-0.4222534996820721,1.7187004984451664
8528,-49.5,-16.25,2011,9,-1.050314298904913,1.7845598847431785
3670,-49.75,-16.5,2014,11,0.8576507161066338,0.8068747963924997
17385,-49.0,-16.25,2001,10,0.5250571666988454,0.01719419926542952
14211,-49.0,-18.25,2009,4,-0.36915109072913643,-0.11522030557689394
2065,-49.75,-17.25,1983,2,1.2738465196095567,0.16586497099470568
16564,-49.0,-16.75,2001,5,-0.4568381455129584,-1.6002362876189975
14184,-49.0,-18.25,2007,1,1.0163225295249783,0.5647158789859273
3023,-49.75,-16.75,1994,12,0.7922939050876362,0.13463576224437163
1120,-49.75,-18.0,2006,5,-0.974518552792603,-1.2370346579305556
10652,-49.25,-17.5,1984,9,-0.5182009291919062,-0.09213375385568853
10887,-49.25,-17.5,2004,4,-0.0035160424172990395,-0.19814962952274737
15824,-49.0,-17.25,2007,9,-1.080451050652562,1.1354025027933832
2079,-49.75,-17.25,1984,4,0.2601805353746295,-0.07922351111688009
2822,-49.75,-17.0,2012,3,-0.08121802885099626,0.3874511418737405
921,-49.75,-18.0,1989,10,-0.4810746295991701,1.9881252605733817
15566,-49.0,-17.25,1986,3,0.3884432769994125,-0.41200400336112475
18622,-48.75,-16.5,2002,11,0.3135552643734776,0.3035272147870616
13627,-49.0,-18.5,1994,8,-1.0981518536368737,-1.2436490137929708
12892,-49.25,-16.25,2001,5,-0.5603197629597049,-1.0359582397137592
16951,-49.0,-16.5,1999,8,-1.1005119607014486,-0.7778513753945225
14785,-49.0,-17.75,1989,2,1.9844202927438825,-0.018024620957430217
4859,-49.5,-18.5,2011,12,0.5310482077089201,0.9537869893805853
5492,-49.5,-18.0,1996,9,-0.39066437435622314,0.9175991135289965
2028,-49.75,-17.5,2014,1,-0.3566243686171618,1.0799007078235958
8063,-49.5,-16.5,2006,12,1.2017724807913843,0.07495957379702094
14721,-49.0,-17.75,1983,10,0.2862324864335911,0.13845739007598082
8423,-49.5,-16.25,2002,12,1.3667984286143537,0.5420800833679243
5182,-49.5,-18.25,2004,11,0.16023907852474525,1.2356467405301292
18464,-48.75,-16.5,1989,9,-0.6170531058581403,0.3340561417341618
5912,-49.5,-17.75,1997,9,-0.5431636000672179,1.5052429859585164
14822,-49.0,-17.75,1992,3,0.3288051869445771,-0.3495350868829697
10999,-49.25,-17.5,2013,8,-1.0976979868936863,0.15418485845991822
4180,-49.75,-16.0,1989,5,-0.9794203136190278,-0.8313541650370057
4094,-49.75,-16.0,1982,3,1.560327207909497,0.1097951813389573
18360,-48.75,-16.5,1981,1,0.9056698175358696,-0.5895627118449636
14793,-49.0,-17.75,1989,10,-0.42470438009528444,0.9862708259492633
6363,-49.5,-17.5,2001,4,-0.6673415410033137,0.03453851019347417
11400,-49.25,-17.25,2013,1,1.2460698749264827,0.3884800416745437
7149,-49.5,-17.0,1998,10,0.022263588595750103,1.569803998698351
16470,-49.0,-16.75,1993,7,-1.1005119607014486,-1.7823515523635967
13976,-49.0,-18.25,1989,9,-0.5730280317689543,0.7824212777930659
9271,-49.25,-18.5,2005,8,-1.060753233998225,0.909397312259626
7609,-49.5,-16.75,2003,2,0.5963142453792805,0.0024798822159943943
14918,-49.0,-17.75,2000,3,1.837458241299775,-0.1003943493994066
15615,-49.0,-17.25,1990,4,-0.3653386100863616,-0.28502796889456467
2419,-49.75,-17.25,2012,8,-1.1005119607014486,0.26986259320890443
7617,-49.5,-16.75,2003,10,-0.3002541191132763,1.0278677750394183
13638,-49.0,-18.5,1995,7,-1.0963363866641238,-1.3931334562830902
3860,-49.75,-16.25,1996,9,-0.6933934920622752,1.7113512141536
7003,-49.5,-17.0,1986,8,-0.62613044072189,0.172264097817114
11726,-49.25,-17.0,2006,3,0.6343482784583916,0.23737875664027175
10864,-49.25,-17.5,2002,5,-0.9156066495268675,-0.7524228517457151
1427,-49.75,-17.75,1997,12,0.8454870873892092,1.0715225237312247
9076,-49.25,-18.5,1989,5,-1.0213576006895515,-1.236152743815601
1856,-49.75,-17.5,1999,9,-0.5780205659440166,1.9774540997820544
8539,-49.5,-16.25,2012,8,-1.1002396406555361,-0.21401428454673954
3735,-49.75,-16.25,1986,4,-0.3525395679284744,0.11579709684370015
13608,-49.0,-18.5,1993,1,-0.09365397761433336,0.072754788509519
17560,-49.0,-16.0,1982,5,-0.31759182870303815,-1.9716691157139605
7949,-49.5,-16.5,1997,6,-0.42016571266340963,-1.8634190576222478
13091,-49.25,-16.0,1983,12,1.5742155302510343,-0.5858880696992032
16592,-49.0,-16.75,2003,9,-0.800415270105884,0.2922877093438822
16748,-49.0,-16.5,1982,9,-0.3428268196242623,-0.3743364716054835
12598,-49.25,-16.5,2010,11,0.7194936794803636,0.03818375520208274
8217,-49.5,-16.25,1985,10,0.2819661390476288,0.45918015655926653
4528,-49.5,-18.5,1984,5,-0.7984182564358591,-0.010733081042486563
5330,-49.5,-18.0,1983,3,1.5057724253783615,-0.08878248021873039
10300,-49.25,-17.75,1989,5,-1.032613495920601,-1.5490852689497745
15302,-49.0,-17.5,1998,3,0.3440551095156764,0.7394818594389602
2762,-49.75,-17.0,2007,3,-0.35108719435027447,0.3529095057034546
18045,-48.75,-16.75,1988,10,0.47631187848050954,0.4071472237750889
7823,-49.5,-16.5,1986,12,1.9824232790738574,-0.12053138835825565
13649,-49.0,-18.5,1996,6,-0.9998443170624647,-1.913085520864544
17846,-49.0,-16.0,2006,3,1.0550827493931896,-0.532973222800024
3372,-49.75,-16.5,1990,1,1.003614260715729,-0.08025731044055755
11216,-49.25,-17.25,1997,9,-0.5169301023109812,1.434312593499318
9233,-49.25,-18.5,2002,6,-1.0996042272150737,-0.5572062628707309
4119,-49.75,-16.0,1984,4,0.0167264143288628,-0.14073702063715554
15140,-49.0,-17.5,1984,9,-0.5028602332721692,-0.284724198477211
9434,-49.25,-18.25,1985,3,1.611523376541045,0.09362675589752079
18298,-48.75,-16.75,2009,11,0.6503243878185909,-0.16989898070602732
16783,-49.0,-16.5,1985,8,-1.0557606998231628,-0.9784868365538198
19168,-48.75,-16.25,2014,5,-1.0678335551919498,-1.5286542586192733
816,-49.75,-18.0,1981,1,1.0475485614562772,0.6702516014125866
18969,-48.75,-16.25,1997,10,-0.016224311226548525,1.090777648575074
14065,-49.0,-18.25,1997,2,-0.0514443704978974,0.2591116401881133
45,-49.75,-18.5,1984,10,-0.3061543867747135,2.2099266604923766
5791,-49.5,-17.75,1987,8,-0.9658950846720409,-0.10524487703181894
7984,-49.5,-16.5,2000,5,-1.0552160597313378,-1.4689780701718773
5077,-49.5,-18.25,1996,2,0.4472644069165104,0.5246039921698211
3380,-49.75,-16.5,1990,9,-0.7417756868860611,0.8574525708869478
2095,-49.75,-17.25,1985,8,-1.0782724902852618,0.43874914622872013
13083,-49.25,-16.0,1983,4,-0.009325536730098845,-0.35003483821477266
4796,-49.5,-18.5,2006,9,-0.41471931174515986,0.9271678816765954
2445,-49.75,-17.25,2014,10,-0.6514562049917517,2.5640151776592495
13876,-49.0,-18.25,1981,5,-1.0588469936768377,-1.4630986427386603
12392,-49.25,-16.5,1993,9,-0.2574998719050152,0.9771381153362924
15046,-49.0,-17.75,2010,11,0.2565496014291295,0.4936874960695279
12714,-49.25,-16.25,1986,7,-0.99167471568509,-0.9001434660058786
130,-49.75,-18.5,1991,11,0.11276461718733448,2.126605374717623
17998,-48.75,-16.75,1984,11,0.6485996941944785,0.19204347160713447
6797,-49.5,-17.25,2003,6,-1.094157826296824,-1.4909965259093807
1977,-49.75,-17.5,2009,10,-0.17943479207676793,1.6776914920983155
6908,-49.5,-17.25,2012,9,-0.6310322015483149,1.487168646124148
1227,-49.75,-17.75,1981,4,-0.41807792564474716,-0.45711391034266086
6063,-49.5,-17.75,2010,4,-0.6536347653590515,-0.10428457055106662
586,-49.75,-18.25,1995,11,0.9679403347011926,0.8477319175306729
17810,-49.0,-16.0,2003,3,1.3578118670992414,-0.5464959058965049
5372,-49.5,-18.0,1986,9,-0.49305671161931963,0.34453622113391247
9426,-49.25,-18.25,1984,7,-1.1004211873528111,-0.6454172724607504
2558,-49.75,-17.0,1990,3,-0.21919351877999152,0.4810810237480731
15734,-49.0,-17.25,2000,3,1.6658058390262684,-0.43199405663412516
4762,-49.5,-18.5,2003,11,0.6689329242892779,1.1662352001578824
11124,-49.25,-17.25,1990,1,0.8450332206460219,-0.06732257008742615
11668,-49.25,-17.0,2001,5,-0.4789868425805076,-1.0450713522352815
3611,-49.75,-16.5,2009,12,2.608033197883486,-0.022344950223117447
13504,-49.0,-18.5,1984,5,-0.7903394284071219,-0.6211646342986402
542,-49.75,-18.25,1992,3,0.841402286700522,0.20695271967324702
949,-49.75,-18.0,1992,2,0.9112977651513945,0.27996405775586664
15610,-49.0,-17.25,1989,11,1.3044371381003932,0.06764948568835354
17367,-49.0,-16.25,2000,4,-0.6033463302138784,-1.0064827101817868
13581,-49.0,-18.5,1990,10,-0.12397227605925736,0.9502593329206281
17946,-49.0,-16.0,2014,7,-1.0589377670254752,-1.0707938472556955
5261,-49.5,-18.25,2011,6,-0.8776633897963939,-1.6644494342357052
11457,-49.25,-17.0,1983,10,0.3219064124481272,0.34335543612443165
6017,-49.5,-17.75,2006,6,-1.0973348934991363,-0.7142555686582709
1600,-49.75,-17.75,2012,5,-0.728432004636349,-0.24899687777452456
15896,-49.0,-17.25,2013,9,-0.8212931402925082,0.7575121035676007
12933,-49.25,-16.25,2004,10,0.4784904388478093,1.3321281447096154
7572,-49.5,-16.75,2000,1,1.8952808643818602,-0.18255934777891164
15000,-49.0,-17.75,2007,1,1.049727121823577,0.2882358039377976
4354,-49.75,-16.0,2003,11,0.8423100201868969,0.8538073258783393
2330,-49.75,-17.25,2005,3,1.5114003729938863,0.6461459489362796
17547,-49.0,-16.0,1981,4,-0.5461591205722552,-1.3667544251992758
3882,-49.75,-16.25,1998,7,-1.0838096645521493,0.5504582674602938
7991,-49.5,-16.5,2000,12,1.7622979086279276,-0.16227532313425924
7775,-49.5,-16.5,1982,12,1.6418416749859692,-0.40509567612705916
4770,-49.5,-18.5,2004,7,-0.9258640379229047,-1.1822089971156189
