,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,13.816574716567994,0.5546980856258524,4.581672811508179,2.442337159263917,534,1,100,"{'n_estimators': 534, 'max_features': 1, 'max_depth': 100}",0.9928955826573447,0.9937130032390709,0.9927925375502862,0.9923640790196263,0.9944313722352358,0.9923718545923628,0.9932281776556698,0.9931358490809714,0.9913045943461268,0.9916990287754924,0.9927936079152188,0.0008730163479316443,12,0.9989578221861977,0.999018838057284,0.9989871712499848,0.9989468021565301,0.9990420363483746,0.9989713134240419,0.9989770923692588,0.9989777637124198,0.999025228416341,0.9989893611969732,0.9989893429117405,2.8899023913980848e-05
1,9.906890177726746,0.18045906337572548,0.3188817501068115,0.013651185875315304,398,1,50,"{'n_estimators': 398, 'max_features': 1, 'max_depth': 50}",0.9929149132756546,0.9932935835500618,0.9924993859241235,0.9920447049594725,0.9940106867345362,0.9926879927642742,0.9934966793599017,0.9931625608359756,0.9911065100950216,0.9916524083382532,0.9926869425837275,0.0008408236776898892,13,0.9989727239551497,0.9989525885716798,0.9989342963159428,0.9989149314083798,0.9989685236971203,0.9990055107866292,0.998977980724909,0.9989740974500972,0.9989529032494455,0.998959722220358,0.9989613278379711,2.3680001693473727e-05
2,24.497821974754334,2.0296178042868322,11.152150750160217,6.868161080747537,806,1,50,"{'n_estimators': 806, 'max_features': 1, 'max_depth': 50}",0.9929359904303484,0.9936592727674602,0.9930332886572811,0.9926614744013674,0.9938704701744622,0.9923705875971002,0.9932215197820987,0.9932079852431421,0.9913469597780483,0.992026413050086,0.9928333961881396,0.0007213527513291563,11,0.9989769747442634,0.9990153242564711,0.9990270083068477,0.9989992166400917,0.9989944341818812,0.9989808353979691,0.9989921574247453,0.9989780621804405,0.9990120363163654,0.9990105686697206,0.9989986618118797,1.6354675057885933e-05
3,44.01039354801178,1.9276182750973379,5.718972301483154,4.620927211391115,980,3,75,"{'n_estimators': 980, 'max_features': 3, 'max_depth': 75}",0.999057071539391,0.9989758639437083,0.998968538469124,0.9989933040881298,0.9990935521297398,0.9990771447027484,0.9990631322350955,0.9990914772939364,0.9979443297152837,0.9986761631037154,0.9988940577220872,0.0003374913149212167,4,0.9998471719700247,0.9998512379112596,0.9998481148119591,0.9998451420678306,0.9998477324769273,0.9998461506156279,0.9998454018119267,0.9998405500436888,0.9998590668681742,0.9998465120940067,0.9998477080671424,4.570908771639687e-06
4,4.277177429199218,0.08677079936169797,0.17523541450500488,0.0036686702149533747,825,2,1,"{'n_estimators': 825, 'max_features': 2, 'max_depth': 1}",0.5634420516401586,0.5623452068322492,0.5541462914460673,0.5486002330657029,0.556784796886165,0.5555680441993438,0.5752015084282042,0.5668403919035327,0.5481489628938608,0.5404474084309636,0.5571524895726249,0.009649314218925734,18,0.5545870769034176,0.5522826509492194,0.5641101684501998,0.5501545469158973,0.5515080777140222,0.5525926976102373,0.5654751709231198,0.5657577013997102,0.559507434180322,0.5605224513743564,0.5576497976420501,0.005814414880997149
5,11.70704369544983,0.16459522708339697,0.30022783279418946,0.016260015583205674,360,2,100,"{'n_estimators': 360, 'max_features': 2, 'max_depth': 100}",0.9983181814938925,0.9982788785955203,0.9983362596351749,0.9982084841592459,0.998588106516031,0.998318769807376,0.9983502590180683,0.9984538782442535,0.9969685570257908,0.9976528687309658,0.9981474243226319,0.00045593361836883866,10,0.999720810273487,0.9997287167399961,0.99972320963227,0.9997350644514433,0.9997323197061673,0.9997285847503036,0.9997327493991098,0.9997319554768087,0.9997422171790142,0.9997380230027054,0.9997313650611307,6.096037745513068e-06
6,11.640284705162049,0.1928636642362973,0.22997329235076905,0.016930322897636803,282,3,25,"{'n_estimators': 282, 'max_features': 3, 'max_depth': 25}",0.9990708962782816,0.9989648757874836,0.9989559798263619,0.9989976080597763,0.9990701592037451,0.9990394889292236,0.9990550249092326,0.9991291932543114,0.9979281724911436,0.9987104950647093,0.9988921893804269,0.00033923440804446497,5,0.9998437024097591,0.999848940461355,0.9998278926462861,0.9998374565232219,0.9998424544108464,0.9998418578573951,0.9998378224291119,0.9998428770596165,0.9998534153785786,0.9998413580295702,0.9998417777205741,6.476154347891488e-06
7,3.457597327232361,0.03689381000032506,0.14792404174804688,0.006419234124534353,709,2,1,"{'n_estimators': 709, 'max_features': 2, 'max_depth': 1}",0.5703496249833205,0.5526458095791188,0.545859347403912,0.554101389553625,0.5625728151534404,0.5617783754039274,0.5537265286088031,0.5515058968000863,0.5435804330581318,0.5528746709822083,0.5548994891526575,0.007599073151200626,19,0.5616628486893415,0.5426331654431868,0.5547917986350507,0.5554316984178014,0.557143449358662,0.5587139032587137,0.5431124435708194,0.5506790248463722,0.5550177560684098,0.5733738816052546,0.5552559969893612,0.008443214041966829
8,30.705231022834777,0.7049245510461077,0.6476319074630738,0.06809764960553825,728,3,75,"{'n_estimators': 728, 'max_features': 3, 'max_depth': 75}",0.9990509296390857,0.9989767313269792,0.9989652818015338,0.9990042125678484,0.9990774591859071,0.9990961614616444,0.9990667095328801,0.9990959810903447,0.9979816776466294,0.9987039545224629,0.9989019098775318,0.00032583346373074183,2,0.9998479652534564,0.9998478690629439,0.9998515878837893,0.9998463406965769,0.9998504301494057,0.9998467279824989,0.9998421037503545,0.9998422347421506,0.9998576775788612,0.9998451639173503,0.9998478101017387,4.3876012386465705e-06
9,3.519027042388916,0.04025224754253897,0.14983725547790527,0.004605816427097283,728,2,1,"{'n_estimators': 728, 'max_features': 2, 'max_depth': 1}",0.5616672194359578,0.5605517370130433,0.5523415818918476,0.5512801469762281,0.5734853995783358,0.5731443630877278,0.5764005553119762,0.5610149772136227,0.5508784596959309,0.5492209670955315,0.5609985407300202,0.009756173056525305,16,0.5522825280377432,0.5508474915725154,0.56149355342514,0.5530911275066726,0.5679456413406682,0.570069252250831,0.5670351847838864,0.5602312171258107,0.562011418956506,0.569282442865318,0.5614289857865092,0.00690761099411604
