,Yobs,Yest,prec,et_obs,et_est,year,month
1268,148.707749984253,132.99556986579094,49.74,148.707749984253,132.99556986579094,2015,9
1269,194.301699720079,171.6889750007104,86.81,194.301699720079,171.6889750007104,2015,10
1270,138.675894208763,124.04449882638015,184.95,138.675894208763,124.04449882638015,2015,11
1271,132.610641203338,117.5342684665035,149.84,132.610641203338,117.5342684665035,2015,12
1272,110.897198354022,101.23154318585394,305.0,110.897198354022,101.23154318585394,2016,1
1273,110.329173586189,100.52829883769815,130.08,110.329173586189,100.52829883769815,2016,2
1274,110.005773305446,99.53861946721314,152.12,110.005773305446,99.53861946721314,2016,3
1275,97.8644302645504,87.07176863154844,4.86,97.8644302645504,87.07176863154844,2016,4
1276,91.2235566957516,79.68127078683223,11.71,91.2235566957516,79.68127078683223,2016,5
1277,69.2156714445004,63.84128926951045,4.24,69.2156714445004,63.84128926951045,2016,6
1278,84.8416120079139,77.09173631563047,0.0,84.8416120079139,77.09173631563047,2016,7
1279,112.954079880106,100.70361099265799,13.3,112.954079880106,100.70361099265799,2016,8
1280,160.686616475979,142.20135675572246,13.55,160.686616475979,142.20135675572246,2016,9
1281,146.210473984966,131.57394052857944,112.3,146.210473984966,131.57394052857944,2016,10
1282,119.503633246855,109.31488930646954,130.14,119.503633246855,109.31488930646954,2016,11
1283,123.32142438277,109.47823006942355,161.16,123.32142438277,109.47823006942355,2016,12
1284,117.822232678286,106.45723909741032,193.51,117.822232678286,106.45723909741032,2017,1
1285,97.9277692952507,91.36962144536025,136.78,97.9277692952507,91.36962144536025,2017,2
1286,117.591028523427,103.99883615198982,111.93,117.591028523427,103.99883615198982,2017,3
1287,100.078887078827,90.29653016420511,110.6,100.078887078827,90.29653016420511,2017,4
1288,87.1907408500765,75.99547081626169,66.43,87.1907408500765,75.99547081626169,2017,5
1289,69.4060533722277,62.69236089841023,0.97,69.4060533722277,62.69236089841023,2017,6
1290,57.0973551261049,54.23606094716529,0.0,57.0973551261049,54.23606094716529,2017,7
1291,111.6467752896,98.95774600134088,0.05,111.6467752896,98.95774600134088,2017,8
1292,134.227524193199,122.13148562588897,17.3,134.227524193199,122.13148562588897,2017,9
1293,173.200490666293,154.17190626336722,68.6,173.200490666293,154.17190626336722,2017,10
1294,110.731682052499,103.34144789896295,294.56,110.731682052499,103.34144789896295,2017,11
1295,113.002220411521,104.08348288514864,199.9,113.002220411521,104.08348288514864,2017,12
1296,111.607447366477,99.81893790866259,227.73,111.607447366477,99.81893790866259,2018,1
1297,100.941650621843,91.54254711966556,209.98,100.941650621843,91.54254711966556,2018,2
1298,114.04690468473,101.05843941816941,109.77,114.04690468473,101.05843941816941,2018,3
1299,80.4521005389731,76.72055807622438,115.66,80.4521005389731,76.72055807622438,2018,4
1300,62.8648917227872,58.85731304657993,9.49,62.8648917227872,58.85731304657993,2018,5
1301,70.8815793490105,61.92800359517771,0.27,70.8815793490105,61.92800359517771,2018,6
1302,75.9211622136825,65.89446137200444,0.0,75.9211622136825,65.89446137200444,2018,7
1303,108.144870875386,94.76386508853234,6.31,108.144870875386,94.76386508853234,2018,8
1304,132.975360806481,119.87214901716898,42.06,132.975360806481,119.87214901716898,2018,9
1305,130.62659292072,117.5040919425365,188.32,130.62659292072,117.5040919425365,2018,10
1306,105.032399185636,99.48118340175591,272.46,105.032399185636,99.48118340175591,2018,11
1307,121.305010276978,106.98779583050474,180.27,121.305010276978,106.98779583050474,2018,12
1308,120.380916065339,107.20957517655417,111.69,120.380916065339,107.20957517655417,2019,1
1309,106.179590575691,97.0664510433931,204.91,106.179590575691,97.0664510433931,2019,2
1310,105.884766685683,97.79617755010088,176.35,105.884766685683,97.79617755010088,2019,3
1311,95.73515869269,88.30208209684575,125.55,95.73515869269,88.30208209684575,2019,4
1312,78.3839946032255,71.50481766421088,61.73,78.3839946032255,71.50481766421088,2019,5
1313,56.8964003151496,55.15999584343386,0.02,56.8964003151496,55.15999584343386,2019,6
1314,62.3302301466808,59.04037465676644,0.09,62.3302301466808,59.04037465676644,2019,7
1315,111.11483212386,98.99683363961773,0.75,111.11483212386,98.99683363961773,2019,8
1316,173.453405154957,154.3702318622534,17.79,173.453405154957,154.3702318622534,2019,9
1317,164.785107573473,146.0687446395,75.15,164.785107573473,146.0687446395,2019,10
1318,145.067520523961,128.56127259948235,160.86,145.067520523961,128.56127259948235,2019,11
1319,126.375745941668,113.3945684967791,240.23,126.375745941668,113.3945684967791,2019,12
1320,123.748165905154,111.06257350794759,232.35,123.748165905154,111.06257350794759,2020,1
