"","station","month","prec","temp","etp","etr","def","exc","wb"
"667","-39.75_-7.5",7,10.775,22.7001802656546,83.8185818852411,26.9752499940124,56.8433318912288,0,-56.8433318912288
"668","-39.75_-7.5",8,2.99,23.6579032258065,96.2095603070405,12.1187502743837,84.0908100326568,0,-84.0908100326568
"669","-39.75_-7.5",9,10.3061764705882,25.5427254901961,120.217294862821,14.25879644395,105.958498418871,0,-105.958498418871
"670","-39.75_-7.5",10,15.1623529411765,27.0319924098672,150.935474744001,16.6291715877364,134.306303156265,0,-134.306303156265
"671","-39.75_-7.5",11,27.3979411764706,27.3786274509804,154.566150005592,27.7635279235213,126.802622082071,0,-126.802622082071
"672","-39.75_-7.5",12,70.8579411764706,26.4339658444023,144.690600541711,70.9323001358196,73.7583004058914,0,-73.7583004058914
"673","-39.75_-7.25",1,124.506176470588,25.7458633776091,126.550053005676,126.550053005676,0,0,0
"674","-39.75_-7.25",2,132.732352941176,24.7840270935961,102.534310493361,102.534310493361,0,28.1749114907777,28.1749114907777
"675","-39.75_-7.25",3,194.836470588235,24.2745540796964,104.157689899901,104.157689899901,0,90.6787806883339,90.6787806883339
"676","-39.75_-7.25",4,150.635882352941,23.8373823529412,92.9533701860279,92.9533701860279,0,57.6825121669132,57.6825121669132
"677","-39.75_-7.25",5,51.9838235294118,24.0431593927894,97.3976309024615,88.48431842369,8.91331247877143,0,-8.91331247877143
"678","-39.75_-7.25",6,16.0182352941176,24.1859215686274,95.0998622074826,50.7223349010342,44.3775273064485,0,-44.3775273064485
"679","-39.75_-7.25",7,10.2208823529412,24.5513092979127,103.336478794068,27.668079480512,75.6683993135564,0,-75.6683993135564
"680","-39.75_-7.25",8,3.08882352941176,25.71555028463,122.550078346091,11.0005531417026,111.549525204388,0,-111.549525204388
"681","-39.75_-7.25",9,7.38441176470588,27.4713823529412,151.752955893955,10.0096884669315,141.743267427024,0,-141.743267427024
"682","-39.75_-7.25",10,12.9588235294118,28.5471537001898,182.450681109482,13.6210773864364,168.829603723045,0,-168.829603723045
"683","-39.75_-7.25",11,21.5102941176471,28.5932450980392,180.458830672084,21.6288523288897,158.829978343194,0,-158.829978343194
"684","-39.75_-7.25",12,64.4691176470588,27.5734250474383,165.966280593569,64.4884939173917,101.477786676178,0,-101.477786676178
"685","-39.5_-8.5",1,87.3279411764706,27.9620967741935,170.571317915297,170.571317915297,0,0,0
"686","-39.5_-8.5",2,77.4038235294118,27.4586076499565,146.853443910138,99.1826109915064,47.6708329186314,0,-47.6708329186314
"687","-39.5_-8.5",3,125.84,27.0059487666034,149.973477150657,130.497264254748,19.4762128959097,0,-19.4762128959097
"688","-39.5_-8.5",4,79.2114705882353,26.4569803921569,131.210646062476,86.1300348671093,45.0806111953671,0,-45.0806111953671
"689","-39.5_-8.5",5,27.8441176470588,26.1649051233397,127.367772596782,34.238730183291,93.1290424134909,0,-93.1290424134909
"690","-39.5_-8.5",6,11.9320588235294,25.1205784313726,103.631449480781,14.1829360617065,89.4485134190746,0,-89.4485134190746
"691","-39.5_-8.5",7,10.6164705882353,24.5255218216319,97.2358308696866,11.4849673400636,85.7508635296229,0,-85.7508635296229
"692","-39.5_-8.5",8,3.88058823529412,25.2182732447818,109.520368434446,4.29174925501597,105.22861917943,0,-105.22861917943
"693","-39.5_-8.5",9,11.6632352941176,26.9608725490196,140.201312636468,11.8217947773298,128.379517859138,0,-128.379517859138
"694","-39.5_-8.5",10,13.1685294117647,28.6712333965844,188.04997260138,13.2185948010069,174.831377800373,0,-174.831377800373
"695","-39.5_-8.5",11,27.0847058823529,29.4687058823529,206.500379066232,27.0934975912643,179.406881474968,0,-179.406881474968
"696","-39.5_-8.5",12,57.3720588235294,28.9619924098672,201.860761704493,57.37339873713,144.487362967363,0,-144.487362967363
"697","-39.5_-8.25",1,104.277352941176,27.2637476280835,154.868624318337,154.868624318337,0,0,0
"698","-39.5_-8.25",2,103.27,26.4742965807012,128.208712884298,116.578529222961,11.6301836613364,0,-11.6301836613364
"699","-39.5_-8.25",3,151.821764705882,26.0415085388994,131.39093606311,131.39093606311,0,0,0
"700","-39.5_-8.25",4,104.486764705882,25.5194705882353,115.504721076835,111.520241873559,3.98447920327582,0,-3.98447920327582
"701","-39.5_-8.25",5,37.2164705882353,25.4329696394687,115.682744406052,70.0490231277558,45.6337212782959,0,-45.6337212782959
"702","-39.5_-8.25",6,14.4985294117647,24.7339411764706,99.4463402940917,30.2681138689746,69.1782264251171,0,-69.1782264251171
"703","-39.5_-8.25",7,11.2264705882353,24.3817836812144,97.114031566202,18.0172726234509,79.0967589427511,0,-79.0967589427511
"704","-39.5_-8.25",8,3.63558823529412,25.1799810246679,110.692393293289,6.91585669911796,103.776536594171,0,-103.776536594171
"705","-39.5_-8.25",9,11.7764705882353,26.999362745098,141.765848087525,13.0212025512282,128.744645536297,0,-128.744645536297
"706","-39.5_-8.25",10,14.7338235294118,28.7152941176471,188.355623639688,15.1180363558934,173.237587283795,0,-173.237587283795
"707","-39.5_-8.25",11,25.9594117647059,29.4366078431373,203.8414967142,26.0277082979746,177.813788416225,0,-177.813788416225
"708","-39.5_-8.25",12,64.9270588235294,28.7112713472486,194.074992239302,64.9371188699436,129.137873369359,0,-129.137873369359
"709","-39.5_-8",1,104.277352941176,27.2637476280835,154.688898441389,154.688898441389,0,0,0
"710","-39.5_-8",2,103.27,26.4742965807012,128.095397107091,116.549099938829,11.5462971682617,0,-11.5462971682617
"711","-39.5_-8",3,151.821764705882,26.0415085388994,131.334922926401,131.334922926401,0,0,0
"712","-39.5_-8",4,104.486764705882,25.5194705882353,115.525547277988,111.553082115704,3.9724651622834,0,-3.9724651622834
"713","-39.5_-8",5,37.2164705882353,25.4329696394687,115.770235303157,70.1607581157546,45.6094771874021,0,-45.6094771874021
"714","-39.5_-8",6,14.4985294117647,24.7339411764706,99.5642056885233,30.3102529854544,69.2539527030688,0,-69.2539527030688
"715","-39.5_-8",7,11.2264705882353,24.3817836812144,97.2370055759258,18.0275559686777,79.2094496072482,0,-79.2094496072482
"716","-39.5_-8",8,3.63558823529412,25.1799810246679,110.798707596813,6.91564226178412,103.883065335029,0,-103.883065335029
"717","-39.5_-8",9,11.7764705882353,26.999362745098,141.823842875927,13.0193798146459,128.804463061281,0,-128.804463061281
"718","-39.5_-8",10,14.7338235294118,28.7152941176471,188.320213374899,15.1171389853602,173.203074389539,0,-173.203074389539
"719","-39.5_-8",11,25.9594117647059,29.4366078431373,203.689731354306,26.0275570482854,177.66217430602,0,-177.66217430602
"720","-39.5_-8",12,64.9270588235294,28.7112713472486,193.860694895227,64.9371067615628,128.923588133664,0,-128.923588133664
"721","-39.5_-7.75",1,133.443235294118,24.673614800759,113.741795055645,113.741795055645,0,19.7014402384722,19.7014402384722
"722","-39.5_-7.75",2,142.25,23.8206675601275,94.4623102349554,94.4623102349554,0,47.7876897650446,47.7876897650446
"723","-39.5_-7.75",3,195.846470588235,23.4745730550285,98.5696795336193,98.5696795336193,0,97.276791054616,97.276791054616
"724","-39.5_-7.75",4,145.098823529412,23.0906862745098,89.0090045271483,89.0090045271483,0,56.0898190022635,56.0898190022635
"725","-39.5_-7.75",5,50.3973529411765,23.0591271347249,90.018311536698,83.1107871445308,6.90752439216726,0,-6.90752439216726
"726","-39.5_-7.75",6,17.8835294117647,22.6233333333333,81.1254509604235,49.4204128312252,31.7050381291983,0,-31.7050381291983
"727","-39.5_-7.75",7,12.4017647058824,22.4811480075901,82.028245966608,30.3322462939918,51.6959996726162,0,-51.6959996726162
"728","-39.5_-7.75",8,3.59558823529412,23.3680740037951,93.2067317850759,14.1418161142894,79.0649156707866,0,-79.0649156707866
"729","-39.5_-7.75",9,9.21029411764706,25.2220098039216,115.913154317562,13.9811516268282,101.932002690734,0,-101.932002690734
"730","-39.5_-7.75",10,16.1167647058824,26.7182352941176,145.579378632636,17.9332997785073,127.646078854129,0,-127.646078854129
"731","-39.5_-7.75",11,27.3970588235294,27.0470294117647,148.822851806784,27.8790695959432,120.943782210841,0,-120.943782210841
"732","-39.5_-7.75",12,75.1076470588235,26.2149810246679,141.309907063979,75.2062140112698,66.1036930527091,0,-66.1036930527091
"733","-39.5_-7.5",1,133.443235294118,24.673614800759,113.609838610924,113.609838610924,0,19.8333966831932,19.8333966831932
"734","-39.5_-7.5",2,142.25,23.8206675601275,94.3788853184691,94.3788853184691,0,47.8711146815309,47.8711146815309
