,r2,rmse,mape,rrmse,iter
0,0.9532062955464108,5.006381801363691,5.958043677518936,6.8496154555460285,1
1,0.9538051010318092,4.992216077676873,6.020177058999396,6.833944908993669,2
2,0.9467737221595242,5.351250503490964,6.4834474753338505,7.324023210684137,3
3,0.9540190838861144,4.99594869532901,6.0179524294495605,6.847813048588616,4
4,0.9524312360422119,5.087411798773119,6.210924062380457,6.9684143692066,5
5,0.9542024916984125,4.977300474711804,5.985114571366999,6.8184641861680815,6
6,0.9489151105745915,5.248625607809392,6.294496820249861,7.170464185667526,7
7,0.954385062061688,4.936975873857434,5.949039215616008,6.7735851336936745,8
8,0.9543068035544031,4.963249512141826,5.954284695530658,6.7684418374221265,9
9,0.9518033499938795,5.092770206553632,6.148204551578003,6.978285734627746,10
10,0.9442722868906348,5.493713716359691,6.661409834647623,7.5232663997634885,11
11,0.8396636043637628,9.252552517913816,7.930359788171086,12.651296137417592,12
12,0.9556392494595104,4.906299014524686,5.981367053330275,6.711356569611914,13
13,0.9532694322086207,4.985631306797045,6.000790228624122,6.81726971474531,14
14,0.9546711966634454,4.9242293618143655,5.9557579317208225,6.7540346203063635,15
15,0.9535614993902924,5.000429578271982,6.039042533897284,6.8629162523129645,16
16,0.9555001883002242,4.890105748290048,5.920874306498442,6.7041500898108275,17
17,0.9542810935387551,4.954859491142869,5.8419255341331,6.764321063236779,18
18,0.9306340045996375,6.117902561826902,7.355896663095347,8.365599066191411,19
19,0.9445612699820545,5.4864697573116405,6.290473964969892,7.53021100799223,20
20,0.9497371132523676,5.190912153468781,6.271332337045451,7.10830953205132,21
21,0.9439241956489193,5.498249717776925,6.621736648003404,7.511226888076082,22
22,0.9556713972058447,4.8925333676657425,5.894199906650738,6.691885643781755,23
23,0.9540009075676235,4.97738853659594,5.997759550774799,6.79168150673634,24
24,0.9493889273595747,5.216621268052567,6.23849030114123,7.137987148197852,25
25,0.9397355558879659,5.702193840385571,6.956263363768356,7.8029882243287325,26
26,0.9408279362687021,5.657228123333906,6.688827274241,7.7161378111309835,27
27,0.9507332027653208,5.169676421466606,6.249072646734925,7.056236785134461,28
28,0.953726413015916,4.984970744963548,5.993198488337148,6.80874509658508,29
29,0.9553417401022375,4.9368558759055,5.949060328530107,6.751433241349811,30
30,0.9538332013402981,5.006498163453743,6.037090286118693,6.82950778588675,31
31,0.9330419355129352,6.005632652694019,7.209878457721801,8.191640223919048,32
32,0.9535995830723838,5.000152846845389,6.049068903259482,6.8543629279354885,33
33,0.9538926669791328,4.9956526048619105,6.052588939737725,6.8617401467322265,34
34,0.955277725343598,4.926675882636529,5.9457403500115955,6.739706651436924,35
35,0.9533793942899647,5.032177962261864,6.06137585194309,6.8620856319738355,36
36,0.9554588977597659,4.883808894063426,5.868301551860279,6.6815598407593235,37
37,0.9487649197532292,5.253691374843744,6.179949001163105,7.1876260022362874,38
38,0.9549729447410501,4.92841285913776,5.959081622784372,6.749007823989678,39
39,0.9549499097231725,4.956920633882888,5.990179836511628,6.776439354836528,40
40,0.952092995070491,5.067180629254743,6.166298977376359,6.934967993273329,41
41,0.9487386223777019,5.24766627006517,6.255389104759715,7.166705538786582,42
42,0.9493648874158309,5.217272790058885,6.171930549074489,7.150333232430046,43
43,0.9537585703785653,4.969456758699195,6.00611026958425,6.791527991504347,44
44,0.9543468456230721,4.960371292129897,5.975467311075842,6.78183376628845,45
45,0.9539525013930608,4.965579252263326,6.0274350629607225,6.804483411593236,46
46,0.9427467084567575,5.544579955396531,6.693165563125768,7.594312539600486,47
47,0.9559396120704636,4.853486121663146,5.808437938044619,6.609311717007888,48
48,0.9547344343943375,4.942469052654797,5.922975084185444,6.7465794211103765,49
49,0.9492976794780394,5.23253074539591,6.417077985798894,7.166720538956209,50
50,0.9534503918290766,5.012698355348558,6.1758634158817864,6.8442741833058065,51
51,0.9537766093945328,4.994706472498941,6.043453770910669,6.845192014047327,52
52,0.9455248441694866,5.439477032233286,6.680840290678058,7.4351038850873445,53
53,0.9184670804591569,6.6255706371662715,7.005637174226238,9.095793252304173,54
54,0.9564393934879694,4.844228783729084,5.8397114062538,6.626047644681673,55
55,0.9470276365110547,5.370686742981653,6.452993177993853,7.336672590174619,56
56,0.9549093609147334,4.944160709555912,5.964907708560612,6.761385052949621,57
57,0.940496591863675,5.664891878037663,6.987458382263635,7.753813017993195,58
58,0.9550370653924558,4.9515859402935085,5.97796610046425,6.773359877519927,59
59,0.9552321506921964,4.928972895231267,5.962521801467627,6.752466992824839,60
60,0.9554768725106614,4.916652063995836,5.964202706045872,6.73581051152784,61
61,0.9542380034246363,4.953482189803477,5.963358051434723,6.764861903465655,62
