,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,11.881087017059325,0.7514160952151883,0.5433915615081787,0.1807827032450904,534,1,100,"{'n_estimators': 534, 'max_features': 1, 'max_depth': 100}",0.986481930250112,0.9846872536965252,0.9832789255960597,0.9823736612431516,0.9852243081598878,0.9857910266456589,0.9852536318033843,0.9866882897551075,0.9825485684670605,0.9827659932154194,0.9845093588832367,0.0015600443711457342,12,0.9979032551645352,0.9978268775882837,0.9977932694863318,0.9978527719190751,0.9977570573725437,0.9979192768647852,0.9978608882407228,0.9978746794968194,0.9978252396737503,0.9977368932641419,0.9978350209070989,5.6501783815169745e-05
1,8.392739868164062,0.05147695536735153,0.2831458330154419,0.025530178242808822,398,1,50,"{'n_estimators': 398, 'max_features': 1, 'max_depth': 50}",0.9864470906755981,0.9853139335149839,0.9834611495493232,0.9818905891950425,0.9852706464358281,0.9839948034156805,0.9854031692504719,0.9861254127472102,0.9821803289363292,0.9844253369096961,0.9844512460630164,0.0014836227499718676,14,0.9978554780853401,0.997720004829049,0.9977559046159683,0.9977777979010876,0.997775336905741,0.9976057132165387,0.9977954330890115,0.9978541412533031,0.9978589313322379,0.9978739061178189,0.9977872647346097,7.780442286505656e-05
2,18.227284598350526,0.6517879312805402,0.7240406036376953,0.23617805433861738,806,1,50,"{'n_estimators': 806, 'max_features': 1, 'max_depth': 50}",0.9871044830751744,0.9850133281226169,0.9839271199380432,0.9824957576602881,0.9858731062585991,0.985241010275071,0.985236061172486,0.9863520010848468,0.9823541629552391,0.9834292452815414,0.9847026275823907,0.0015211436744573374,11,0.9980150736363484,0.9978617333677847,0.9978815255088445,0.9978500990420138,0.997863889391646,0.997837094212547,0.9978721795956955,0.9978541188106154,0.9978965100213663,0.9978286931287476,0.997876091671561,5.005859573730249e-05
3,37.77168443202972,1.0678923799462794,2.1551408529281617,1.5252385705175748,980,3,75,"{'n_estimators': 980, 'max_features': 3, 'max_depth': 75}",0.998876468063852,0.9989402356140719,0.9988128741023579,0.9979714204731722,0.9983543575666074,0.9980002159155462,0.9991146282369081,0.9989503507887861,0.9985031151384158,0.998529495545692,0.9986053161445408,0.0003813615685201622,2,0.9998345782381661,0.9998250604491775,0.9998286417036008,0.9998226526637175,0.9998238957077369,0.9998297285892687,0.9998237351631555,0.9998266256162008,0.9998103852198351,0.9997979115220437,0.9998223214872901,1.006962206467803e-05
4,3.888102340698242,0.09355866932294288,0.16789064407348633,0.011708439070989014,825,2,1,"{'n_estimators': 825, 'max_features': 2, 'max_depth': 1}",0.5145477799521172,0.4697821939228308,0.47751888141891896,0.45819747029933433,0.47283282674384597,0.4578502530023216,0.4669897634890986,0.4851718957198964,0.4837626222726239,0.4418636188721836,0.4728517305693171,0.0186413965912441,18,0.4840374041284513,0.4691946977534447,0.4759514228111925,0.4710549980093155,0.47508702827703087,0.466284293038694,0.4737454315824342,0.4837314261818648,0.4751393777971904,0.4671186064116586,0.47413446859912767,0.005833280941912353
5,10.561744880676269,0.20850681970409166,0.28081846237182617,0.02380373622313327,360,2,100,"{'n_estimators': 360, 'max_features': 2, 'max_depth': 100}",0.9978747037429807,0.9979331554271835,0.9976669814398399,0.9969087124033403,0.9970489889310217,0.9973791581485967,0.9980770384028499,0.9977878818951055,0.9972171955751704,0.9972714635200627,0.9975165279486152,0.0003832582573295169,8,0.999655071586444,0.9996600631462541,0.9996451410907291,0.9996581194663755,0.9996407861983492,0.9996593140187533,0.9996596501179448,0.9996506516834673,0.9996391002982661,0.9996216606293976,0.999648955823598,1.180143029233305e-05
6,10.814897513389587,0.31848657646407696,0.1953587055206299,0.010116533340389637,282,3,25,"{'n_estimators': 282, 'max_features': 3, 'max_depth': 25}",0.9988046527040302,0.9989296628095785,0.9987143283395574,0.9980106129940475,0.9983426953278893,0.9981390985470925,0.9990817364168902,0.9989306681797699,0.9984527704181282,0.9985452365405466,0.9985951462277531,0.00033992581081314724,3,0.9998219066258305,0.9998173650431093,0.9998092627443588,0.9998132477183517,0.9998040143777333,0.9998271476824478,0.9998163319698965,0.9998210205264284,0.9998091874668389,0.9997799511048684,0.9998119435259862,1.2507368740044987e-05
7,3.230021357536316,0.034037584798401625,0.14004786014556886,0.004796152433088759,709,2,1,"{'n_estimators': 709, 'max_features': 2, 'max_depth': 1}",0.5076591386924021,0.4688956674320892,0.4743778224516476,0.46457614976488093,0.47413124936431905,0.46655109072495393,0.4628918714485132,0.46757509786251494,0.47352501801428837,0.4291115519549341,0.4689294657710543,0.01796165943565758,19,0.4784663939045749,0.46854187446426954,0.47262474691938683,0.4781255973394526,0.4758034647547199,0.4740971587641519,0.47133272422089045,0.46701036350614367,0.46447110653356594,0.45440710225814274,0.47048805326652987,0.006922620462605912
8,27.613227081298827,0.6338600667955532,0.5266842365264892,0.042611285171009906,728,3,75,"{'n_estimators': 728, 'max_features': 3, 'max_depth': 75}",0.9988647215668962,0.9989770491648126,0.9988063139680825,0.9979208108500474,0.9983775473516708,0.9980840052344668,0.999107291416423,0.9989518817893916,0.9985120373567017,0.9986421154562535,0.9986243774154746,0.0003763743673010415,1,0.9998265847356056,0.9998218948678392,0.9998295103039195,0.9998182416187964,0.9998144999987799,0.9998278861900438,0.9998294506733932,0.9998281420513274,0.9998084538714764,0.9998060939472553,0.9998210758258438,8.38841260797935e-06
9,3.2913684844970703,0.040870980795642026,0.14577789306640626,0.004202320122596898,728,2,1,"{'n_estimators': 728, 'max_features': 2, 'max_depth': 1}",0.5119836224563042,0.4840181482464001,0.4645276245648662,0.457574610497973,0.4818677904981248,0.4799390959376211,0.4745975240009639,0.47493568778378237,0.4787571070582317,0.45211687124348865,0.47603180822877567,0.015688418228931692,17,0.48092754989715514,0.4827731429557669,0.4622999950422473,0.4712855682327436,0.4837263203836578,0.487297322352642,0.47868569564797614,0.47439945375970993,0.4707567706310837,0.47909676414433977,0.4771248583047322,0.007082378025307277
