,Yobs,Yest,prec,et_obs,et_est,year,month
1798,175.911929561267,151.1306602490669,118.63,175.911929561267,151.1306602490669,2017,11
1799,148.839226063,132.99662179189286,323.16,148.839226063,132.99662179189286,2017,12
1800,126.76801986408,119.20318942305587,164.23,126.76801986408,119.20318942305587,2018,1
1801,121.055672546404,115.27489167741763,95.51,121.055672546404,115.27489167741763,2018,2
1802,143.466754616405,129.32706507522406,91.96,143.466754616405,129.32706507522406,2018,3
1803,123.994811407127,118.82646954946182,285.46,123.994811407127,118.82646954946182,2018,4
1804,127.256090174927,120.81195630624211,227.02,127.256090174927,120.81195630624211,2018,5
1805,125.111690874694,119.40551781629172,163.78,125.111690874694,119.40551781629172,2018,6
1806,137.813065466437,126.26483975044026,96.32,137.813065466437,126.26483975044026,2018,7
1807,150.800215559855,136.1325298445978,79.52,150.800215559855,136.1325298445978,2018,8
1808,166.187862634798,145.815396951524,98.71,166.187862634798,145.815396951524,2018,9
1809,200.157547604185,163.7887316446067,65.72,200.157547604185,163.7887316446067,2018,10
1810,181.081312498195,154.2379558740647,118.36,181.081312498195,154.2379558740647,2018,11
1811,136.819999642693,126.30170589947998,253.86,136.819999642693,126.30170589947998,2018,12
1812,131.040269509769,121.32753144373703,260.56,131.040269509769,121.32753144373703,2019,1
1813,127.106272810543,116.93377344503152,215.57,127.106272810543,116.93377344503152,2019,2
1814,149.319709805538,133.68863328252414,273.45,149.319709805538,133.68863328252414,2019,3
1815,138.129596558915,126.11797970672491,275.42,138.129596558915,126.11797970672491,2019,4
1816,138.737212039359,126.02906465607694,329.89,138.737212039359,126.02906465607694,2019,5
1817,135.408497067095,124.82132158607739,115.01,135.408497067095,124.82132158607739,2019,6
1818,138.284279549126,125.7652376977319,128.72,138.284279549126,125.7652376977319,2019,7
1819,155.10844028753,137.8013412294283,96.53,155.10844028753,137.8013412294283,2019,8
1820,162.104532697507,142.58213311587073,127.73,162.104532697507,142.58213311587073,2019,9
