,etp
2966,123.603400155415
10503,118.116123977001
14497,106.734359152535
12027,111.544594012726
15828,113.340748303477
6499,152.14626154388
2093,102.714923788085
12289,101.148773511528
3716,128.347027688412
9482,114.983203246167
16403,144.033509900511
6584,128.396090832206
10229,122.606191106092
12035,153.247619424016
9964,117.786960470618
4817,115.140356205399
2095,121.849752776119
11183,129.03340027851
2423,143.85130907373
2096,123.531209190932
7146,129.432268637241
11546,122.293075511829
14386,127.82802062045
5342,123.761686578396
12005,111.394273786456
10963,130.788370365169
11688,146.518443462294
5219,116.32919307016
16354,124.589002792228
6866,119.431034175561
6093,201.27604574278
14641,104.654553413391
11285,112.513254883242
10976,125.886166649762
10633,121.065732105131
12548,197.923671856003
4506,116.823473390395
1064,149.200629384138
1228,130.243081464019
14352,107.995030757139
15876,109.307761152064
413,115.536302398542
13903,122.184675306365
8672,143.579930036324
6494,122.815442978982
10009,107.68992728434
6309,151.424623264244
5335,126.446245167719
4473,188.486223686938
6181,110.662483271843
875,124.493169364749
9662,132.831706735647
6348,122.468184975669
1141,117.806965163109
12146,122.168665574149
3196,124.853634538686
13808,222.63324229711
15874,130.055116293785
16469,120.501077497096
10841,111.770610677741
11012,147.594364227313
13900,124.913722238456
6268,133.109664379856
7383,115.336947990572
2853,144.869122123502
5938,154.10744626837
10426,124.957257207356
10944,112.630881490812
234,108.120772922477
12801,124.641930230482
8575,149.284502028996
987,131.241617429603
8588,157.692486083966
7303,144.563855750136
7316,155.531046687935
8074,136.058406365836
15809,107.891322055759
13535,122.50998446793
14840,126.940196020912
4046,124.88346158173
3453,140.927825479677
13073,111.61387701283
9163,138.702116416878
15757,108.98156720402
2663,136.706811531165
11159,123.398360065492
12619,126.364557572509
14506,129.835164098022
16733,112.220662903025
6774,118.607858170041
13710,114.553360993793
1491,129.940778513591
4655,132.755315985213
8917,135.258529179288
8424,147.494523358522
10049,114.40428914321
13972,110.199930573202
3882,140.107112778404
1358,136.991077839861
9688,113.144882031245
12926,122.240321190863
8248,120.11566512854
11481,127.461637374573
4153,119.206012956331
159,118.578524598189
14477,107.951923624277
6936,114.281843320642
15164,119.447912287342
16960,113.356976799115
11545,111.769278205343
13271,133.689361487941
1974,126.044714330257
16108,117.475678978192
1989,173.556591704995
13464,115.372614913351
1711,131.087210190673
14164,143.751533216424
16076,127.730150207272
8701,122.838961103035
9637,115.214655889675
9214,144.237507677241
556,124.044129882887
2847,121.691156204316
3795,123.63086593702
14650,132.729900431687
5806,129.052428090831
11343,113.319063628373
9649,146.518144987642
2804,129.094695089231
2924,128.177702708948
398,122.85766000346
8215,115.751966465002
487,137.56106099076
8317,108.487039584903
15987,118.444228689677
16436,135.606124664664
8656,129.449509550248
16176,166.414723704443
13025,114.194802675479
10743,123.784340702572
1686,108.782342265379
5447,124.581720205256
6739,149.841263416957
9760,124.164760914486
8846,134.897952559938
16246,132.67810112817
412,122.301229423014
3793,122.541229158517
4487,156.4332202401
8645,126.212880937132
13687,123.251613522506
530,128.934459409523
16735,119.77527704076
16215,119.230922320218
2708,133.484317171088
15525,156.587235394947
6463,151.204939798784
5609,112.910902772467
16935,133.012333342476
15804,114.195466997521
11519,118.29122165421
3260,184.67551240728
9689,117.037987147123
8735,144.044864127546
9039,123.579346192825
15285,129.751314809295
4114,135.476918179327
3701,134.604099812206
14172,112.360873561244
7361,111.271346014764
11612,127.070321274409
14290,136.895481098621
2984,131.683360302273
14798,117.492677458417
2557,109.275954255476
8555,127.415017323099
16483,124.457582128047
6890,122.65961486297
4399,148.508871773778
16096,119.314432073386
1443,118.379528171209
14937,172.687242117894
7023,126.237827008095
16664,222.63324229711
9571,131.850898115126
13176,120.352638067379
16721,123.786982770203
11812,118.94999082517
11342,115.252908128808
2517,128.46157209719
3926,134.561934983426
13961,107.004701520134
13514,128.451536197102
1004,147.10341974704
11718,148.723535904882
5678,118.709506701264
9879,126.237827008095
10368,120.373283787555
16435,123.498161273503
15001,123.20774024234
14470,130.109673079835
4226,125.422135714454
15664,117.090044827985
11724,116.602893834824
669,148.667950743151
65,107.079640879828
13392,112.594931044138
11883,116.42246809398
9398,125.17980189774
2490,111.337815101535
13628,127.780857300039
10716,115.354806520648
4683,117.398955506603
10161,143.738296222272
5665,108.748532966237
4494,111.067380697872
5345,114.920997662025
9068,145.039168567466
12335,115.949202350755
6807,125.372586971851
12938,148.734180216891
10013,117.695726676848
7224,136.953451242092
11605,105.887273085515
7433,108.50874376211
2646,124.31811923063
12040,126.125476205532
5238,126.196058369201
16193,114.999506103949
4611,118.468289669203
14852,127.302443009135
14677,105.803899745397
597,140.927825479677
602,125.093492906758
5731,144.435701169253
2836,120.665476366729
9251,156.782891638996
6910,181.75320980013
16585,132.623180506988
11076,107.819277396396
4239,124.677091315135
7422,123.319035978582
11580,117.282297004845
12066,104.482572170304
10326,112.816487618691
2477,121.699842208591
2076,106.882514064066
16185,145.763648634498
12190,141.575968656084
6121,107.963042014644
17056,112.222574517166
4028,151.153202263091
4061,134.500140105207
10130,119.380568313029
7912,118.489929978066
4299,118.379528171209
14336,119.528127128602
7787,111.610539203314
15322,127.067631569219
1169,132.370000300011
559,127.841789121341
6134,131.567910817994
3880,136.926597631394
11488,114.550155593021
834,124.717717282305
14203,123.669947553039
12880,116.742693382035
4273,110.112521443041
6757,109.565473779892
2251,141.581912557587
9087,132.045215113894
5029,124.774548289444
503,121.137805094874
16152,104.195921195087
5182,142.051780557104
8470,129.750159695655
15926,121.28548139916
11298,113.146626310488
8799,118.869228432835
4519,128.49146900295
14919,107.497559385278
4663,137.973912355998
15471,113.193217016484
15754,170.116120895717
15067,126.063496978814
10134,129.950564574921
15853,120.220296367501
14332,114.200109051635
4532,116.04901576008
17106,112.671785095826
12400,117.004788460536
7596,120.590911993537
3655,137.349112140091
1308,127.759499252575
15741,131.02231676664
9524,139.927408518635
12587,148.9010659483
4964,123.250803092582
13149,133.761374872227
7001,108.345200502263
14271,116.847593630672
6037,117.597551026732
675,123.001294530109
6018,128.574868845027
4884,121.243460989628
4879,126.433295177859
11867,113.187844040993
15489,143.354552880491
7927,132.513420383302
16624,112.632915900162
14955,116.899625704335
4802,129.399004255195
7958,164.703246614921
4911,115.15719852826
3649,115.858892318524
830,132.017137707151
11614,130.109673079835
12772,118.541267432667
2201,111.384152761856
10878,116.752716445635
9711,119.162656063555
1891,131.937477212037
3957,152.594932918116
1730,116.144001392432
7275,122.330163584441
5739,130.150002482594
1912,122.984926411478
11491,118.140434397091
5022,116.817228131291
10930,136.058406365836
2922,107.603911895147
6693,144.435275236185
13075,130.157114891355
11930,112.697905853201
9955,129.996437304197
11143,118.5806074347
2916,112.993550080169
16084,116.876917940745
7921,124.142857337795
5595,155.520561969779
9912,121.948332950956
6554,135.295146589233
9842,128.930510321274
1330,142.095594036275
2488,116.583598438292
13138,137.453158265001
15220,118.454954391546
6222,115.19627277689
16339,130.276647118514
6518,129.668182872144
1085,123.445868159061
16611,215.87418781879
7076,139.983034007545
12158,116.968534005152
6294,128.243937103257
2510,119.113076192334
