,0
0,132.36552253597182
1,143.6848014677882
2,122.11102636785216
3,130.86169473991066
4,97.80479794844467
5,123.87851150285059
6,112.70642834339122
7,154.48741983909457
8,140.01087264686356
9,127.40390829797724
10,117.30533604746887
11,132.38312949143182
12,107.57279927025155
13,129.16713663506852
14,154.47656878987908
15,160.78667277706262
16,159.9048209683471
17,108.50051946312595
18,107.5180688754437
19,110.2189154257423
20,118.51754198124507
21,149.1958241048116
22,216.43846242984472
23,130.1474480709723
24,107.40787505866427
25,123.50347259986955
26,107.17343880478
27,130.9750651000897
28,111.69249753793628
29,134.10870762602207
30,119.87079382338851
31,180.76658849493396
32,106.06067626668408
33,138.1318141442418
34,123.81734051323582
35,151.79895416109792
36,114.79276045235855
37,135.04522963789822
38,122.01227324780228
39,119.18809206355144
40,135.9830333458769
41,139.8587868101469
42,115.80192909838041
43,148.65817639097548
44,147.12781153839677
45,129.94901662091178
46,119.74437404698546
47,119.83424073200257
48,107.45905116111425
49,121.30825966097763
50,141.93078872989753
51,108.97299471371952
52,129.7502655430191
53,164.4221154439776
54,108.89329295115311
55,134.65778820339
56,146.56891345515504
57,125.44606960645905
58,124.72467468848407
59,134.1861857464275
60,109.94538404548729
61,130.1955243721979
62,120.5016884755525
63,139.79060291420973
64,136.52354650790693
65,120.20912596717534
66,159.82618375705277
67,121.33465087682015
68,121.17390702400297
69,130.41886745095798
70,126.84883403149541
71,142.34263878846576
72,129.1361069089191
73,105.00188562259353
74,108.24789435779638
75,119.29487556915154
76,112.9676990826676
77,141.76502673232534
78,116.06317298409448
79,203.6306914201552
80,116.4934635639849
81,129.9758556097051
82,114.7254957183606
83,154.1418033539896
84,123.1453071991429
85,135.92873404674827
86,115.94814073657398
87,112.90859232360089
88,147.350411093
89,112.13981861217434
90,126.38940916473547
91,128.45775073680596
92,123.56633464009172
93,119.05631930055205
94,153.45309635718803
95,126.93025253262493
96,143.67819156298464
97,116.31920649347848
98,149.00623202212518
99,139.89502649223613
100,104.26715733530835
101,119.61902521532392
102,126.74889211164663
103,169.32472588873605
104,108.35710159437912
105,110.22754713978537
106,158.6493041984515
107,132.41046732832655
108,115.49162028665086
109,155.7377664471889
110,112.32941749750825
111,113.65533967410119
112,114.76261821758925
113,104.34016332526988
114,92.58823011598469
115,124.33316401102564
116,112.60932734321176
117,150.08683223686165
118,197.25812713569684
119,155.92902490699015
120,116.18957434809744
121,127.82737345091226
122,122.43210553381431
123,139.2027975183675
124,150.1487452446865
125,112.8631840989903
126,118.38591204301991
127,115.42267638450647
128,113.78805096379546
129,130.27645797482108
130,141.65636890938111
131,111.951296022132
132,144.59760220473544
133,132.9116857651399
134,111.17058616114554
135,120.95969429100586
136,139.5236626211783
137,116.0482155486763
138,138.20553994713117
139,106.95705980134989
140,137.37848198702085
141,195.1972925766142
142,122.99603531407337
143,141.59263455382933
144,111.522026881302
145,148.05764248313534
146,134.67630779312384
147,118.32683294370071
148,125.36355591344653
149,134.2330141471495
150,119.86962655505994
151,126.65401623028373
152,103.0075090534221
153,121.95513601277634
154,103.53062579765464
155,116.06597590534074
156,110.5851496350835
157,170.65380337452115
158,120.06561036783859
159,121.89306954120474
160,201.43251454283126
161,108.26598878453586
162,109.9685932722852
163,123.89554144615539
164,136.40480419022532
165,172.3087760492828
166,119.69149399923043
167,144.0504736858831
168,120.8996686661132
169,123.08093264670896
170,123.29938136988966
171,140.6312411343344
172,117.44281892527505
173,122.51193922512465
174,148.3718100845519
175,128.94728488081017
176,113.14497683996996
177,124.56792693030474
178,122.43046687164787
179,120.04587638411357
180,111.55589007437919
181,128.8005725524137
182,110.40088666369701
183,110.61749624692601
184,120.34543052305088
185,110.14857330912236
186,120.29701557581319
187,150.11411140181116
188,135.42873843888736
189,123.2308478851748
190,138.13753640128124
191,151.3983696804982
192,110.72914066472657
193,127.8270921945579
194,129.7222185687762
195,129.65145533070898
196,116.14073679647771
197,136.52970830074736
198,164.8064167789882
199,129.69821204181716
200,112.28702553534566
201,125.76192607671072
202,120.06463104642279
203,137.61417466198435
204,128.823174734068
205,115.18954212366333
206,142.6090643781601
207,151.85872431555725
208,136.39864500125185
209,119.65693207895964
210,136.57602437809982
211,113.54415655752854
212,160.46503368630982
213,150.84098740085136
214,124.4442467566252
215,111.88566848315094
216,123.71328815890882
217,113.1641561811386
218,122.60372986393412
219,123.7062262540141
220,121.46098509610528
221,193.0279532425513
222,118.570184001722
223,151.74188839744346
224,136.06346340412273
225,128.38147893558852
226,129.73138217977538
227,122.73403810986673
228,133.02337834063945
229,117.47564365815305
230,135.13968926537308
231,119.72473574450777
232,129.66963850609608
233,147.76404771303277
234,179.60698930204416
235,148.26307140924217
236,118.2220738406042
237,114.61086098006598
238,108.97282338432632
239,113.37950660348105
240,170.36975823426582
241,117.6516934245148
242,132.1980990778422
243,114.0998913363648
244,128.53018422608255
245,140.15223144631926
246,105.0818588019203
247,116.64072178627902
248,156.07623714166328
249,162.2684702062881
250,132.56611057510707
251,104.39372044757073
252,130.01262361762855
253,112.54507738325736
254,128.25814971722065
255,131.2990798603525
256,125.75988691343917
257,100.08634926180565
258,108.35477323898266
259,132.50463010644597
260,127.62915877395716
261,133.31162528577732
262,141.72771760448921
263,107.86241719967182
264,127.3362663833388
265,149.6301284251942
266,105.58827299994772
267,98.55516625971467
268,122.85223982968927
269,125.72783399371946
270,122.27121237954378
271,115.82743309215329
272,122.72452348503356
273,107.15913815793755
274,128.61242459167732
275,165.20636038105948
276,117.03683409887634
277,114.99126279806404
278,138.9272592144327
279,129.21692765658844
280,157.5721565461128
281,146.4566555749381
282,130.45005212257564
283,155.98190326612274
284,130.57963010439124
285,120.80516542386175
286,112.59552384283342
287,131.00421867128279
288,136.5543363701119
289,166.4706526301499
290,132.05962089735038
291,127.95372535076348
292,139.54152227518824
293,155.3625730802989
294,143.55737680872988
295,149.07669476414702
296,112.6728996486865
297,117.05418921084964
298,108.44443186025018
299,136.21606746441938
300,112.49587496007479
301,125.93348894444824
302,127.90110437024413
303,127.93895781641294
304,134.6329959154038
305,105.07595949402383
306,128.05807040263352
307,126.20990603850186
308,146.09680418759416
309,146.12098862356942
310,96.03038826385563
311,124.18077657774955
312,128.93247627731142
313,119.96122240438962
314,133.73033434664393
315,106.69777843522496
316,117.11015455558407
317,165.18555516743362
318,146.1306802125393
319,127.85504929436792
320,99.0288862843783
321,117.10414973848964
322,150.40913383165315
323,146.4581776864008
324,128.5716280968274
325,152.14519008983842
326,132.18034269019262
327,115.30117787663511
328,104.8357037403286
329,165.5320085547948
330,115.24967264412697
331,138.02397922565905
332,108.28608756621651
333,142.7048570179606
334,134.96890063267637
335,111.55270457167643
336,107.59520246404935
337,112.12136115805987
338,129.94631978306387
339,140.8185770496977
340,116.58733346738808
341,129.1682423655795
342,135.08804670633725
343,115.39484913769883
344,107.86557949278648
345,124.22374319798763
346,119.56466944757193
347,129.4773203323395
348,110.25878232817303
349,120.73286337349526
350,197.10960794533383
351,126.29507528921494
352,111.10102334737456
353,114.4645642491734
354,131.76556727622955
355,110.24290718461015
356,138.3395633419761
357,169.3994103908546
358,121.02590023024385
359,138.0700226994315
360,131.63964978360963
361,128.65508306271767
362,134.88495335979786
363,114.88742014050985
364,137.65826418234354
365,156.0249728927567
366,104.20689581088772
367,120.5524875414223
368,104.53461839060509
369,166.4535226067175
370,171.67396386405852
371,129.88881718079318
372,130.1016776422377
373,118.15204642687712
374,104.1964527373795
375,105.94761723024675
376,145.01624153733718
377,142.2483049129707
378,166.0395718112897
379,144.70507475044286
380,119.51799398101065
381,128.23853241118667
382,146.9948649564114
383,119.27179655292201
384,128.8471290917543
385,134.83323051395308
386,98.58395628722354
387,127.26208567116845
388,105.26207976655786
389,108.83383902218264
390,148.2934590957513
391,119.42366010549375
392,124.29068781522182
393,119.30141418111197
394,118.60867902263016
395,145.49233826162998
396,131.54292626677596
397,108.19175369069416
398,111.953009871858
399,168.84409860880368
400,119.04500279355051
401,128.98510961319806
402,133.3475490238572
403,136.05423818706112
404,112.90899162402928
405,155.67593236412284
406,126.27079031667125
407,113.73226666748559
408,156.37087587985224
409,119.1359446369799
410,120.47232764104518
411,171.33502718309063
412,134.49050320101304
413,127.92142607006389
414,140.18313381149272
415,119.73490689361387
416,121.45473502777457
417,123.51711770605033
418,143.0989243066935
419,139.28501037898894
420,130.926475674428
421,122.65306044009156
422,129.701118171318
423,128.68597311327102
424,129.7691929991517
425,112.75482514801041
426,132.1001894629273
427,150.3309678099551
428,124.9225538499133
429,172.1526972582862
430,154.981313335523
431,126.81514757154508
432,152.5436418152487
433,104.57965421505031
434,115.4191370566179
435,125.72678515137994
436,125.29987100054603
437,167.08972855465908
438,130.10678915109673
439,116.01321848546758
440,122.76142337061464
441,140.79632459165003
442,137.82062064077144
443,147.67134106245356
444,156.53140984943383
445,141.5585753335701
446,144.9795399601091
447,113.58691412736079
448,115.44425686566063
449,129.92860611086797
450,126.51070820973763
451,133.48103488924716
452,113.28633897883009
453,111.00101418933372
454,109.76277068145572
455,127.27927066149931
456,117.63973719956556
457,108.73426143875548
458,126.7660927827248
459,115.39551175216292
460,115.91659362459103
461,177.87790695066832
462,116.00688824749449
463,189.6513477273176
464,124.73546151775662
465,113.49842546938561
466,131.65776549309993
467,128.95149402970054
468,117.7615829407925
469,137.09682971475485
470,143.25219568224492
471,193.60958380710798
472,156.74222857049716
473,127.06124186171763
474,107.50949244545262
475,143.1092408400429
476,154.8451183932695
477,134.85794896183796
478,132.4129135685045
479,142.89437170125274
480,114.05097321962165
481,126.15789895852248
482,116.82605341384914
483,130.92948025647928
484,136.60719077264838
485,115.26107598719608
486,136.469910031604
487,112.18035701133266
488,115.52726257443754
489,102.46233580275401
490,114.74840594851884
491,115.97588489282788
492,122.7909681367102
493,151.0561607520587
494,145.16231171115504
495,128.76925438252255
496,123.31258604098656
497,142.11315832641338
498,128.04268850117222
499,133.1376863253783
500,162.1918186668201
501,114.51846698377739
502,124.52501020779818
503,114.84120612897749
504,121.03630013930268
505,114.52128581310825
506,134.72732979092615
507,117.98638116566252
508,113.74293536707154
509,112.49472943858308
510,128.43327973104823
511,122.8093109852827
512,126.22850242864041
513,105.49393912444901
514,127.54592483410232
515,113.19753191580565
516,141.17057506151758
517,109.28300986793437
518,177.97224082614702
519,153.9457477644675
520,109.377343743464
521,107.2534720334508
522,162.5969810991075
523,114.99742086245823
524,126.42113345325487
525,145.88870779899406
526,130.5497078915716
527,147.7047625913994
528,130.18470929588256
529,134.43865433074023
530,150.83409587316163
531,105.73064971621642
532,186.56604147824618
533,110.21373497301573
534,132.29531357227205
535,121.08950929320707
536,132.20792462171738
537,129.33467313502405
538,124.25925458973614
539,112.69068598859593
540,120.8378057871152
541,131.18297918035495
542,140.2346701153794
543,147.48359597035522
544,147.1557285269875
545,132.47388776815313
546,129.8388069819295
547,112.10285607845907
548,109.02494245829001
549,137.35815292650767
550,117.49470439902979
551,166.78835578890465
552,162.67572996785128
553,117.82183487054061
554,117.43559520415982
555,121.82284674191322
556,180.63860745500932
557,117.97423357732549
558,115.81154600202643
559,121.16252233560152
560,137.55356884049723
561,139.63575576125112
562,125.47881182049167
563,119.39198847882943
564,123.7763587043184
565,147.40940985593915
566,107.56452076189379
567,126.48332433168179
568,119.13753734852179
569,124.52806217649885
570,145.07768854364002
571,127.02623852080904
572,143.85463795810136
573,132.66741026316703
574,112.62749142401407
575,144.45340142223466
576,129.7588200271777
577,123.32866206398575
578,114.70873978648632
579,111.14777548493947
580,103.7636977613667
581,149.03432975493632
582,111.70983719467694
583,134.62485502835915
584,156.60887671208656
585,112.39741664390857
586,119.1724529862833
587,124.4277137748715
588,133.6674354750623
589,121.75785560153707
590,141.66458262596387
591,137.89083248123205
592,96.77909294099771
593,107.23248317354336
594,108.54567066370436
595,120.17410938026768
596,120.70802031598504
597,143.07516070865057
598,136.98417594220444
599,144.17419878564687
600,120.11163006391433
601,126.8438058312542
602,118.51660206871674
603,120.3727964600559
604,109.58694071935423
605,113.67450581622796
606,109.35937298232528
607,153.1950507806643
608,97.7936519331517
609,99.25604592585404
610,131.9073743690962
611,107.64672799334147
612,144.5500513004328
613,130.06207402362924
614,124.04697649781627
615,152.9051679601136
616,116.1159818621083
617,116.47186989519759
618,117.7303970740133
619,128.12403604122954
620,145.69826280998603
621,124.25731422284042
622,132.05568294696712
623,117.33116640321822
624,129.32724123439147
625,116.0109275001152
626,111.4711525990453
627,131.53477253529417
628,144.50326832923128
629,117.34713065807699
630,129.2038655338667
631,119.72707851262311
632,191.33750502854235
633,110.08154748279338
634,114.802702563021
635,129.9918171937199
636,128.58010361904525
637,195.39722630956675
638,112.35476096736892
639,153.96617626190272
640,127.81473891543027
641,102.45553887194109
642,106.80414654119085
643,114.84923536372042
644,120.9862132678565
645,147.20905229355884
646,122.3399632710072
647,113.3379042958033
648,150.62750984803023
649,125.73233983935569
650,182.67788375677918
651,115.51351557076413
652,122.42277804518852
653,130.91319704697815
654,120.28825820938545
655,126.9609502256564
656,120.12775957469529
657,124.74545736500403
658,210.977459922474
659,134.76868088123518
660,122.31779427549299
661,110.99364469403844
662,153.41439784714493
663,122.52529371791496
664,131.63037316913432
665,111.49399619330796
666,147.2818919523499
667,157.31426491864767
668,126.97852304377119
669,112.95037904000236
670,102.48021342479586
671,121.80665242335198
672,148.02737873429686
673,134.93292993519316
674,160.24037490287918
675,145.58598088409343
676,160.70072636126423
677,142.2551343012139
678,110.74403424492192
679,119.77645994789344
680,129.05700700280357
681,124.14932901575156
682,139.63236320904724
683,111.78461822228854
684,138.83429008478123
685,115.49219218606885
686,140.03326575516184
687,123.51007308362131
688,126.18810210520058
689,131.53441183817375
690,109.51800240756455
691,117.43898656600612
692,113.05232352391721
693,134.83963109855284
694,131.8124529891167
695,147.0823999360902
696,147.59904227352052
697,118.15573129872354
698,103.06443704943484
699,143.29783580800103
700,135.06892318887657
701,114.2693065069081
702,119.07246237763792
703,116.84351499463918
704,122.76034263910987
705,128.2036731912096
706,118.47599727887717
707,110.50995880028603
708,109.94971896546775
709,118.81070305052816
710,106.94025615061508
711,117.0158206800599
712,135.81854551208852
713,127.87864622141132
714,119.01595947782442
715,171.54701862456312
716,111.66280685884993
717,129.6423090858254
718,150.8503198586106
719,131.63728233560977
720,132.6021814197149
721,123.95867589224434
722,148.6970213225879
723,120.65183620974602
724,124.89007417827742
725,126.87180946381085
726,137.0672815900718
727,133.00578603031425
728,112.09823931969476
729,156.36078440625823
730,134.66504784444004
731,129.5100965312442
732,121.1289527396122
733,110.45240141934045
734,136.39322349570028
735,113.15637247509693
736,121.69364488451828
737,139.9149313300979
738,128.74941693824184
739,164.55584160360849
740,116.29865344173339
741,125.18161043178878
742,101.16452806562046
743,125.23862304139874
744,150.67226591732395
745,124.27998714286258
746,133.5889755471773
747,137.80330170597261
748,117.56784681260723
749,131.34078476577923
750,157.80784922108722
751,130.113573833619
752,121.30348458346378
753,124.82751727127214
754,115.104657014873
755,124.21790679399527
756,138.26904745230348
757,154.9417498376544
758,152.6850006146953
759,116.5467306928287
760,137.18320034766765
761,113.61838516536699
762,113.7172315593063
763,184.7624492575025
764,122.42257953772713
765,143.24617340172261
766,123.94814387656623
767,127.60318957058115
768,140.19218044380176
769,138.48575833297508
770,112.01483796606698
771,108.60666281844641
772,128.9176218220702
773,139.31845546179756
774,134.94668790689428
775,110.99806487889981
776,114.25158346632924
777,127.98264253196356
778,123.09601720823883
779,119.84735627550907
780,149.80013027195963
781,116.35042316225298
782,120.18693869854468
783,170.88949604947192
784,127.27695182989663
785,211.0717937979909
786,130.88262380469786
787,119.3509045136081
788,129.27029030340162
789,116.23463661169006
790,109.26636758326202
791,126.70185965123272
792,132.98709456575233
793,104.30570777302017
794,122.15898606488844
795,151.65942489796834
796,150.36797835929536
797,115.17031421608334
798,127.37128570540807
799,117.17363751717602
800,122.57400926842382
801,132.93191227876304
802,132.0120008799833
803,122.15464112401713
804,111.91629365272928
805,114.97662923099341
806,148.18237836051884
807,103.44107054857449
808,115.98235776015025
809,112.08191009939873
810,119.04307977651769
811,103.89508698406388
812,131.7786411350691
813,111.37259393242056
814,120.82719724901034
815,145.0845521780895
816,115.86483209626675
817,105.26169907739421
818,112.8971536332603
819,149.0218150681696
820,111.52610502934948
821,128.76460037422402
822,149.20130764529785
823,119.10859902065857
824,139.93672951472325
825,108.52599867984935
826,107.04158741846112
827,125.1199415965686
828,125.37951342784908
829,128.20867277189535
830,119.98326521937014
831,120.15896492197243
832,129.4661334593722
833,111.98370047474344
834,139.53802933355763
835,123.33434164401223
836,143.1129096609704
837,119.21130592900516
838,157.07225512095937
839,182.6124085268977
840,143.95863538628436
841,99.9103751115228
842,127.54255707959163
843,120.48413789630212
844,112.21505083279334
845,96.43021803823757
846,109.69663102985868
847,123.54432641646525
848,99.00847545904179
849,146.90004350010457
850,147.05431763787163
851,113.72713652615965
852,106.66583883436687
853,156.57878603589523
854,141.5087409986092
855,120.05710506311624
856,114.06714719940209
857,120.2812725740634
858,118.35168324921432
859,108.64187826259985
860,128.81513785052192
861,138.91160070493714
862,125.84775420495788
863,127.09121306891137
864,139.68211645707305
865,106.44193541309613
866,122.71853627076524
867,121.07892705764897
868,111.4025755110535
869,120.5145578004205
870,114.38356856333593
871,143.33311712044195
872,135.73812682700844
873,134.52839441664145
874,118.15515469073324
875,100.68218290350632
876,147.71928864533874
877,136.55800215092967
878,116.98809365426786
879,111.38964623148348
880,120.37179034178479
881,127.71222979528392
882,103.59227615858362
883,137.84524168979004
884,113.67881017298822
885,173.60848224926593
886,126.04338341863803
887,132.9609631760406
888,130.39322077290598
889,106.96405497398808
890,115.79055538256688
891,109.51189203329449
892,111.5862671022125
893,118.36468871146934
894,138.92105830629697
895,126.65682612819654
896,129.1948732029552
897,144.59534981177165
898,150.92107919652807
899,124.55606641955745
900,133.29209354210542
901,105.61762386011759
902,118.25544269415985
903,126.62409555756238
904,125.6079796515325
905,131.4424598498237
906,121.50361289207211
907,127.2720513154265
908,110.98159457237051
909,143.73932609862567
910,131.7818938432785
911,114.46499752297058
912,117.77791489659757
913,127.56447965084698
914,160.36540422179058
915,114.38985543629786
916,125.1951971346054
917,126.87754853552104
918,131.91766700443912
919,115.52010342797729
920,111.15192996112381
921,115.50532533938639
922,120.28755776008
923,132.10741550303027
924,152.77882039865943
925,108.27209711879658
926,127.92880084958159
927,133.65233144182383
928,122.56786544288406
929,111.57294104363353
930,115.23252605162924
931,142.34946817671806
932,100.25041614527908
933,143.33947050715796
934,129.0073903401655
935,103.09914108322226
936,129.28419874361424
937,116.56056411050957
938,105.63463538015384
939,115.9806100834914
940,132.60580366454013
941,159.1964903596483
942,120.93428943423822
943,132.73454487390444
944,122.68478396748941
945,145.93817171790505
946,109.92897223659492
947,141.1471654044919
948,115.37874462851795
949,112.19307252899779
950,129.33741689060588
951,130.48143462275146
952,129.63704830421665
953,199.6655560720166
954,144.73670861121462
955,110.81547547357621
956,128.90612720887583
957,111.33209141976766
958,154.73747457200005
959,128.75055648958477
960,128.19758705609564
961,123.97203169787753
962,114.33966385994353
963,122.52643940931301
964,151.19751955148348
965,115.24361318615337
966,96.4593563542723
967,146.77139291868406
968,129.54954032769928
969,119.30955173475849
970,120.44637864156647
971,128.5608651144168
972,132.3896474477944
973,140.36974161759935
974,129.54089486121774
975,138.45830359771134
976,125.89706812265212
977,108.70774074419859
978,147.56086373109355
979,117.87542987453452
980,127.70583845026084
981,139.91780913202746
982,100.73005692743499
983,116.46083632234803
984,162.17413633077666
985,129.7457892062459
986,130.4527062550507
987,104.9182646588917
988,127.61305995422771
989,144.28718879216393
990,139.95312068560378
991,122.03551970460211
992,109.21736989584241
993,131.53468088685912
994,148.2998787398057
995,108.58096802768813
996,125.5461534926173
997,137.13268043608076
998,125.4512613120616
999,120.23860932133465
1000,129.02124145888337
1001,119.83575585662328
1002,125.56927088796982
1003,113.81684312636497
1004,127.34828289304204
1005,111.92768402041764
1006,153.95081292017238
1007,131.44007796263685
1008,121.20674513569173
1009,131.50982219660654
1010,127.33147632718209
1011,113.79026471499782
1012,117.90591198643705
1013,123.08027438663265
1014,129.05145438346443
1015,117.65768146423142
1016,157.77121280867976
1017,132.93634527386092
1018,152.39059686313266
1019,148.75463362193585
1020,164.74799419375194
1021,134.95639167816006
1022,117.0887852196185
1023,136.19516632385165
1024,124.31103627789997
1025,114.09879006962836
1026,153.09694662870896
1027,109.27627172166757
1028,150.92842974867852
1029,198.82395058032597
1030,201.33818066730709
1031,141.7788216115561
1032,117.87089320654849
1033,169.30055189088233
1034,109.23296782544747
1035,107.6828496224727
1036,128.5276136065815
1037,168.43449786686978
1038,105.77599417956588
1039,126.87771216246728
1040,110.41703276342486
1041,95.54692737933982
1042,125.40526713199432
1043,123.11061359948798
1044,119.82536869008544
1045,127.42612509441568
1046,125.70298085297799
1047,134.65587497547602
1048,133.5750098077944
1049,133.33016406791393
1050,139.82856116244983
1051,125.09712438512105
1052,148.56853856713786
1053,117.37696718189835
1054,118.61482702856591
1055,130.7863654211771
1056,129.70584691770563
1057,140.25748710985607
1058,114.13210757075393
1059,131.64616750014574
1060,102.42184540457964
1061,134.11399544270643
1062,111.2953123559393
1063,145.444622084645
1064,118.36861965039606
1065,146.80460613008034
1066,126.51880748104958
1067,100.90943643122517
1068,136.9729477145567
1069,106.04832545894641
1070,119.42496919116928
1071,142.83333735281775
1072,106.49578940636565
1073,136.68005595277572
1074,144.83329487970622
1075,126.14028519296443
1076,129.7767626006509
1077,115.26315280827765
1078,167.27237738852745
1079,118.45902258696441
1080,102.35943260909988
1081,121.55319901526963
1082,120.3298788162312
1083,137.68010375938246
1084,146.66059222480288
1085,124.87430139592578
1086,148.04599035353675
1087,129.10953165834252
1088,122.64119125423457
1089,125.31093325646651
1090,113.41704661220427
1091,178.81212842076383
1092,119.53620528431674
1093,158.75399330029103
1094,144.74422781940592
1095,124.56885668598369
1096,118.86667695117757
1097,117.49431320021466
1098,144.07608711269967
1099,112.66144748784353
1100,97.6562325498864
1101,117.67467924097508
1102,112.76409203755901
1103,131.62901476238875
1104,117.21241765758276
1105,107.10291017041453
1106,135.1222028333588
1107,132.5284235945157
1108,159.12581433889244
1109,123.05330764245008
1110,123.52307215033687
1111,117.20143133345226
1112,117.70924837311321
1113,134.97487606603062
1114,114.33510481077718
1115,122.10427059604007
1116,106.26742811826188
1117,134.51180715253685
1118,103.61453690303205
1119,130.22435620399045
1120,122.42609606876175
1121,121.48916328043305
1122,121.1995492863054
1123,123.43852280613572
1124,126.53576702620666
1125,108.577513258034
1126,119.86159563901055
1127,143.5641686862993
1128,125.04668556098039
1129,162.2049413431261
1130,103.53540442409138
1131,121.26159290521645
1132,105.45154855289837
1133,128.59390009358793
1134,117.10556865365032
1135,143.54844533329668
1136,115.59655927227249
1137,107.73526659038652
1138,125.42853170701454
1139,148.6224775241855
1140,134.79281571136852
1141,108.45596549717919
1142,123.64927162106068
1143,111.62385843760165
1144,114.19014595805783
1145,123.6189542834083
1146,138.95433094380604
1147,132.91770285974707
1148,146.5788605717691
1149,133.7883393193253
1150,106.99482767235276
1151,122.30534637217096
1152,150.75597089951333
1153,147.56340379196917
1154,127.41562579167584
1155,129.97301608374
1156,161.32414327723671
1157,121.5553189716149
1158,115.58181307900958
1159,111.2642070851063
1160,167.3650765264676
1161,127.79601268665755
