,r2,rmse,mape,rrmse,iter
0,0.9521338572459117,4.617927705595796,2.5017435684676457,3.5445451740859717,1
1,0.9535909109546887,4.486716127861288,2.498583128699227,3.445639948723144,2
2,0.9528988724056522,4.432005443297061,2.5081765473440556,3.4145143024509403,3
3,0.9528786564741241,4.64908668555889,2.478660640652195,3.5671703431157287,4
4,0.9542552618607658,4.449897556768392,2.4846665976729154,3.4222893639316525,5
5,0.9545039573437415,4.329805644867098,2.4696884471252742,3.331430375985771,6
6,0.9507132548313955,4.623982592019833,2.5189186016289447,3.5611461071825596,7
7,0.9532788620655738,4.47486918865862,2.474483374037122,3.441641687616862,8
8,0.9526087605269757,4.473375841253049,2.488785238335697,3.447541728153489,9
9,0.9550223425383533,4.332089338722818,2.4794693160360595,3.3350199027602327,10
10,0.9539472077330183,4.540023027406513,2.5263815956996822,3.4918045951534364,11
11,0.9530219424881059,4.402528351734865,2.468231941802357,3.3873875118089476,12
12,0.9511773635470034,4.687095508814072,2.5312056623295898,3.5944195485405928,13
13,0.9521881208499758,4.3764621429072434,2.518263986170673,3.3760101166501193,14
14,0.9525076368599005,4.656041197924971,2.4834964723104522,3.5758715009730464,15
15,0.9531458705473415,4.646710662270682,2.4977534562631996,3.5663142732408097,16
16,0.9539692277968443,4.511644678994469,2.4791558754003473,3.4689075015127164,17
17,0.9541855102263878,4.3858405345604945,2.50176761299256,3.3685512322762476,18
18,0.9534706025347243,4.392431319181057,2.5007880716418383,3.381580686793702,19
19,0.9523008942475218,4.576921129949951,2.4891840866504533,3.5185930757462436,20
20,0.9541631090646462,4.553978502075214,2.5231081191104625,3.499165573856355,21
21,0.9553904656464014,4.431043127950994,2.486449961151648,3.4096224286534675,22
22,0.9534862285891319,4.38002084803813,2.517557672086678,3.375950998077025,23
23,0.952972604067839,4.41192437620482,2.5283603776295966,3.3972970587833227,24
24,0.9544241055639247,4.491577285820605,2.4998692070753075,3.450634171856583,25
25,0.9519945320288491,4.469672949528059,2.477220358942061,3.436230054834295,26
26,0.9485988597484205,4.662009494807045,2.48337532574766,3.590032329169776,27
27,0.950451686875723,4.71257228678455,2.4940955861404457,3.622815605101485,28
28,0.9538219245026649,4.49412356416594,2.5122084451100184,3.450691478445678,29
29,0.9539216513076006,4.461713951020982,2.503141771264002,3.429402874218063,30
30,0.9542452409616068,4.50168416186624,2.482136920587744,3.462481999783551,31
31,0.9533544738619207,4.61088044614863,2.512550936555168,3.5480413313972003,32
32,0.952755847321325,4.474712391834453,2.477312383095297,3.4458629802950846,33
33,0.9537525274402135,4.558007787650016,2.468212968761397,3.49320814148748,34
34,0.9508576960455734,4.4840797237708365,2.4606917836058537,3.4611054615540278,35
35,0.9571100857089161,4.16259657049184,2.4552161684547635,3.2056380357008796,36
36,0.9543166446319294,4.493509047202244,2.4828164588008823,3.4542813381000474,37
37,0.9536567471968718,4.5171467591387335,2.4676856344757754,3.4707561449950752,38
38,0.951514945657699,4.606192102676694,2.5016003637611792,3.538761234740047,39
39,0.9534575600712936,4.474748580372517,2.5020961881752695,3.4442565367175617,40
40,0.9533812984713197,4.316965928411603,2.5076842790406775,3.3296071031897663,41
41,0.95327424041169,4.390730225337151,2.4849982216255966,3.3853832850782783,42
42,0.9515400599028653,4.515680791458606,2.5139822258299986,3.477774599976348,43
43,0.9524311673759586,4.514134977092342,2.5359100322998516,3.4720067142200968,44
44,0.9539978927120385,4.356393291951248,2.4605148849650615,3.3510789818520066,45
45,0.9530412909479916,4.505726751788047,2.497887971048488,3.460097111970638,46
46,0.9519142300390646,4.564286092064287,2.503270604859735,3.515994863191082,47
47,0.9533824929463083,4.528273691319446,2.5211055064311827,3.4760528286036827,48
48,0.952557056413683,4.35492005250371,2.4753963791031635,3.35013396762923,49
49,0.9521294942111229,4.441953535259452,2.515301707206612,3.42929963057085,50
50,0.9525837065844212,4.420261968534391,2.467520054443201,3.397992022895407,51
51,0.9533871366067538,4.541039039156542,2.509301802497457,3.4915585170085097,52
